la,ld,nd,ns,ent,nrev,rtime,hcmt,self,ndev,age,app,asexp,rsexp,asawr,rsawr
2,2,1,1,0.0,1.0,1.5136458333333334,6.0,0,4.0,78.53153935185185,2.0,217.0,785.0,0.0341371750704666,0.1230817413091136
1,1,1,1,0.0,4.0,73.87895833333333,6.0,0,4.0,78.69773148148148,1.0,230.0,146.0,0.0361672146547674,0.023015500234852
2,2,2,1,1.0,5.0,75.17081018518519,3.0,0,7.0,38.75565393518519,2.0,231.0,298.0,0.0363180964308077,0.0468065122103944
1,1,1,1,0.0,1.0,1.1348726851851851,6.0,0,5.0,0.1815625,2.0,4.0,873.0,0.0007825950853028,0.1367976209109407
30,110,1,1,0.8861758679584204,2.0,8.145520833333334,3.0,0,18.0,7.063275462962963,3.0,659.0,1434.0,0.1032863849765258,0.2245696400625978
1,1,1,1,0.0,1.0,1.1348726851851851,6.0,0,6.0,55.642546296296295,2.0,5.0,875.0,0.0009388202159286,0.1370677515255828
22,8,2,2,0.3533593350214213,2.0,1.0646412037037036,4.0,0,12.0,7.066423611111111,2.0,729.0,872.0,0.0939994849343291,0.1124130826680401
1,1,1,1,0.0,1.0,0.26168981481481485,4.0,0,11.0,0.002511574074074074,2.0,661.0,722.0,0.1035507586422649,0.1130924448615673
2,2,1,1,1.0,1.0,0.6514467592592593,2.0,0,23.0,20.18459490740741,1.0,38.0,483.0,0.0060994682514857,0.0756959649671567
12,7,1,1,0.0,1.0,0.3309722222222222,2.0,0,6.0,0.6908796296296296,2.0,39.0,695.0,0.0062548866301798,0.108835027365129
6,2,1,1,0.0,1.0,0.06013888888888889,2.0,0,6.0,8.823726851851852,1.0,98.0,10.0,0.0154784240150093,0.0017198248905565
1,0,1,1,0.0,1.0,0.07395833333333333,2.0,0,5.0,13.955254629629628,1.0,114.0,22.0,0.037630890052356,0.0075261780104712
0,5,1,1,0.7219280948873623,1.0,0.5484953703703704,2.0,0,17.0,7.525636574074074,1.0,40.0,484.0,0.0064092543379709,0.0758167891198999
0,1,1,1,0.0,2.0,0.5430671296296297,2.0,0,9.0,16.69650462962963,1.0,41.0,485.0,0.0065645514223194,0.0759612378868396
30,6,4,1,0.9591479170272448,2.0,2.5980439814814815,4.0,0,1.0,35.87828703703703,2.0,3.0,374.0,0.0006250976715111,0.0586029067041725
72,3,3,2,0.5812670147492482,7.0,2.0418287037037035,10.0,0,2.0,1.7162962962962964,1.0,3.0,244.0,0.0005144694533762,0.0315112540192926
2,0,1,1,0.0,1.0,0.4791666666666667,5.0,0,4.0,28.800752314814815,3.0,42.0,744.0,0.0067177003593188,0.1163880643649429
115,0,1,1,0.0,4.0,14.739050925925925,7.0,0,2.0,1.7491898148148148,2.0,0.0,803.0,0.000327011118378,0.262916939175932
1,50,1,1,0.7522121733341474,1.0,0.4217824074074074,2.0,0,3.0,19.17972222222222,1.0,43.0,486.0,0.0068728522336769,0.0760699781318338
22,2,1,1,0.0,3.0,0.8402893518518518,3.0,0,2.0,27.99945601851852,1.0,1.0,213.0,0.0003123535842573,0.0334218335155395
2,8,1,1,1.0,1.0,0.40769675925925924,2.0,0,4.0,0.0030787037037037037,1.0,44.0,487.0,0.0070268582136164,0.0762023735165521
1,0,1,1,0.0,2.0,5.7184375,6.0,0,5.0,9.725497685185186,1.0,218.0,158.0,0.0341920374707259,0.0248243559718969
3,1,1,1,0.0,1.0,1.0710532407407407,4.0,0,2.0,1.544525462962963,2.0,475.0,1039.0,0.0743053387449266,0.1623477989384951
0,6,1,1,0.0,1.0,0.31550925925925927,2.0,0,7.0,12.753518518518518,2.0,253.0,725.0,0.0396441392227251,0.1133135632901514
13,2,1,1,0.0,1.0,0.02884259259259259,1.0,0,7.0,35.53275462962963,2.0,476.0,786.0,0.074438202247191,0.1228152309612983
140,7,1,1,0.7107254959009863,2.0,1.5767592592592592,2.0,0,3.0,61.93320601851852,1.0,17.0,147.0,0.0028085504758932,0.0230925261351224
0,1,1,1,0.0,1.0,1.043773148148148,7.0,0,1.0,79.05694444444444,2.0,489.0,878.0,0.0764430577223088,0.1371294851794071
2,1,1,1,0.0,1.0,1.0220833333333335,6.0,0,4.0,0.890011574074074,3.0,106.0,697.0,0.0166900639525815,0.1088753704570269
7,3,1,1,0.0,1.0,0.027060185185185187,0.0,1,7.0,0.03865740740740741,1.0,477.0,477.0,0.0745477230193387,0.0745477230193387
9,8,1,1,0.0,5.0,7.2146180555555555,24.0,0,4.0,47.8112962962963,3.0,1.0,640.0,0.0003118665211289,0.0999532200218306
5,27,3,3,0.7508533074795795,4.0,12.56332175925926,10.0,0,7.0,17.090776909722223,1.0,18.0,247.0,0.0024390243902439,0.0318356867779204
3,1,1,1,0.0,1.0,0.04282407407407407,0.0,1,2.0,7.038506944444445,1.0,479.0,479.0,0.0748246297739672,0.0748246297739672
3,0,1,1,0.0,1.0,1.022361111111111,1.0,0,4.0,0.6772800925925927,2.0,97.0,264.0,0.0320261437908496,0.0866013071895424
7,5,2,2,0.6500224216483541,3.0,1.433888888888889,3.0,0,5.0,20.598344907407405,2.0,94.0,95.0,0.0121904273065571,0.0123187475939946
27,10,3,1,0.5750711822407932,3.0,4.983981481481481,7.0,0,27.0,3.0102237654320985,2.0,345.0,647.0,0.0539192769206794,0.1009817671809256
95,113,32,1,0.8578621655044196,3.0,0.20075231481481481,3.0,0,6.0,23.5333008805374,2.0,165.0,250.0,0.0542129327237099,0.081972566949706
0,59,1,1,0.9948131754904236,1.0,0.23875000000000002,1.0,0,2.0,79.22244212962963,2.0,254.0,727.0,0.0397320037394827,0.1134309753817388
2,0,1,1,1.0,1.0,0.16310185185185186,1.0,0,5.0,0.15202546296296296,2.0,107.0,109.0,0.0168250506309394,0.0171366256426234
9,9,5,1,0.935944697445866,1.0,1.2693055555555557,1.0,0,4.0,0.04355324074074074,2.0,166.0,680.0,0.0545217107411034,0.2223310479921645
89,0,1,1,0.8912829210939254,1.0,0.8523958333333334,8.0,0,0.0,0.0,2.0,6.0,605.0,0.0010903426791277,0.0943925233644859
50,8,1,1,0.9603516423066192,2.0,0.8523842592592592,9.0,0,5.0,0.6160011574074075,2.0,7.0,606.0,0.0012459118517364,0.0945335617505061
1,5,1,1,1.0,1.0,0.9837384259259259,1.0,0,8.0,14.109409722222223,2.0,480.0,920.0,0.0748987854251012,0.1434132668950482
95,0,1,1,0.0,4.0,15.288993055555556,9.0,0,5.0,5.9905787037037035,2.0,17.0,264.0,0.0058746736292428,0.0864882506527415
24,6,1,1,0.0,2.0,1.1635532407407407,4.0,0,7.0,0.04002314814814815,2.0,481.0,630.0,0.0750428148840105,0.0982406974933831
1,1,1,1,0.0,1.0,0.7451273148148148,4.0,0,7.0,8.116956018518518,2.0,482.0,1050.0,0.0751867995018679,0.1636052303860523
0,0,1,1,0.0,1.0,0.08766203703703702,1.0,0,2.0,4.124212962962963,2.0,12.0,12.0,0.0407523510971786,0.0407523510971786
26,26,6,2,0.9690031049817656,3.0,2.0089814814814813,7.0,0,29.0,6.809748263888888,2.0,16.0,890.0,0.0021780909673286,0.1141575912876361
15,6,2,2,0.8467954006879266,2.0,4.071469907407407,4.0,0,14.0,26.211886574074075,2.0,278.0,408.0,0.0357417371252882,0.052395593133487
6,0,1,1,1.0,1.0,0.43591435185185184,4.0,0,5.0,71.9274537037037,2.0,1.0,260.0,0.0003111871790882,0.0406099268710129
5,5,1,1,0.0,1.0,0.11880787037037037,1.0,0,12.0,1.9821180555555555,2.0,152.0,765.0,0.0238021157436216,0.1191661481020535
42,0,1,1,0.7024665512903903,1.0,0.2707523148148148,2.0,0,8.0,7.0789583333333335,2.0,664.0,1178.0,0.1034375486078705,0.1833877741483901
2,0,1,1,0.0,1.0,0.5862152777777777,5.0,0,4.0,7.427303240740741,3.0,665.0,1411.0,0.1035769828926905,0.2195956454121306
2,8,1,1,0.8812908992306927,1.0,1.3273032407407408,2.0,0,7.0,36.01763888888889,1.0,0.0,666.0,0.0001554968123153,0.1037163738143368
31,5,2,2,0.8879763195151349,7.0,4.965219907407407,4.0,0,10.0,0.4007523148148148,2.0,95.0,114.0,0.0122887864823348,0.0147209421402969
10,12,1,1,0.7827759528141421,1.0,0.8981134259259259,5.0,0,30.0,3.3805324074074075,3.0,292.0,400.0,0.0455464013679465,0.0623348360018653
1,2,1,1,0.0,6.0,4.965219907407407,5.0,0,5.0,0.10781249999999999,3.0,90.0,137.0,0.0141436120609263,0.0214485545539322
5,0,1,1,0.9709505944546686,1.0,0.20737268518518517,1.0,0,12.0,16.967916666666667,2.0,125.0,129.0,0.0195804195804195,0.0202020202020202
125,3,2,1,0.8330441387048305,3.0,3.273460648148148,8.0,0,12.0,13.15445707070707,2.0,216.0,222.0,0.033716594157862,0.0346488502175264
15,3,1,1,0.9182958340544896,1.0,10.734849537037038,1.0,0,8.0,8.788148148148148,2.0,44.0,232.0,0.0146675358539765,0.0759452411994784
11,0,1,1,0.0,1.0,2.953900462962963,2.0,0,2.0,27.932488425925925,1.0,19.0,2.0,0.0625,0.009375
52,50,1,1,0.6805258161066632,1.0,0.44510416666666663,2.0,0,8.0,42.70848379629629,3.0,307.0,1233.0,0.0478483765729377,0.1917042100357309
21,0,1,1,0.0,2.0,2.7794212962962965,4.0,0,4.0,22.27094907407407,2.0,21.0,241.0,0.003417210313762,0.0375893134513824
61,41,1,1,0.6570148493225404,5.0,0.1621064814814815,5.0,0,5.0,12.964831018518517,1.0,9.0,169.0,0.0015530361857431,0.0264016151576331
3,3,1,1,0.0,1.0,3.4364814814814815,2.0,0,4.0,23.609120370370373,1.0,22.0,625.0,0.0035714285714285,0.0972049689440993
5,0,1,1,0.7219280948873623,22.0,21.259409722222223,47.0,0,32.0,7.809756944444445,3.0,3.0,857.0,0.0006210215804999,0.1332091290172333
2,2,1,1,0.0,2.0,1.4457175925925927,1.0,0,2.0,20.871782407407405,2.0,109.0,111.0,0.0170754424091896,0.0173859049984476
3,3,1,1,1.0,1.0,0.03945601851851852,3.0,0,2.0,4.169502314814815,2.0,8.0,13.0,0.02803738317757,0.043613707165109
23,5,2,1,0.294813090593657,1.0,1.4097222222222223,6.0,0,5.0,0.9618287037037038,2.0,43.0,112.0,0.0068291168710228,0.0175384137823995
85,15,3,2,0.7456001515729959,6.0,27.432372685185186,17.0,0,21.0,7.351814814814816,2.0,207.0,940.0,0.0265814696485623,0.1202555910543131
1,21,4,2,0.8806959775118035,1.0,5.864814814814815,2.0,0,23.0,7.923530092592593,2.0,259.0,911.0,0.0332225913621262,0.1165346281625351
1,1,1,1,0.0,1.0,4.347731481481481,3.0,0,5.0,1.744224537037037,1.0,219.0,160.0,0.0341296928327645,0.0249767297548867
2,1,1,1,0.0,1.0,2.2151388888888888,1.0,0,12.0,0.864363425925926,2.0,153.0,184.0,0.023887079261672,0.0286955172948658
12,8,1,1,0.9927744539878084,2.0,2.858738425925926,5.0,0,1.0,17.415104166666666,2.0,40.0,266.0,0.0063585607940446,0.0414081885856079
14,0,1,1,0.9926140680171256,1.0,2.2151388888888888,1.0,0,14.0,0.007465277777777778,2.0,154.0,185.0,0.0240347340672972,0.0288416808807567
3,0,1,1,0.0,1.0,0.23412037037037037,3.0,0,5.0,2.68943287037037,1.0,220.0,161.0,0.0342635658914728,0.0251162790697674
1,1,1,1,0.0,1.0,0.06107638888888889,1.0,0,8.0,15.18761574074074,2.0,308.0,714.0,0.0478995504572934,0.1108355293752906
5,6,1,1,0.6840384356390417,2.0,3.6554050925925927,8.0,0,33.0,0.1891087962962963,3.0,46.0,1075.0,0.0072845629262244,0.1667699938003719
39,12,2,2,0.7363928528294312,3.0,2.8946064814814814,5.0,0,15.0,13.706979166666665,1.0,123.0,107.0,0.0158284401327546,0.0137860607607863
29,5,1,1,0.0,2.0,2.215127314814815,2.0,0,16.0,3.107893518518518,2.0,88.0,97.0,0.0289713541666666,0.0319010416666666
16,3,1,1,0.0,2.0,3.8931828703703704,10.0,0,8.0,0.7815046296296296,1.0,27.0,9.0,0.0091116173120728,0.003254149040026
2,2,2,1,0.0,1.0,1.1884837962962964,5.0,0,11.0,24.707372685185188,4.0,47.0,667.0,0.0074372482181592,0.1035017043693833
2,8,2,1,0.858672711073255,3.0,5.174317129629629,3.0,0,25.0,1.6845370370370372,3.0,48.0,551.0,0.0075910147172734,0.0855151045701007
9,9,1,1,1.0,1.0,0.5991666666666667,4.0,0,19.0,5.411122685185185,3.0,49.0,568.0,0.0077447335811648,0.0881350681536555
73,7,2,2,0.8380203722887672,2.0,2.215127314814815,2.0,0,23.0,0.13387345679012344,2.0,204.0,238.0,0.0261479591836734,0.030484693877551
2,0,1,1,0.0,4.0,3.275729166666667,7.0,0,8.0,2.8970833333333332,3.0,68.0,943.0,0.0106844224218024,0.1461752864663982
16,16,1,1,0.0,1.0,0.7927430555555556,3.0,0,8.0,0.0009027777777777778,3.0,69.0,895.0,0.0108375909583526,0.1387211642669144
24,15,3,1,0.979337618346263,1.0,1.3001273148148147,6.0,0,4.0,12.705401234567901,2.0,498.0,60.0,0.0772445820433436,0.0094427244582043
4,4,1,1,0.0,1.0,0.7927430555555556,3.0,0,4.0,20.4109375,3.0,35.0,320.0,0.0117073170731707,0.104390243902439
5,5,1,1,0.0,2.0,0.06299768518518518,3.0,0,8.0,0.2657523148148148,2.0,51.0,720.0,0.0080482897384305,0.1115926327193932
0,4,1,1,0.0,2.0,3.416678240740741,7.0,0,16.0,0.15136574074074075,3.0,52.0,1081.0,0.0082017951098731,0.167440420922315
1,1,1,1,0.0,2.0,0.0579050925925926,1.0,0,1.0,31.451689814814813,2.0,6.0,11.0,0.0233333333333333,0.04
3,3,1,1,0.0,1.0,0.6577662037037036,2.0,0,5.0,23.362604166666667,1.0,53.0,109.0,0.0083552529784929,0.0170199597710041
12,12,1,1,1.0,2.0,3.317905092592593,7.0,0,8.0,22.736979166666668,3.0,54.0,1083.0,0.0085086633663366,0.1676980198019802
3,3,1,1,0.9182958340544896,2.0,2.2362962962962962,3.0,0,12.0,5.377638888888889,3.0,55.0,934.0,0.0086620262954369,0.1446249033255993
3,3,1,1,0.0,1.0,1.0566782407407407,1.0,0,15.0,8.37275462962963,2.0,56.0,530.0,0.0088153417878131,0.0821218682338385
12,18,1,1,0.9709505944546686,1.0,1.0566666666666666,1.0,0,2.0,80.73973379629629,2.0,57.0,531.0,0.0089686098654708,0.0822638008350085
0,0,4,1,0.0,3.0,2.770740740740741,5.0,0,31.0,4.584541538065843,2.0,58.0,168.0,0.0091218305504019,0.0261286332714904
1,0,1,1,0.0,1.0,2.1101157407407407,4.0,0,2.0,21.876006944444445,2.0,16.0,527.0,0.0026279177616324,0.0816200340083475
2,2,1,1,0.0,1.0,3.364895833333333,7.0,0,33.0,0.7228703703703704,5.0,17.0,1557.0,0.0027820710973724,0.2408037094281298
135,14,2,2,0.839697483539268,10.0,412.4043518518518,15.0,0,9.0,9.00434413580247,7.0,92.0,1142.0,0.011839592616168,0.1455124124761298
3,4,1,1,0.0,1.0,0.09471064814814815,3.0,0,5.0,24.748784722222222,2.0,7.0,114.0,0.0025999350016249,0.0373740656483587
5,1,1,1,0.6500224216483541,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,1,1,0.9463946303571862,1.0,0.8543981481481482,1.0,0,8.0,41.987804783950615,2.0,60.0,724.0,0.00942521631644,0.1120210135970333
112,3,6,1,0.9596885025905196,3.0,1.302037037037037,5.0,0,29.0,25.096357473544973,2.0,61.0,171.0,0.0095782481075235,0.0265719141047427
2,2,1,1,0.0,1.0,0.11354166666666667,2.0,0,5.0,51.105752314814815,1.0,38.0,106.0,0.0126705653021442,0.034762833008447
44,46,1,1,0.0,1.0,0.5183796296296296,3.0,0,2.0,6.218703703703704,2.0,0.0,25.0,0.0001544640098856,0.0040160642570281
3,0,1,1,0.0,2.0,0.9700925925925926,8.0,0,5.0,10.300810185185185,3.0,80.0,335.0,0.0125096525096525,0.0518918918918918
6,1,1,1,0.0,2.0,1.1439583333333332,3.0,0,2.0,82.61546296296297,2.0,107.0,314.0,0.0350763234816498,0.1023059434881455
2,0,1,1,0.0,2.0,0.8907407407407407,7.0,0,7.0,10.38050925925926,2.0,81.0,270.0,0.01266213712168,0.0418468190240889
11,1,2,2,0.9798687566511528,2.0,3.9030555555555555,3.0,0,21.0,2.4336342592592595,3.0,282.0,702.0,0.0359867751780264,0.0893947100712105
61,45,1,1,0.0,3.0,4.043425925925926,2.0,0,6.0,20.75539351851852,2.0,45.0,228.0,0.014930217461863,0.074326517364492
1,1,1,1,0.0,3.0,0.2749189814814815,4.0,0,3.0,3.8573495370370368,2.0,2.0,815.0,0.0004631058968817,0.1259648039518369
2,2,1,1,0.0,1.0,0.1890625,2.0,0,2.0,45.40177083333333,3.0,484.0,1207.0,0.074857231054175,0.1864485260070998
11,11,1,1,0.0,5.0,0.9901157407407407,4.0,0,5.0,4.834733796296296,1.0,1.0,126.0,0.0003086419753086,0.0195987654320987
50,0,2,1,0.6599979193735107,2.0,0.95375,4.0,0,11.0,20.00412037037037,2.0,127.0,377.0,0.019750038574294,0.0583243326647122
7,7,1,1,0.0,1.0,0.8974074074074073,4.0,0,4.0,25.410613425925927,2.0,228.0,308.0,0.0353286022832459,0.0476704720765195
1,1,1,1,0.0,1.0,0.1850347222222222,4.0,0,11.0,10.606875,3.0,22.0,840.0,0.0035477402437143,0.1297238932592935
9,0,1,1,0.0,3.0,0.23400462962962965,4.0,0,12.0,0.0140625,1.0,4.0,220.0,0.0007711289327575,0.034083898827884
2,0,2,1,1.0,2.0,3.9631712962962964,3.0,0,4.0,18.156041666666667,2.0,99.0,28.0,0.015420200462606,0.0044718581341557
51,6,1,1,0.0,5.0,4.079050925925926,7.0,0,7.0,12.072673611111112,2.0,15.0,102.0,0.0051914341336794,0.0334198572355613
209,8,2,2,0.5357246266396133,6.0,7.710243055555555,7.0,0,5.0,11.928776455026453,4.0,64.0,639.0,0.0082539682539682,0.0812698412698412
2,2,1,1,0.0,2.0,2.9977662037037036,0.0,1,3.0,17.90736111111111,1.0,111.0,111.0,0.0363164721141374,0.0363164721141374
0,1354,4,1,0.8714630747124376,1.0,0.09997685185185184,2.0,0,7.0,14.953363791423003,3.0,133.0,594.0,0.0206566980114074,0.0917219053491598
0,1,1,1,0.0,1.0,1.7158217592592593,6.0,0,4.0,53.68114583333334,3.0,47.0,96.0,0.4528301886792453,0.9150943396226416
81,1,1,1,0.2081905938385184,7.0,5.038599537037038,9.0,0,14.0,20.864521604938272,1.0,17.0,128.0,0.002774352651048,0.0198828606658446
10,3,1,1,0.0,3.0,1.3554166666666667,4.0,0,4.0,2.885763888888889,2.0,116.0,118.0,0.0180305131761442,0.0183387270765911
9,0,1,1,0.5032583347756457,2.0,8.078495370370371,2.0,0,4.0,21.03846064814815,1.0,18.0,1.0,0.0029275808936825,0.0003081664098613
54,5,2,2,0.8179252501386403,5.0,6.268194444444444,13.0,0,13.0,5.239994212962963,2.0,17.0,865.0,0.00228397411496,0.1098845324197436
5,0,1,1,0.0,1.0,1.7068055555555555,6.0,0,3.0,83.09011574074074,3.0,48.0,97.0,0.4579439252336448,0.9158878504672896
6,0,2,1,1.0,2.0,1.023125,4.0,0,5.0,66.9830787037037,1.0,216.0,98.0,0.0703175631885936,0.0320803629293583
3,3,1,1,1.0,1.0,0.05993055555555555,1.0,0,9.0,5.070486111111111,2.0,486.0,649.0,0.075015403573629,0.1001232285890326
10,0,1,1,0.0,1.0,1.6763657407407406,6.0,0,2.0,54.88211805555556,3.0,49.0,98.0,0.4629629629629629,0.9166666666666666
11,1,1,1,0.0,1.0,1.6763541666666668,6.0,0,3.0,67.85753472222223,3.0,50.0,99.0,0.4678899082568807,0.9174311926605504
11,0,1,1,0.94566030460064,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,17,1,1,0.9376050472854224,1.0,0.07554398148148149,4.0,0,5.0,3.0295717592592593,1.0,10.0,90.0,0.0016941321423071,0.0140150931772678
23,0,2,2,0.4262286569981449,2.0,1.4658333333333333,3.0,0,13.0,0.05984953703703704,2.0,18.0,867.0,0.0024096385542168,0.1100824350031705
52,16,4,2,0.9566042575463114,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,8,1,1,1.0,1.0,0.3463773148148148,3.0,0,13.0,2.7334375000000004,2.0,65.0,781.0,0.0101616628175519,0.1204003079291762
3282,7953,1,1,0.7511594955347022,1.0,0.9225578703703704,1.0,0,3.0,11.419416035353535,2.0,21.0,138.0,0.0033866995073891,0.0213977832512315
7,1,1,1,0.0,1.0,1.2075347222222221,3.0,0,9.0,13.936377314814814,1.0,20.0,159.0,0.0032322610435585,0.0246267508080652
5,14,1,1,0.6858128831725211,1.0,1.3019328703703703,3.0,0,3.0,26.710057870370367,2.0,18.0,508.0,0.0029239766081871,0.0783317943982764
9,9,1,1,0.0,1.0,1.299976851851852,3.0,0,4.0,0.002673611111111111,2.0,19.0,509.0,0.0030773965225419,0.0784736113248192
13,2,1,1,0.6209730161030229,1.0,0.9225462962962964,1.0,0,3.0,0.01076388888888889,2.0,22.0,139.0,0.0035384615384615,0.0215384615384615
46,0,1,1,0.1510969705171136,1.0,3.0965624999999997,6.0,0,4.0,9.385902777777778,4.0,20.0,754.0,0.0032302722658052,0.1161359790801415
44,0,1,1,0.0,2.0,2.2151157407407407,2.0,0,16.0,2.830891203703704,2.0,92.0,101.0,0.0301165803108808,0.0330310880829015
3,2,1,1,0.0,1.0,0.7903356481481482,2.0,0,2.0,83.28769675925926,3.0,524.0,896.0,0.1699579151829071,0.2903852379410812
16,22,1,1,0.2974722489192896,2.0,0.0746875,2.0,0,2.0,7.6808854166666665,1.0,11.0,91.0,0.0018455859735466,0.0141494924638572
14,4,1,1,0.0,2.0,0.8563078703703703,5.0,0,2.0,0.024745370370370372,3.0,525.0,897.0,0.1702265372168284,0.2906148867313916
1,0,1,1,0.0,1.0,0.6718865740740741,9.0,0,1.0,83.32252314814815,2.0,117.0,800.0,0.0381753477838887,0.2591394370753801
3,0,1,1,0.0,1.0,1.468425925925926,7.0,0,5.0,5.891111111111111,2.0,51.0,98.0,0.4727272727272727,0.9
5,5,1,1,0.0,2.0,0.08597222222222223,2.0,0,2.0,28.282199074074075,1.0,8.0,52.0,0.0029107373868046,0.0171410090556274
0,1,1,1,0.0,1.0,0.2030671296296296,3.0,0,7.0,26.826435185185186,3.0,673.0,1098.0,0.1036444717822543,0.1689989235737352
2,0,1,1,0.0,1.0,0.1933912037037037,5.0,0,33.0,2.283865740740741,2.0,56.0,537.0,0.0087638376383763,0.0827183271832718
0,18,2,1,0.7777220320701351,6.0,70.95372685185185,2.0,0,13.0,34.94317129629629,1.0,96.0,52.0,0.8738738738738738,0.4774774774774775
12,29,2,1,0.8277291295093768,6.0,70.95372685185185,2.0,0,13.0,2.242671296296296,2.0,97.0,53.0,0.875,0.4821428571428571
20,4,1,1,0.5435644431995964,1.0,0.15497685185185187,2.0,0,3.0,18.912488425925925,1.0,506.0,63.0,0.0779400461183704,0.0098385857033051
1,1,1,1,0.0,1.0,0.18081018518518518,2.0,0,3.0,45.56633101851852,1.0,91.0,9.0,0.0141407931140485,0.0015370427297878
6758,0,1,13,0.8068067353660768,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,2,1,1,0.5499109046334101,1.0,0.15773148148148147,3.0,0,5.0,6.922476851851852,2.0,507.0,68.0,0.0780697710158291,0.0106039649608114
0,6,1,1,0.0,1.0,0.809699074074074,5.0,0,1.0,83.56699074074074,2.0,0.0,13.0,0.032258064516129,0.4516129032258064
0,3,1,1,0.0,1.0,0.8089814814814815,5.0,0,2.0,0.00644675925925926,2.0,1.0,14.0,0.0625,0.46875
11,16,6,2,0.9203666992721292,2.0,9.090787037037037,12.0,0,35.0,11.28148148148148,4.0,41.0,2311.0,0.0053137651821862,0.2925101214574899
6,3,1,1,0.5032583347756457,2.0,0.1360185185185185,2.0,0,4.0,48.78461805555556,1.0,16.0,508.0,0.0026117683207866,0.0781994161929635
0,1,1,1,0.0,1.0,0.8109953703703704,5.0,0,1.0,83.5867824074074,2.0,2.0,15.0,0.0909090909090909,0.4848484848484848
1,1,1,1,0.0,3.0,7.677731481481481,12.0,0,5.0,48.27533564814815,4.0,0.0,1321.0,0.0001536098310291,0.2030721966205837
0,0,1,1,0.0,2.0,0.8083912037037037,5.0,0,0.0,0.0,2.0,3.0,16.0,0.1176470588235294,0.5
68,0,1,1,0.0,2.0,2.117939814814815,5.0,0,6.0,38.65841435185185,2.0,285.0,396.0,0.0439256642604822,0.0609737367531869
1,0,1,1,0.0,1.0,0.10478009259259259,1.0,0,2.0,31.38650462962963,2.0,9.0,102.0,0.0032320620555914,0.0332902391725921
3,0,3,1,1.0,2.0,2.6853935185185183,4.0,0,8.0,22.962569444444444,3.0,10.0,678.0,0.0035541195476575,0.2193861066235864
12,1,1,1,0.0,2.0,3.210173611111111,7.0,0,5.0,19.812615740740743,3.0,103.0,224.0,0.0159705159705159,0.034551597051597
210,27,2,2,0.6423021638028938,4.0,13.947685185185186,5.0,0,11.0,30.25822627314815,2.0,156.0,427.0,0.0198457843509038,0.0541018834534192
31,38,3,2,0.9280071371514504,5.0,21.843379629629627,13.0,0,14.0,10.930659722222222,4.0,358.0,1855.0,0.0453741152679474,0.2345803842264914
1,0,1,1,0.0,1.0,0.0759837962962963,2.0,0,5.0,1.0004398148148148,1.0,229.0,270.0,0.0353031465848042,0.0415963161933998
54,3,1,1,0.0,1.0,0.25644675925925925,1.0,0,1.0,60.98684027777778,2.0,46.0,135.0,0.0151710781149128,0.0438992898644286
7,0,1,1,0.0,1.0,3.1202546296296294,4.0,0,5.0,3.882361111111111,2.0,23.0,246.0,0.003683241252302,0.0379066912216083
9,42,5,2,0.6962308090375016,4.0,42.80511574074074,8.0,0,18.0,40.58210648148148,2.0,19.0,319.0,0.0029655990510083,0.0474495848161328
24,7,2,2,0.974674553529276,2.0,2.1575810185185182,5.0,0,7.0,1.0622916666666666,3.0,139.0,1594.0,0.017683465959328,0.2014652014652014
2,2,1,1,0.0,1.0,0.20001157407407408,2.0,0,5.0,53.90203703703704,3.0,171.0,940.0,0.0554838709677419,0.3035483870967742
5,5,1,1,0.0,1.0,0.05918981481481481,1.0,0,1.0,41.10091435185185,2.0,132.0,358.0,0.0204019021322288,0.0550697959809786
11,2,1,1,0.0,2.0,1.7119212962962962,5.0,0,5.0,0.473287037037037,2.0,509.0,71.0,0.0782208588957055,0.011042944785276
42,0,2,2,0.1623261801753929,2.0,0.2532523148148148,3.0,0,26.0,0.6899652777777777,4.0,177.0,1041.0,0.0224719101123595,0.1315490468375205
1,1,1,1,0.0,1.0,0.41105324074074073,4.0,0,5.0,0.0031712962962962966,2.0,510.0,72.0,0.0783501993253603,0.0111928856179086
49,19,5,1,0.8222952078707463,1.0,2.094340277777778,4.0,0,17.0,4.945342813051147,3.0,130.0,982.0,0.0200827839950942,0.1506975318105166
24,0,1,1,0.9182958340544896,2.0,0.39871527777777777,3.0,0,10.0,1.7973032407407408,1.0,134.0,35.0,0.0206928264868179,0.0055180870631514
5,1,2,2,0.9182958340544896,1.0,0.12956018518518517,2.0,0,15.0,1.3029166666666667,3.0,303.0,471.0,0.0383596214511041,0.0595583596214511
11,37,2,2,0.7589970502143892,1.0,0.0669212962962963,2.0,0,3.0,31.54138888888889,1.0,115.0,210.0,0.014635377239465,0.0266212465304062
1,4,2,1,0.6126016192893442,4.0,69.93857638888889,4.0,0,7.0,0.7779050925925927,3.0,98.0,98.0,0.8761061946902655,0.8761061946902655
22,89,3,1,0.7183421446949895,5.0,69.93854166666667,2.0,0,19.0,0.10211676954732511,1.0,99.0,3.0,0.8771929824561403,0.0350877192982456
