dataset,axp0,axp1,axpsame,cxp0,cxp1,cxpsame
openstack,IF ns = 1.0 AND nrev = 20.0 AND rtime = 100.16961805555556 AND age = 43.33795138888889 AND app = 2.0 THEN defect = True,IF ns = 1.0 AND nrev = 20.0 AND rtime = 100.16961805555556 AND age = 43.33795138888889 AND app = 2.0 THEN defect = True,True,IF nrev != 20.0 THEN defect != True,IF nrev != 20.0 THEN defect != True,True
openstack,IF ns = 1.0 AND nrev = 20.0 AND rtime = 100.16961805555556 AND age = 43.33795138888889 AND app = 2.0 THEN defect = True,IF ns = 1.0 AND nrev = 20.0 AND rtime = 100.16961805555556 AND age = 43.33795138888889 AND app = 2.0 THEN defect = True,True,IF nrev != 20.0 THEN defect != True,IF nrev != 20.0 THEN defect != True,True
openstack,IF ns = 1.0 AND nrev = 6.0 AND rtime = 9.73738425925926 AND ndev = 15.0 AND age = 1.1866319444444444 AND app = 2.0 AND rrexp = 662.0 THEN defect = True,IF ns = 1.0 AND nrev = 6.0 AND rtime = 9.73738425925926 AND ndev = 15.0 AND age = 1.1866319444444444 AND app = 2.0 AND rrexp = 662.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF ns = 1.0 AND nrev = 6.0 AND rtime = 9.73738425925926 AND ndev = 15.0 AND age = 1.1866319444444444 AND app = 2.0 AND rrexp = 662.0 THEN defect = True,IF ns = 1.0 AND nrev = 6.0 AND rtime = 9.73738425925926 AND ndev = 15.0 AND age = 1.1866319444444444 AND app = 2.0 AND rrexp = 662.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF ns = 1.0 AND nrev = 12.0 AND rtime = 33.55475694444444 AND age = 1.21836566091954 AND app = 2.0 THEN defect = True,IF ns = 1.0 AND nrev = 12.0 AND rtime = 33.55475694444444 AND age = 1.21836566091954 AND app = 2.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF ns = 1.0 AND nrev = 12.0 AND rtime = 33.55475694444444 AND age = 1.21836566091954 AND app = 2.0 THEN defect = True,IF ns = 1.0 AND nrev = 12.0 AND rtime = 33.55475694444444 AND age = 1.21836566091954 AND app = 2.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF ns = 2.0 AND nrev = 11.0 AND ndev = 21.0 AND age = 1.018627683080808 AND app = 3.0 AND rrexp = 2286.0 THEN defect = True,IF ns = 2.0 AND nrev = 11.0 AND ndev = 21.0 AND age = 1.018627683080808 AND app = 3.0 AND rrexp = 2286.0 THEN defect = True,True,IF app != 3.0 THEN defect != True,IF app != 3.0 THEN defect != True,True
openstack,IF ns = 2.0 AND nrev = 11.0 AND ndev = 21.0 AND age = 1.018627683080808 AND app = 3.0 AND rrexp = 2286.0 THEN defect = True,IF ns = 2.0 AND nrev = 11.0 AND ndev = 21.0 AND age = 1.018627683080808 AND app = 3.0 AND rrexp = 2286.0 THEN defect = True,True,IF app != 3.0 THEN defect != True,IF app != 3.0 THEN defect != True,True
openstack,IF ns = 1.0 AND nrev = 5.0 AND rtime = 5.206145833333333 AND ndev = 200.0 AND age = 1.729375 AND app = 5.0 AND rrexp = 2767.0 THEN defect = True,IF ns = 1.0 AND nrev = 5.0 AND rtime = 5.206145833333333 AND ndev = 200.0 AND age = 1.729375 AND app = 5.0 AND rrexp = 2767.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF ns = 1.0 AND nrev = 5.0 AND rtime = 5.206145833333333 AND ndev = 200.0 AND age = 1.729375 AND app = 5.0 AND rrexp = 2767.0 THEN defect = True,IF ns = 1.0 AND nrev = 5.0 AND rtime = 5.206145833333333 AND ndev = 200.0 AND age = 1.729375 AND app = 5.0 AND rrexp = 2767.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF ns = 1.0 AND nrev = 23.0 AND age = 2.3203180114638444 AND app = 3.0 THEN defect = True,IF ns = 1.0 AND nrev = 23.0 AND age = 2.3203180114638444 AND app = 3.0 THEN defect = True,True,IF age != 2.3203180114638444 THEN defect != True,IF age != 2.3203180114638444 THEN defect != True,True
openstack,IF ns = 1.0 AND nrev = 23.0 AND age = 2.3203180114638444 AND app = 3.0 THEN defect = True,IF ns = 1.0 AND nrev = 23.0 AND age = 2.3203180114638444 AND app = 3.0 THEN defect = True,True,IF age != 2.3203180114638444 THEN defect != True,IF age != 2.3203180114638444 THEN defect != True,True
openstack,IF la = 100.0 AND nd = 4.0 AND ns = 1.0 AND ent = 0.8467040254702398 AND nrev = 8.0 AND rtime = 11.131122685185185 AND self = 0.0 AND ndev = 31.0 AND age = 1.5595171957671958 AND app = 5.0 AND rrexp = 643.0 AND rsawr = 0.5125628140703518 THEN defect = True,IF la = 100.0 AND nd = 4.0 AND ns = 1.0 AND ent = 0.8467040254702398 AND nrev = 8.0 AND rtime = 11.131122685185185 AND self = 0.0 AND ndev = 31.0 AND age = 1.5595171957671958 AND app = 5.0 AND rrexp = 643.0 AND rsawr = 0.5125628140703518 THEN defect = True,True,IF la != 100.0 THEN defect != True,IF la != 100.0 THEN defect != True,True
openstack,IF la = 100.0 AND nd = 4.0 AND ns = 1.0 AND ent = 0.8467040254702398 AND nrev = 8.0 AND rtime = 11.131122685185185 AND self = 0.0 AND ndev = 31.0 AND age = 1.5595171957671958 AND app = 5.0 AND rrexp = 643.0 AND rsawr = 0.5125628140703518 THEN defect = True,IF la = 100.0 AND nd = 4.0 AND ns = 1.0 AND ent = 0.8467040254702398 AND nrev = 8.0 AND rtime = 11.131122685185185 AND self = 0.0 AND ndev = 31.0 AND age = 1.5595171957671958 AND app = 5.0 AND rrexp = 643.0 AND rsawr = 0.5125628140703518 THEN defect = True,True,IF la != 100.0 THEN defect != True,IF la != 100.0 THEN defect != True,True
openstack,IF ns = 1.0 AND nrev = 14.0 AND rtime = 13.181180555555557 AND age = 0.8653838734567901 AND app = 2.0 THEN defect = True,IF ns = 1.0 AND nrev = 14.0 AND rtime = 13.181180555555557 AND age = 0.8653838734567901 AND app = 2.0 THEN defect = True,True,IF app != 2.0 THEN defect != True,IF app != 2.0 THEN defect != True,True
openstack,IF ns = 1.0 AND nrev = 14.0 AND rtime = 13.181180555555557 AND age = 0.8653838734567901 AND app = 2.0 THEN defect = True,IF ns = 1.0 AND nrev = 14.0 AND rtime = 13.181180555555557 AND age = 0.8653838734567901 AND app = 2.0 THEN defect = True,True,IF app != 2.0 THEN defect != True,IF app != 2.0 THEN defect != True,True
openstack,IF ns = 1.0 AND nrev = 7.0 AND rtime = 4.18287037037037 AND ndev = 75.0 AND age = 2.9260185185185184 AND app = 3.0 AND rrexp = 1574.0 THEN defect = True,IF ns = 1.0 AND nrev = 7.0 AND rtime = 4.18287037037037 AND ndev = 75.0 AND age = 2.9260185185185184 AND app = 3.0 AND rrexp = 1574.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF ns = 1.0 AND nrev = 7.0 AND rtime = 4.18287037037037 AND ndev = 75.0 AND age = 2.9260185185185184 AND app = 3.0 AND rrexp = 1574.0 THEN defect = True,IF ns = 1.0 AND nrev = 7.0 AND rtime = 4.18287037037037 AND ndev = 75.0 AND age = 2.9260185185185184 AND app = 3.0 AND rrexp = 1574.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF la = 325.0 AND ns = 1.0 AND nrev = 5.0 AND rtime = 6.873576388888889 AND ndev = 15.0 AND age = 3.1362731481481485 AND app = 3.0 AND rrexp = 886.0 THEN defect = True,IF la = 325.0 AND ns = 1.0 AND nrev = 5.0 AND rtime = 6.873576388888889 AND ndev = 15.0 AND age = 3.1362731481481485 AND app = 3.0 AND rrexp = 886.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF la = 325.0 AND ns = 1.0 AND nrev = 5.0 AND rtime = 6.873576388888889 AND ndev = 15.0 AND age = 3.1362731481481485 AND app = 3.0 AND rrexp = 886.0 THEN defect = True,IF la = 325.0 AND ns = 1.0 AND nrev = 5.0 AND rtime = 6.873576388888889 AND ndev = 15.0 AND age = 3.1362731481481485 AND app = 3.0 AND rrexp = 886.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF la = 1275.0 AND nrev = 19.0 AND rtime = 20.29175925925926 AND age = 0.0 AND app = 4.0 THEN defect = True,IF la = 1275.0 AND nrev = 19.0 AND rtime = 20.29175925925926 AND age = 0.0 AND app = 4.0 THEN defect = True,True,IF age != 0.0 THEN defect != True,IF age != 0.0 THEN defect != True,True
openstack,IF la = 1275.0 AND nrev = 19.0 AND rtime = 20.29175925925926 AND age = 0.0 AND app = 4.0 THEN defect = True,IF la = 1275.0 AND nrev = 19.0 AND rtime = 20.29175925925926 AND age = 0.0 AND app = 4.0 THEN defect = True,True,IF age != 0.0 THEN defect != True,IF age != 0.0 THEN defect != True,True
openstack,IF ns = 1.0 AND nrev = 3.0 AND rtime = 18.59653935185185 AND ndev = 30.0 AND age = 0.0417824074074074 AND app = 4.0 AND rrexp = 2252.0 THEN defect = True,IF ns = 1.0 AND nrev = 3.0 AND rtime = 18.59653935185185 AND ndev = 30.0 AND age = 0.0417824074074074 AND app = 4.0 AND rrexp = 2252.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF ns = 1.0 AND nrev = 3.0 AND rtime = 18.59653935185185 AND ndev = 30.0 AND age = 0.0417824074074074 AND app = 4.0 AND rrexp = 2252.0 THEN defect = True,IF ns = 1.0 AND nrev = 3.0 AND rtime = 18.59653935185185 AND ndev = 30.0 AND age = 0.0417824074074074 AND app = 4.0 AND rrexp = 2252.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF la = 73.0 AND nd = 9.0 AND nrev = 2.0 AND rtime = 5.57386574074074 AND app = 3.0 AND rrexp = 376.0 THEN defect = False,IF la = 73.0 AND nd = 9.0 AND nrev = 2.0 AND rtime = 5.57386574074074 AND app = 3.0 AND rrexp = 376.0 THEN defect = False,True,IF la != 73.0 THEN defect != False,IF la != 73.0 THEN defect != False,True
openstack,IF la = 73.0 AND nd = 9.0 AND nrev = 2.0 AND rtime = 5.57386574074074 AND app = 3.0 AND rrexp = 376.0 THEN defect = False,IF la = 73.0 AND nd = 9.0 AND nrev = 2.0 AND rtime = 5.57386574074074 AND app = 3.0 AND rrexp = 376.0 THEN defect = False,True,IF la != 73.0 THEN defect != False,IF la != 73.0 THEN defect != False,True
openstack,IF la = 137.0 AND nd = 4.0 AND nrev = 0.0 AND rtime = 0.0 AND rrexp = 0.0 THEN defect = False,IF la = 137.0 AND nd = 4.0 AND nrev = 0.0 AND rtime = 0.0 AND rrexp = 0.0 THEN defect = False,True,IF la != 137.0 THEN defect != False,IF la != 137.0 THEN defect != False,True
openstack,IF la = 137.0 AND nd = 4.0 AND nrev = 0.0 AND rtime = 0.0 AND rrexp = 0.0 THEN defect = False,IF la = 137.0 AND nd = 4.0 AND nrev = 0.0 AND rtime = 0.0 AND rrexp = 0.0 THEN defect = False,True,IF la != 137.0 THEN defect != False,IF la != 137.0 THEN defect != False,True
openstack,IF la = 49.0 AND nd = 2.0 AND nrev = 1.0 AND rtime = 3.2456828703703704 AND app = 5.0 AND rrexp = 550.0 THEN defect = False,IF la = 49.0 AND nd = 2.0 AND nrev = 1.0 AND rtime = 3.2456828703703704 AND app = 5.0 AND rrexp = 550.0 THEN defect = False,True,IF la != 49.0 THEN defect != False,IF la != 49.0 THEN defect != False,True
openstack,IF la = 49.0 AND nd = 2.0 AND nrev = 1.0 AND rtime = 3.2456828703703704 AND app = 5.0 AND rrexp = 550.0 THEN defect = False,IF la = 49.0 AND nd = 2.0 AND nrev = 1.0 AND rtime = 3.2456828703703704 AND app = 5.0 AND rrexp = 550.0 THEN defect = False,True,IF la != 49.0 THEN defect != False,IF la != 49.0 THEN defect != False,True
openstack,IF la = 29.0 AND nd = 6.0 AND nrev = 2.0 AND rtime = 8.525671296296297 AND app = 2.0 AND rrexp = 747.0 THEN defect = False,IF la = 29.0 AND nd = 6.0 AND nrev = 2.0 AND rtime = 8.525671296296297 AND app = 2.0 AND rrexp = 747.0 THEN defect = False,True,IF la != 29.0 THEN defect != False,IF la != 29.0 THEN defect != False,True
openstack,IF la = 29.0 AND nd = 6.0 AND nrev = 2.0 AND rtime = 8.525671296296297 AND app = 2.0 AND rrexp = 747.0 THEN defect = False,IF la = 29.0 AND nd = 6.0 AND nrev = 2.0 AND rtime = 8.525671296296297 AND app = 2.0 AND rrexp = 747.0 THEN defect = False,True,IF la != 29.0 THEN defect != False,IF la != 29.0 THEN defect != False,True
openstack,IF la = 1.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 0.5790162037037038 AND app = 3.0 AND rrexp = 567.0 THEN defect = False,IF la = 1.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 0.5790162037037038 AND app = 3.0 AND rrexp = 567.0 THEN defect = False,True,IF la != 1.0 THEN defect != False,IF la != 1.0 THEN defect != False,True
openstack,IF la = 1.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 0.5790162037037038 AND app = 3.0 AND rrexp = 567.0 THEN defect = False,IF la = 1.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 0.5790162037037038 AND app = 3.0 AND rrexp = 567.0 THEN defect = False,True,IF la != 1.0 THEN defect != False,IF la != 1.0 THEN defect != False,True
openstack,IF ns = 1.0 AND nrev = 15.0 AND rtime = 9.080405092592592 AND age = 3.1579012345679014 AND app = 7.0 AND rrexp = 1402.0 THEN defect = True,IF ns = 1.0 AND nrev = 15.0 AND rtime = 9.080405092592592 AND age = 3.1579012345679014 AND app = 7.0 AND rrexp = 1402.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF ns = 1.0 AND nrev = 15.0 AND rtime = 9.080405092592592 AND age = 3.1579012345679014 AND app = 7.0 AND rrexp = 1402.0 THEN defect = True,IF ns = 1.0 AND nrev = 15.0 AND rtime = 9.080405092592592 AND age = 3.1579012345679014 AND app = 7.0 AND rrexp = 1402.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF ns = 1.0 AND nrev = 16.0 AND age = 2.6137075617283947 AND app = 2.0 AND rrexp = 796.0 THEN defect = True,IF ns = 1.0 AND nrev = 16.0 AND age = 2.6137075617283947 AND app = 2.0 AND rrexp = 796.0 THEN defect = True,True,IF nrev != 16.0 THEN defect != True,IF nrev != 16.0 THEN defect != True,True
openstack,IF ns = 1.0 AND nrev = 16.0 AND age = 2.6137075617283947 AND app = 2.0 AND rrexp = 796.0 THEN defect = True,IF ns = 1.0 AND nrev = 16.0 AND age = 2.6137075617283947 AND app = 2.0 AND rrexp = 796.0 THEN defect = True,True,IF nrev != 16.0 THEN defect != True,IF nrev != 16.0 THEN defect != True,True
openstack,IF la = 4.0 AND nd = 4.0 AND nrev = 3.0 AND rtime = 37.509791666666665 AND ndev = 122.0 AND age = 3.6047395833333336 AND app = 5.0 AND rrexp = 2509.0 THEN defect = False,IF la = 4.0 AND nd = 4.0 AND nrev = 3.0 AND rtime = 37.509791666666665 AND ndev = 122.0 AND age = 3.6047395833333336 AND app = 5.0 AND rrexp = 2509.0 THEN defect = False,True,IF la != 4.0 THEN defect != False,IF la != 4.0 THEN defect != False,True
openstack,IF la = 4.0 AND nd = 4.0 AND nrev = 3.0 AND rtime = 37.509791666666665 AND ndev = 122.0 AND age = 3.6047395833333336 AND app = 5.0 AND rrexp = 2509.0 THEN defect = False,IF la = 4.0 AND nd = 4.0 AND nrev = 3.0 AND rtime = 37.509791666666665 AND ndev = 122.0 AND age = 3.6047395833333336 AND app = 5.0 AND rrexp = 2509.0 THEN defect = False,True,IF la != 4.0 THEN defect != False,IF la != 4.0 THEN defect != False,True
openstack,IF la = 84.0 AND nd = 2.0 AND nrev = 2.0 AND rtime = 10.114236111111111 AND age = 94.42026813271605 AND rrexp = 1366.0 THEN defect = False,IF la = 84.0 AND nd = 2.0 AND nrev = 2.0 AND rtime = 10.114236111111111 AND age = 94.42026813271605 AND rrexp = 1366.0 THEN defect = False,True,IF la != 84.0 THEN defect != False,IF la != 84.0 THEN defect != False,True
openstack,IF la = 84.0 AND nd = 2.0 AND nrev = 2.0 AND rtime = 10.114236111111111 AND age = 94.42026813271605 AND rrexp = 1366.0 THEN defect = False,IF la = 84.0 AND nd = 2.0 AND nrev = 2.0 AND rtime = 10.114236111111111 AND age = 94.42026813271605 AND rrexp = 1366.0 THEN defect = False,True,IF la != 84.0 THEN defect != False,IF la != 84.0 THEN defect != False,True
openstack,IF la = 3.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 12.846412037037036 AND app = 4.0 AND rrexp = 1014.0 THEN defect = False,IF la = 3.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 12.846412037037036 AND app = 4.0 AND rrexp = 1014.0 THEN defect = False,True,IF la != 3.0 THEN defect != False,IF la != 3.0 THEN defect != False,True
openstack,IF la = 3.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 12.846412037037036 AND app = 4.0 AND rrexp = 1014.0 THEN defect = False,IF la = 3.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 12.846412037037036 AND app = 4.0 AND rrexp = 1014.0 THEN defect = False,True,IF la != 3.0 THEN defect != False,IF la != 3.0 THEN defect != False,True
openstack,IF la = 1.0 AND nd = 1.0 AND nrev = 3.0 AND rtime = 22.370439814814816 AND app = 2.0 AND rrexp = 726.0 THEN defect = False,IF la = 1.0 AND nd = 1.0 AND nrev = 3.0 AND rtime = 22.370439814814816 AND app = 2.0 AND rrexp = 726.0 THEN defect = False,True,IF la != 1.0 THEN defect != False,IF la != 1.0 THEN defect != False,True
openstack,IF la = 1.0 AND nd = 1.0 AND nrev = 3.0 AND rtime = 22.370439814814816 AND app = 2.0 AND rrexp = 726.0 THEN defect = False,IF la = 1.0 AND nd = 1.0 AND nrev = 3.0 AND rtime = 22.370439814814816 AND app = 2.0 AND rrexp = 726.0 THEN defect = False,True,IF la != 1.0 THEN defect != False,IF la != 1.0 THEN defect != False,True
openstack,IF la = 2.0 AND nd = 1.0 AND nrev = 3.0 AND rtime = 8.127094907407407 AND age = 63.79777777777778 AND rrexp = 944.0 THEN defect = False,IF la = 2.0 AND nd = 1.0 AND nrev = 3.0 AND rtime = 8.127094907407407 AND age = 63.79777777777778 AND rrexp = 944.0 THEN defect = False,True,IF la != 2.0 THEN defect != False,IF la != 2.0 THEN defect != False,True
openstack,IF la = 2.0 AND nd = 1.0 AND nrev = 3.0 AND rtime = 8.127094907407407 AND age = 63.79777777777778 AND rrexp = 944.0 THEN defect = False,IF la = 2.0 AND nd = 1.0 AND nrev = 3.0 AND rtime = 8.127094907407407 AND age = 63.79777777777778 AND rrexp = 944.0 THEN defect = False,True,IF la != 2.0 THEN defect != False,IF la != 2.0 THEN defect != False,True
openstack,IF la = 1.0 AND nd = 1.0 AND nrev = 2.0 AND rtime = 5.4601041666666665 AND app = 5.0 AND rrexp = 2331.0 THEN defect = False,IF la = 1.0 AND nd = 1.0 AND nrev = 2.0 AND rtime = 5.4601041666666665 AND app = 5.0 AND rrexp = 2331.0 THEN defect = False,True,IF la != 1.0 THEN defect != False,IF la != 1.0 THEN defect != False,True
openstack,IF la = 1.0 AND nd = 1.0 AND nrev = 2.0 AND rtime = 5.4601041666666665 AND app = 5.0 AND rrexp = 2331.0 THEN defect = False,IF la = 1.0 AND nd = 1.0 AND nrev = 2.0 AND rtime = 5.4601041666666665 AND app = 5.0 AND rrexp = 2331.0 THEN defect = False,True,IF la != 1.0 THEN defect != False,IF la != 1.0 THEN defect != False,True
openstack,IF la = 32.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 2.4987962962962964 AND rrexp = 373.0 THEN defect = False,IF la = 32.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 2.4987962962962964 AND rrexp = 373.0 THEN defect = False,True,IF la != 32.0 THEN defect != False,IF la != 32.0 THEN defect != False,True
openstack,IF la = 32.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 2.4987962962962964 AND rrexp = 373.0 THEN defect = False,IF la = 32.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 2.4987962962962964 AND rrexp = 373.0 THEN defect = False,True,IF la != 32.0 THEN defect != False,IF la != 32.0 THEN defect != False,True
openstack,IF ns = 1.0 AND nrev = 6.0 AND rtime = 1.2555787037037038 AND self = 0.0 AND ndev = 76.0 AND age = 8.264780092592593 AND app = 4.0 AND rrexp = 1664.0 THEN defect = True,IF ns = 1.0 AND nrev = 6.0 AND rtime = 1.2555787037037038 AND self = 0.0 AND ndev = 76.0 AND age = 8.264780092592593 AND app = 4.0 AND rrexp = 1664.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF ns = 1.0 AND nrev = 6.0 AND rtime = 1.2555787037037038 AND self = 0.0 AND ndev = 76.0 AND age = 8.264780092592593 AND app = 4.0 AND rrexp = 1664.0 THEN defect = True,IF ns = 1.0 AND nrev = 6.0 AND rtime = 1.2555787037037038 AND self = 0.0 AND ndev = 76.0 AND age = 8.264780092592593 AND app = 4.0 AND rrexp = 1664.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF ns = 1.0 AND ent = 0.9182958340544896 AND nrev = 2.0 AND rtime = 5.62855324074074 AND ndev = 53.0 AND age = 1.1058796296296296 AND app = 3.0 AND rrexp = 1874.0 THEN defect = True,IF ns = 1.0 AND ent = 0.9182958340544896 AND nrev = 2.0 AND rtime = 5.62855324074074 AND ndev = 53.0 AND age = 1.1058796296296296 AND app = 3.0 AND rrexp = 1874.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF ns = 1.0 AND ent = 0.9182958340544896 AND nrev = 2.0 AND rtime = 5.62855324074074 AND ndev = 53.0 AND age = 1.1058796296296296 AND app = 3.0 AND rrexp = 1874.0 THEN defect = True,IF ns = 1.0 AND ent = 0.9182958340544896 AND nrev = 2.0 AND rtime = 5.62855324074074 AND ndev = 53.0 AND age = 1.1058796296296296 AND app = 3.0 AND rrexp = 1874.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF la = 11.0 AND nd = 1.0 AND nrev = 6.0 AND rtime = 10.25068287037037 AND age = 31.50012731481481 AND app = 5.0 AND rrexp = 1555.0 THEN defect = False,IF la = 11.0 AND nd = 1.0 AND nrev = 6.0 AND rtime = 10.25068287037037 AND age = 31.50012731481481 AND app = 5.0 AND rrexp = 1555.0 THEN defect = False,True,IF la != 11.0 THEN defect != False,IF la != 11.0 THEN defect != False,True
openstack,IF la = 11.0 AND nd = 1.0 AND nrev = 6.0 AND rtime = 10.25068287037037 AND age = 31.50012731481481 AND app = 5.0 AND rrexp = 1555.0 THEN defect = False,IF la = 11.0 AND nd = 1.0 AND nrev = 6.0 AND rtime = 10.25068287037037 AND age = 31.50012731481481 AND app = 5.0 AND rrexp = 1555.0 THEN defect = False,True,IF la != 11.0 THEN defect != False,IF la != 11.0 THEN defect != False,True
openstack,IF la = 15.0 AND nd = 2.0 AND nrev = 3.0 AND rtime = 78.0837037037037 AND app = 5.0 AND rrexp = 1069.0 THEN defect = False,IF la = 15.0 AND nd = 2.0 AND nrev = 3.0 AND rtime = 78.0837037037037 AND app = 5.0 AND rrexp = 1069.0 THEN defect = False,True,IF la != 15.0 THEN defect != False,IF la != 15.0 THEN defect != False,True
openstack,IF la = 15.0 AND nd = 2.0 AND nrev = 3.0 AND rtime = 78.0837037037037 AND app = 5.0 AND rrexp = 1069.0 THEN defect = False,IF la = 15.0 AND nd = 2.0 AND nrev = 3.0 AND rtime = 78.0837037037037 AND app = 5.0 AND rrexp = 1069.0 THEN defect = False,True,IF la != 15.0 THEN defect != False,IF la != 15.0 THEN defect != False,True
openstack,IF la = 1.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 0.1532291666666666 AND app = 2.0 AND rrexp = 665.0 THEN defect = False,IF la = 1.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 0.1532291666666666 AND app = 2.0 AND rrexp = 665.0 THEN defect = False,True,IF la != 1.0 THEN defect != False,IF la != 1.0 THEN defect != False,True
openstack,IF la = 1.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 0.1532291666666666 AND app = 2.0 AND rrexp = 665.0 THEN defect = False,IF la = 1.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 0.1532291666666666 AND app = 2.0 AND rrexp = 665.0 THEN defect = False,True,IF la != 1.0 THEN defect != False,IF la != 1.0 THEN defect != False,True
openstack,IF ns = 1.0 AND rtime = 20.93864583333333 AND ndev = 9.0 AND age = 0.9118981481481482 AND app = 4.0 AND rrexp = 3383.0 THEN defect = True,IF ns = 1.0 AND rtime = 20.93864583333333 AND ndev = 9.0 AND age = 0.9118981481481482 AND app = 4.0 AND rrexp = 3383.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF ns = 1.0 AND rtime = 20.93864583333333 AND ndev = 9.0 AND age = 0.9118981481481482 AND app = 4.0 AND rrexp = 3383.0 THEN defect = True,IF ns = 1.0 AND rtime = 20.93864583333333 AND ndev = 9.0 AND age = 0.9118981481481482 AND app = 4.0 AND rrexp = 3383.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF la = 1.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 3.049641203703704 AND app = 3.0 AND rrexp = 999.0 THEN defect = False,IF la = 1.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 3.049641203703704 AND app = 3.0 AND rrexp = 999.0 THEN defect = False,True,IF la != 1.0 THEN defect != False,IF la != 1.0 THEN defect != False,True
openstack,IF la = 1.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 3.049641203703704 AND app = 3.0 AND rrexp = 999.0 THEN defect = False,IF la = 1.0 AND nd = 1.0 AND nrev = 1.0 AND rtime = 3.049641203703704 AND app = 3.0 AND rrexp = 999.0 THEN defect = False,True,IF la != 1.0 THEN defect != False,IF la != 1.0 THEN defect != False,True
openstack,IF nd = 5.0 AND ns = 1.0 AND nrev = 10.0 AND rtime = 63.95686342592592 AND ndev = 32.0 AND age = 13.244598214285714 AND app = 2.0 THEN defect = True,IF nd = 5.0 AND ns = 1.0 AND nrev = 10.0 AND rtime = 63.95686342592592 AND ndev = 32.0 AND age = 13.244598214285714 AND app = 2.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
openstack,IF nd = 5.0 AND ns = 1.0 AND nrev = 10.0 AND rtime = 63.95686342592592 AND ndev = 32.0 AND age = 13.244598214285714 AND app = 2.0 THEN defect = True,IF nd = 5.0 AND ns = 1.0 AND nrev = 10.0 AND rtime = 63.95686342592592 AND ndev = 32.0 AND age = 13.244598214285714 AND app = 2.0 THEN defect = True,True,IF ns != 1.0 THEN defect != True,IF ns != 1.0 THEN defect != True,True
