dataset,axp0,axp1,axpsame,cxp0,cxp1,cxpsame
qt,IF la = 5.0 AND ent = 0.0 AND nrev = 3.0 AND rtime = 17.080034722222223 AND hcmt = 1.0 AND ndev = 8.0 AND asawr = 0.0083580125041131 AND rsawr = 0.0096084238236261 THEN defect = False,IF la = 5.0 AND ent = 0.0 AND nrev = 3.0 AND rtime = 17.080034722222223 AND hcmt = 1.0 AND ndev = 8.0 AND asawr = 0.0083580125041131 AND rsawr = 0.0096084238236261 THEN defect = False,True,IF ent != 0.0 THEN defect != False,IF ent != 0.0 THEN defect != False,True
qt,IF la = 344.0 AND ld = 24.0 AND ns = 1.0 AND ent = 0.1836342532968044 AND nrev = 10.0 AND rtime = 20.877314814814813 AND hcmt = 12.0 AND ndev = 1.0 AND age = 21.50444733796296 AND app = 2.0 AND asexp = 146.0 AND asawr = 0.0096704164199723 AND rsawr = 0.070719031642655 THEN defect = True,IF la = 344.0 AND ld = 24.0 AND ns = 1.0 AND ent = 0.1836342532968044 AND nrev = 10.0 AND rtime = 20.877314814814813 AND hcmt = 12.0 AND ndev = 1.0 AND age = 21.50444733796296 AND app = 2.0 AND asexp = 146.0 AND asawr = 0.0096704164199723 AND rsawr = 0.070719031642655 THEN defect = True,True,IF la != 344.0 THEN defect != True,IF la != 344.0 THEN defect != True,True
qt,IF la = 344.0 AND ld = 24.0 AND ns = 1.0 AND ent = 0.1836342532968044 AND nrev = 10.0 AND rtime = 20.877314814814813 AND hcmt = 12.0 AND ndev = 1.0 AND age = 21.50444733796296 AND app = 2.0 AND asexp = 146.0 AND asawr = 0.0096704164199723 AND rsawr = 0.070719031642655 THEN defect = True,IF la = 344.0 AND ld = 24.0 AND ns = 1.0 AND ent = 0.1836342532968044 AND nrev = 10.0 AND rtime = 20.877314814814813 AND hcmt = 12.0 AND ndev = 1.0 AND age = 21.50444733796296 AND app = 2.0 AND asexp = 146.0 AND asawr = 0.0096704164199723 AND rsawr = 0.070719031642655 THEN defect = True,True,IF la != 344.0 THEN defect != True,IF la != 344.0 THEN defect != True,True
qt,IF ent = 0.0 AND nrev = 1.0 AND hcmt = 2.0 AND ndev = 13.0 AND age = 138.6709375 AND app = 3.0 AND rsexp = 1559.0 AND rsawr = 0.1025641025641025 THEN defect = False,IF ent = 0.0 AND nrev = 1.0 AND hcmt = 2.0 AND ndev = 13.0 AND age = 138.6709375 AND app = 3.0 AND rsexp = 1559.0 AND rsawr = 0.1025641025641025 THEN defect = False,True,IF ent != 0.0 THEN defect != False,IF ent != 0.0 THEN defect != False,True
qt,IF ent = 0.0 AND nrev = 1.0 AND hcmt = 2.0 AND ndev = 13.0 AND age = 138.6709375 AND app = 3.0 AND rsexp = 1559.0 AND rsawr = 0.1025641025641025 THEN defect = False,IF ent = 0.0 AND nrev = 1.0 AND hcmt = 2.0 AND ndev = 13.0 AND age = 138.6709375 AND app = 3.0 AND rsexp = 1559.0 AND rsawr = 0.1025641025641025 THEN defect = False,True,IF ent != 0.0 THEN defect != False,IF ent != 0.0 THEN defect != False,True
qt,IF la = 321.0 AND ld = 0.0 AND nd = 1.0 AND ent = 0.867866763698214 AND nrev = 4.0 AND rtime = 4.8565046296296295 AND hcmt = 4.0 AND self = 0.0 AND ndev = 1.0 AND age = 20.43496693121693 AND app = 3.0 AND asexp = 342.0 AND rsexp = 788.0 AND asawr = 0.0225390984360625 AND rsawr = 0.0518464975686686 THEN defect = True,IF la = 321.0 AND ld = 0.0 AND nd = 1.0 AND ent = 0.867866763698214 AND nrev = 4.0 AND rtime = 4.8565046296296295 AND hcmt = 4.0 AND self = 0.0 AND ndev = 1.0 AND age = 20.43496693121693 AND app = 3.0 AND asexp = 342.0 AND rsexp = 788.0 AND asawr = 0.0225390984360625 AND rsawr = 0.0518464975686686 THEN defect = True,True,IF la != 321.0 THEN defect != True,IF la != 321.0 THEN defect != True,True
qt,IF la = 321.0 AND ld = 0.0 AND nd = 1.0 AND ent = 0.867866763698214 AND nrev = 4.0 AND rtime = 4.8565046296296295 AND hcmt = 4.0 AND self = 0.0 AND ndev = 1.0 AND age = 20.43496693121693 AND app = 3.0 AND asexp = 342.0 AND rsexp = 788.0 AND asawr = 0.0225390984360625 AND rsawr = 0.0518464975686686 THEN defect = True,IF la = 321.0 AND ld = 0.0 AND nd = 1.0 AND ent = 0.867866763698214 AND nrev = 4.0 AND rtime = 4.8565046296296295 AND hcmt = 4.0 AND self = 0.0 AND ndev = 1.0 AND age = 20.43496693121693 AND app = 3.0 AND asexp = 342.0 AND rsexp = 788.0 AND asawr = 0.0225390984360625 AND rsawr = 0.0518464975686686 THEN defect = True,True,IF la != 321.0 THEN defect != True,IF la != 321.0 THEN defect != True,True
qt,IF la = 13.0 AND ent = 0.0 AND nrev = 2.0 AND rtime = 0.1939236111111111 AND ndev = 24.0 AND age = 2.085752314814815 AND app = 2.0 AND asexp = 59.0 AND rsexp = 1572.0 THEN defect = False,IF la = 13.0 AND ent = 0.0 AND nrev = 2.0 AND rtime = 0.1939236111111111 AND ndev = 24.0 AND age = 2.085752314814815 AND app = 2.0 AND asexp = 59.0 AND rsexp = 1572.0 THEN defect = False,True,IF nrev != 2.0 THEN defect != False,IF nrev != 2.0 THEN defect != False,True
qt,IF la = 13.0 AND ent = 0.0 AND nrev = 2.0 AND rtime = 0.1939236111111111 AND ndev = 24.0 AND age = 2.085752314814815 AND app = 2.0 AND asexp = 59.0 AND rsexp = 1572.0 THEN defect = False,IF la = 13.0 AND ent = 0.0 AND nrev = 2.0 AND rtime = 0.1939236111111111 AND ndev = 24.0 AND age = 2.085752314814815 AND app = 2.0 AND asexp = 59.0 AND rsexp = 1572.0 THEN defect = False,True,IF nrev != 2.0 THEN defect != False,IF nrev != 2.0 THEN defect != False,True
qt,IF la = 16.0 AND ns = 2.0 AND ent = 0.7871265862012691 AND nrev = 5.0 AND rtime = 11.779166666666669 AND hcmt = 11.0 AND ndev = 31.0 AND age = 17.748252314814817 AND app = 2.0 AND rsawr = 0.0128212337625822 THEN defect = False,IF la = 16.0 AND ns = 2.0 AND ent = 0.7871265862012691 AND nrev = 5.0 AND rtime = 11.779166666666669 AND hcmt = 11.0 AND ndev = 31.0 AND age = 17.748252314814817 AND app = 2.0 AND rsawr = 0.0128212337625822 THEN defect = False,True,IF la != 16.0 THEN defect != False,IF la != 16.0 THEN defect != False,True
qt,IF la = 16.0 AND ns = 2.0 AND ent = 0.7871265862012691 AND nrev = 5.0 AND rtime = 11.779166666666669 AND hcmt = 11.0 AND ndev = 31.0 AND age = 17.748252314814817 AND app = 2.0 AND rsawr = 0.0128212337625822 THEN defect = False,IF la = 16.0 AND ns = 2.0 AND ent = 0.7871265862012691 AND nrev = 5.0 AND rtime = 11.779166666666669 AND hcmt = 11.0 AND ndev = 31.0 AND age = 17.748252314814817 AND app = 2.0 AND rsawr = 0.0128212337625822 THEN defect = False,True,IF la != 16.0 THEN defect != False,IF la != 16.0 THEN defect != False,True
qt,IF la = 67.0 AND ld = 2.0 AND ent = 0.0 AND nrev = 9.0 AND hcmt = 5.0 AND ndev = 1.0 AND age = 5.021307870370371 AND app = 2.0 THEN defect = False,IF la = 67.0 AND ld = 2.0 AND ent = 0.0 AND nrev = 9.0 AND hcmt = 5.0 AND ndev = 1.0 AND age = 5.021307870370371 AND app = 2.0 THEN defect = False,True,IF ent != 0.0 THEN defect != False,IF ent != 0.0 THEN defect != False,True
qt,IF la = 67.0 AND ld = 2.0 AND ent = 0.0 AND nrev = 9.0 AND hcmt = 5.0 AND ndev = 1.0 AND age = 5.021307870370371 AND app = 2.0 THEN defect = False,IF la = 67.0 AND ld = 2.0 AND ent = 0.0 AND nrev = 9.0 AND hcmt = 5.0 AND ndev = 1.0 AND age = 5.021307870370371 AND app = 2.0 THEN defect = False,True,IF ent != 0.0 THEN defect != False,IF ent != 0.0 THEN defect != False,True
qt,IF la = 91.0 AND ent = 0.0 AND nrev = 4.0 AND hcmt = 3.0 AND ndev = 21.0 AND age = 20.93583333333333 AND app = 3.0 AND asexp = 256.0 AND asawr = 0.016812769854769 THEN defect = False,IF la = 91.0 AND ent = 0.0 AND nrev = 4.0 AND hcmt = 3.0 AND ndev = 21.0 AND age = 20.93583333333333 AND app = 3.0 AND asexp = 256.0 AND asawr = 0.016812769854769 THEN defect = False,True,IF ent != 0.0 THEN defect != False,IF ent != 0.0 THEN defect != False,True
qt,IF la = 91.0 AND ent = 0.0 AND nrev = 4.0 AND hcmt = 3.0 AND ndev = 21.0 AND age = 20.93583333333333 AND app = 3.0 AND asexp = 256.0 AND asawr = 0.016812769854769 THEN defect = False,IF la = 91.0 AND ent = 0.0 AND nrev = 4.0 AND hcmt = 3.0 AND ndev = 21.0 AND age = 20.93583333333333 AND app = 3.0 AND asexp = 256.0 AND asawr = 0.016812769854769 THEN defect = False,True,IF ent != 0.0 THEN defect != False,IF ent != 0.0 THEN defect != False,True
qt,IF la = 9.0 AND ent = 0.0 AND nrev = 2.0 AND rtime = 0.3221759259259259 AND hcmt = 6.0 AND ndev = 14.0 AND app = 1.0 AND asexp = 154.0 AND rsexp = 544.0 THEN defect = False,IF la = 9.0 AND ent = 0.0 AND nrev = 2.0 AND rtime = 0.3221759259259259 AND hcmt = 6.0 AND ndev = 14.0 AND app = 1.0 AND asexp = 154.0 AND rsexp = 544.0 THEN defect = False,True,IF ent != 0.0 THEN defect != False,IF ent != 0.0 THEN defect != False,True
qt,IF la = 9.0 AND ent = 0.0 AND nrev = 2.0 AND rtime = 0.3221759259259259 AND hcmt = 6.0 AND ndev = 14.0 AND app = 1.0 AND asexp = 154.0 AND rsexp = 544.0 THEN defect = False,IF la = 9.0 AND ent = 0.0 AND nrev = 2.0 AND rtime = 0.3221759259259259 AND hcmt = 6.0 AND ndev = 14.0 AND app = 1.0 AND asexp = 154.0 AND rsexp = 544.0 THEN defect = False,True,IF ent != 0.0 THEN defect != False,IF ent != 0.0 THEN defect != False,True
qt,IF la = 2.0 AND ld = 2.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 1.731666666666667 AND hcmt = 1.0 AND ndev = 14.0 AND app = 2.0 THEN defect = False,IF la = 2.0 AND ld = 2.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 1.731666666666667 AND hcmt = 1.0 AND ndev = 14.0 AND app = 2.0 THEN defect = False,True,IF nrev != 1.0 THEN defect != False,IF nrev != 1.0 THEN defect != False,True
qt,IF la = 2.0 AND ld = 2.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 1.731666666666667 AND hcmt = 1.0 AND ndev = 14.0 AND app = 2.0 THEN defect = False,IF la = 2.0 AND ld = 2.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 1.731666666666667 AND hcmt = 1.0 AND ndev = 14.0 AND app = 2.0 THEN defect = False,True,IF nrev != 1.0 THEN defect != False,IF nrev != 1.0 THEN defect != False,True
qt,IF la = 7.0 AND ld = 23.0 AND ent = 0.0 AND nrev = 2.0 AND rtime = 10.027002314814814 AND hcmt = 2.0 AND ndev = 7.0 AND app = 2.0 AND rsawr = 0.0317564035546262 THEN defect = False,IF la = 7.0 AND ld = 23.0 AND ent = 0.0 AND nrev = 2.0 AND rtime = 10.027002314814814 AND hcmt = 2.0 AND ndev = 7.0 AND app = 2.0 AND rsawr = 0.0317564035546262 THEN defect = False,True,IF ent != 0.0 THEN defect != False,IF ent != 0.0 THEN defect != False,True
qt,IF la = 7.0 AND ld = 23.0 AND ent = 0.0 AND nrev = 2.0 AND rtime = 10.027002314814814 AND hcmt = 2.0 AND ndev = 7.0 AND app = 2.0 AND rsawr = 0.0317564035546262 THEN defect = False,IF la = 7.0 AND ld = 23.0 AND ent = 0.0 AND nrev = 2.0 AND rtime = 10.027002314814814 AND hcmt = 2.0 AND ndev = 7.0 AND app = 2.0 AND rsawr = 0.0317564035546262 THEN defect = False,True,IF ent != 0.0 THEN defect != False,IF ent != 0.0 THEN defect != False,True
qt,IF la = 177.0 AND ld = 177.0 AND nd = 4.0 AND ent = 0.7106553644643229 AND nrev = 3.0 AND rtime = 11.204305555555557 AND hcmt = 34.0 AND ndev = 6.0 AND age = 0.0276851851851851 AND app = 3.0 AND asexp = 375.0 AND rsexp = 1121.0 AND asawr = 0.0238200823566677 AND rsawr = 0.0710801393728223 THEN defect = True,IF la = 177.0 AND ld = 177.0 AND nd = 4.0 AND ent = 0.7106553644643229 AND nrev = 3.0 AND rtime = 11.204305555555557 AND hcmt = 34.0 AND ndev = 6.0 AND age = 0.0276851851851851 AND app = 3.0 AND asexp = 375.0 AND rsexp = 1121.0 AND asawr = 0.0238200823566677 AND rsawr = 0.0710801393728223 THEN defect = True,True,IF la != 177.0 THEN defect != True,IF la != 177.0 THEN defect != True,True
qt,IF la = 177.0 AND ld = 177.0 AND nd = 4.0 AND ent = 0.7106553644643229 AND nrev = 3.0 AND rtime = 11.204305555555557 AND hcmt = 34.0 AND ndev = 6.0 AND age = 0.0276851851851851 AND app = 3.0 AND asexp = 375.0 AND rsexp = 1121.0 AND asawr = 0.0238200823566677 AND rsawr = 0.0710801393728223 THEN defect = True,IF la = 177.0 AND ld = 177.0 AND nd = 4.0 AND ent = 0.7106553644643229 AND nrev = 3.0 AND rtime = 11.204305555555557 AND hcmt = 34.0 AND ndev = 6.0 AND age = 0.0276851851851851 AND app = 3.0 AND asexp = 375.0 AND rsexp = 1121.0 AND asawr = 0.0238200823566677 AND rsawr = 0.0710801393728223 THEN defect = True,True,IF la != 177.0 THEN defect != True,IF la != 177.0 THEN defect != True,True
qt,IF la = 42.0 AND ns = 2.0 AND ent = 0.7704299681396533 AND nrev = 5.0 AND rtime = 52.10726851851852 AND hcmt = 5.0 AND ndev = 66.0 AND app = 1.0 AND asexp = 1996.0 AND asawr = 0.1264484265180776 THEN defect = False,IF la = 42.0 AND ns = 2.0 AND ent = 0.7704299681396533 AND nrev = 5.0 AND rtime = 52.10726851851852 AND hcmt = 5.0 AND ndev = 66.0 AND app = 1.0 AND asexp = 1996.0 AND asawr = 0.1264484265180776 THEN defect = False,True,IF la != 42.0 THEN defect != False,IF la != 42.0 THEN defect != False,True
qt,IF la = 42.0 AND ns = 2.0 AND ent = 0.7704299681396533 AND nrev = 5.0 AND rtime = 52.10726851851852 AND hcmt = 5.0 AND ndev = 66.0 AND app = 1.0 AND asexp = 1996.0 AND asawr = 0.1264484265180776 THEN defect = False,IF la = 42.0 AND ns = 2.0 AND ent = 0.7704299681396533 AND nrev = 5.0 AND rtime = 52.10726851851852 AND hcmt = 5.0 AND ndev = 66.0 AND app = 1.0 AND asexp = 1996.0 AND asawr = 0.1264484265180776 THEN defect = False,True,IF la != 42.0 THEN defect != False,IF la != 42.0 THEN defect != False,True
qt,IF la = 17.0 AND ld = 5.0 AND ent = 0.8342022886441014 AND nrev = 2.0 AND rtime = 7.552199074074074 AND hcmt = 6.0 AND ndev = 4.0 AND app = 2.0 AND asexp = 423.0 AND rsawr = 0.0496934915873222 THEN defect = False,IF la = 17.0 AND ld = 5.0 AND ent = 0.8342022886441014 AND nrev = 2.0 AND rtime = 7.552199074074074 AND hcmt = 6.0 AND ndev = 4.0 AND app = 2.0 AND asexp = 423.0 AND rsawr = 0.0496934915873222 THEN defect = False,True,IF nrev != 2.0 THEN defect != False,IF nrev != 2.0 THEN defect != False,True
qt,IF la = 17.0 AND ld = 5.0 AND ent = 0.8342022886441014 AND nrev = 2.0 AND rtime = 7.552199074074074 AND hcmt = 6.0 AND ndev = 4.0 AND app = 2.0 AND asexp = 423.0 AND rsawr = 0.0496934915873222 THEN defect = False,IF la = 17.0 AND ld = 5.0 AND ent = 0.8342022886441014 AND nrev = 2.0 AND rtime = 7.552199074074074 AND hcmt = 6.0 AND ndev = 4.0 AND app = 2.0 AND asexp = 423.0 AND rsawr = 0.0496934915873222 THEN defect = False,True,IF nrev != 2.0 THEN defect != False,IF nrev != 2.0 THEN defect != False,True
qt,IF la = 3.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 0.0 AND rtime = 0.0 AND hcmt = 0.0 AND ndev = 0.0 AND age = 0.0 AND app = 0.0 THEN defect = False,IF la = 3.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 0.0 AND rtime = 0.0 AND hcmt = 0.0 AND ndev = 0.0 AND age = 0.0 AND app = 0.0 THEN defect = False,True,IF hcmt != 0.0 AND age != 0.0 THEN defect != False,IF hcmt != 0.0 AND age != 0.0 THEN defect != False,True
qt,IF la = 3.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 0.0 AND rtime = 0.0 AND hcmt = 0.0 AND ndev = 0.0 AND age = 0.0 AND app = 0.0 THEN defect = False,IF la = 3.0 AND ns = 1.0 AND ent = 0.0 AND nrev = 0.0 AND rtime = 0.0 AND hcmt = 0.0 AND ndev = 0.0 AND age = 0.0 AND app = 0.0 THEN defect = False,True,IF hcmt != 0.0 AND age != 0.0 THEN defect != False,IF hcmt != 0.0 AND age != 0.0 THEN defect != False,True
qt,IF la = 24.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 1.080289351851852 AND hcmt = 1.0 AND ndev = 12.0 AND age = 39.524166666666666 AND app = 2.0 AND rsexp = 1089.0 THEN defect = False,IF la = 24.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 1.080289351851852 AND hcmt = 1.0 AND ndev = 12.0 AND age = 39.524166666666666 AND app = 2.0 AND rsexp = 1089.0 THEN defect = False,True,IF ent != 0.0 THEN defect != False,IF ent != 0.0 THEN defect != False,True
qt,IF la = 24.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 1.080289351851852 AND hcmt = 1.0 AND ndev = 12.0 AND age = 39.524166666666666 AND app = 2.0 AND rsexp = 1089.0 THEN defect = False,IF la = 24.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 1.080289351851852 AND hcmt = 1.0 AND ndev = 12.0 AND age = 39.524166666666666 AND app = 2.0 AND rsexp = 1089.0 THEN defect = False,True,IF ent != 0.0 THEN defect != False,IF ent != 0.0 THEN defect != False,True
qt,IF ent = 0.0 AND nrev = 1.0 AND rtime = 6.182708333333333 AND hcmt = 7.0 AND ndev = 36.0 AND age = 15.145844907407408 AND app = 2.0 AND asexp = 0.0 AND rsexp = 251.0 THEN defect = False,IF ent = 0.0 AND nrev = 1.0 AND rtime = 6.182708333333333 AND hcmt = 7.0 AND ndev = 36.0 AND age = 15.145844907407408 AND app = 2.0 AND asexp = 0.0 AND rsexp = 251.0 THEN defect = False,True,IF nrev != 1.0 THEN defect != False,IF nrev != 1.0 THEN defect != False,True
qt,IF ent = 0.0 AND nrev = 1.0 AND rtime = 6.182708333333333 AND hcmt = 7.0 AND ndev = 36.0 AND age = 15.145844907407408 AND app = 2.0 AND asexp = 0.0 AND rsexp = 251.0 THEN defect = False,IF ent = 0.0 AND nrev = 1.0 AND rtime = 6.182708333333333 AND hcmt = 7.0 AND ndev = 36.0 AND age = 15.145844907407408 AND app = 2.0 AND asexp = 0.0 AND rsexp = 251.0 THEN defect = False,True,IF nrev != 1.0 THEN defect != False,IF nrev != 1.0 THEN defect != False,True
qt,IF la = 13.0 AND ld = 3.0 AND nd = 2.0 AND ent = 0.9755307720176266 AND nrev = 3.0 AND rtime = 1.927199074074074 AND ndev = 18.0 AND age = 0.195787037037037 AND app = 3.0 AND rsexp = 2968.0 THEN defect = False,IF la = 13.0 AND ld = 3.0 AND nd = 2.0 AND ent = 0.9755307720176266 AND nrev = 3.0 AND rtime = 1.927199074074074 AND ndev = 18.0 AND age = 0.195787037037037 AND app = 3.0 AND rsexp = 2968.0 THEN defect = False,True,IF nrev != 3.0 THEN defect != False,IF nrev != 3.0 THEN defect != False,True
qt,IF la = 13.0 AND ld = 3.0 AND nd = 2.0 AND ent = 0.9755307720176266 AND nrev = 3.0 AND rtime = 1.927199074074074 AND ndev = 18.0 AND age = 0.195787037037037 AND app = 3.0 AND rsexp = 2968.0 THEN defect = False,IF la = 13.0 AND ld = 3.0 AND nd = 2.0 AND ent = 0.9755307720176266 AND nrev = 3.0 AND rtime = 1.927199074074074 AND ndev = 18.0 AND age = 0.195787037037037 AND app = 3.0 AND rsexp = 2968.0 THEN defect = False,True,IF nrev != 3.0 THEN defect != False,IF nrev != 3.0 THEN defect != False,True
qt,IF la = 22.0 AND ld = 6.0 AND ent = 0.713042873620468 AND nrev = 6.0 AND rtime = 15.566041666666663 AND hcmt = 18.0 AND age = 73.15236111111112 AND app = 4.0 AND rsexp = 1458.0 AND asawr = 5.5897149245388485e-05 THEN defect = False,IF la = 22.0 AND ld = 6.0 AND ent = 0.713042873620468 AND nrev = 6.0 AND rtime = 15.566041666666663 AND hcmt = 18.0 AND age = 73.15236111111112 AND app = 4.0 AND rsexp = 1458.0 AND asawr = 5.5897149245388485e-05 THEN defect = False,True,IF nrev != 6.0 THEN defect != False,IF nrev != 6.0 THEN defect != False,True
qt,IF la = 22.0 AND ld = 6.0 AND ent = 0.713042873620468 AND nrev = 6.0 AND rtime = 15.566041666666663 AND hcmt = 18.0 AND age = 73.15236111111112 AND app = 4.0 AND rsexp = 1458.0 AND asawr = 5.5897149245388485e-05 THEN defect = False,IF la = 22.0 AND ld = 6.0 AND ent = 0.713042873620468 AND nrev = 6.0 AND rtime = 15.566041666666663 AND hcmt = 18.0 AND age = 73.15236111111112 AND app = 4.0 AND rsexp = 1458.0 AND asawr = 5.5897149245388485e-05 THEN defect = False,True,IF nrev != 6.0 THEN defect != False,IF nrev != 6.0 THEN defect != False,True
qt,IF la = 3.0 AND ld = 5.0 AND ent = 0.5781296526357758 AND nrev = 2.0 AND rtime = 0.2247685185185185 AND hcmt = 5.0 AND ndev = 27.0 AND app = 1.0 AND rsexp = 1007.0 THEN defect = False,IF la = 3.0 AND ld = 5.0 AND ent = 0.5781296526357758 AND nrev = 2.0 AND rtime = 0.2247685185185185 AND hcmt = 5.0 AND ndev = 27.0 AND app = 1.0 AND rsexp = 1007.0 THEN defect = False,True,IF nrev != 2.0 THEN defect != False,IF nrev != 2.0 THEN defect != False,True
qt,IF la = 3.0 AND ld = 5.0 AND ent = 0.5781296526357758 AND nrev = 2.0 AND rtime = 0.2247685185185185 AND hcmt = 5.0 AND ndev = 27.0 AND app = 1.0 AND rsexp = 1007.0 THEN defect = False,IF la = 3.0 AND ld = 5.0 AND ent = 0.5781296526357758 AND nrev = 2.0 AND rtime = 0.2247685185185185 AND hcmt = 5.0 AND ndev = 27.0 AND app = 1.0 AND rsexp = 1007.0 THEN defect = False,True,IF nrev != 2.0 THEN defect != False,IF nrev != 2.0 THEN defect != False,True
qt,IF la = 10.0 AND ld = 10.0 AND ent = 0.2863969571159562 AND nrev = 3.0 AND hcmt = 2.0 AND ndev = 2.0 AND age = 0.8547800925925926 AND app = 2.0 THEN defect = False,IF la = 10.0 AND ld = 10.0 AND ent = 0.2863969571159562 AND nrev = 3.0 AND hcmt = 2.0 AND ndev = 2.0 AND age = 0.8547800925925926 AND app = 2.0 THEN defect = False,True,IF nrev != 3.0 THEN defect != False,IF nrev != 3.0 THEN defect != False,True
qt,IF la = 10.0 AND ld = 10.0 AND ent = 0.2863969571159562 AND nrev = 3.0 AND hcmt = 2.0 AND ndev = 2.0 AND age = 0.8547800925925926 AND app = 2.0 THEN defect = False,IF la = 10.0 AND ld = 10.0 AND ent = 0.2863969571159562 AND nrev = 3.0 AND hcmt = 2.0 AND ndev = 2.0 AND age = 0.8547800925925926 AND app = 2.0 THEN defect = False,True,IF nrev != 3.0 THEN defect != False,IF nrev != 3.0 THEN defect != False,True
qt,IF la = 6.0 AND ent = 0.8453509366224364 AND nrev = 2.0 AND hcmt = 4.0 AND ndev = 51.0 AND age = 7.842800925925926 AND app = 2.0 AND asexp = 1.0 AND rsexp = 228.0 THEN defect = False,IF la = 6.0 AND ent = 0.8453509366224364 AND nrev = 2.0 AND hcmt = 4.0 AND ndev = 51.0 AND age = 7.842800925925926 AND app = 2.0 AND asexp = 1.0 AND rsexp = 228.0 THEN defect = False,True,IF nrev != 2.0 THEN defect != False,IF nrev != 2.0 THEN defect != False,True
qt,IF la = 6.0 AND ent = 0.8453509366224364 AND nrev = 2.0 AND hcmt = 4.0 AND ndev = 51.0 AND age = 7.842800925925926 AND app = 2.0 AND asexp = 1.0 AND rsexp = 228.0 THEN defect = False,IF la = 6.0 AND ent = 0.8453509366224364 AND nrev = 2.0 AND hcmt = 4.0 AND ndev = 51.0 AND age = 7.842800925925926 AND app = 2.0 AND asexp = 1.0 AND rsexp = 228.0 THEN defect = False,True,IF nrev != 2.0 THEN defect != False,IF nrev != 2.0 THEN defect != False,True
qt,IF la = 0.0 AND ent = 0.0 AND nrev = 0.0 AND rtime = 0.0 AND ndev = 0.0 AND age = 0.0 AND rsawr = 0.0 THEN defect = False,IF la = 0.0 AND ent = 0.0 AND nrev = 0.0 AND rtime = 0.0 AND ndev = 0.0 AND age = 0.0 AND rsawr = 0.0 THEN defect = False,True,IF nrev != 0.0 AND ndev != 0.0 THEN defect != False,IF nrev != 0.0 AND ndev != 0.0 THEN defect != False,True
qt,IF la = 0.0 AND ent = 0.0 AND nrev = 0.0 AND rtime = 0.0 AND ndev = 0.0 AND age = 0.0 AND rsawr = 0.0 THEN defect = False,IF la = 0.0 AND ent = 0.0 AND nrev = 0.0 AND rtime = 0.0 AND ndev = 0.0 AND age = 0.0 AND rsawr = 0.0 THEN defect = False,True,IF nrev != 0.0 AND ndev != 0.0 THEN defect != False,IF nrev != 0.0 AND ndev != 0.0 THEN defect != False,True
qt,IF ld = 1.0 AND ent = 0.0 AND nrev = 1.0 AND hcmt = 1.0 AND age = 0.0 AND app = 2.0 AND asexp = 144.0 AND asawr = 0.6277056277056277 AND rsawr = 0.7792207792207793 THEN defect = False,IF ld = 1.0 AND ent = 0.0 AND nrev = 1.0 AND hcmt = 1.0 AND age = 0.0 AND app = 2.0 AND asexp = 144.0 AND asawr = 0.6277056277056277 AND rsawr = 0.7792207792207793 THEN defect = False,True,IF ent != 0.0 THEN defect != False,IF ent != 0.0 THEN defect != False,True
qt,IF ld = 1.0 AND ent = 0.0 AND nrev = 1.0 AND hcmt = 1.0 AND age = 0.0 AND app = 2.0 AND asexp = 144.0 AND asawr = 0.6277056277056277 AND rsawr = 0.7792207792207793 THEN defect = False,IF ld = 1.0 AND ent = 0.0 AND nrev = 1.0 AND hcmt = 1.0 AND age = 0.0 AND app = 2.0 AND asexp = 144.0 AND asawr = 0.6277056277056277 AND rsawr = 0.7792207792207793 THEN defect = False,True,IF ent != 0.0 THEN defect != False,IF ent != 0.0 THEN defect != False,True
qt,IF la = 1.0 AND ld = 2.0 AND ent = 0.0 AND nrev = 1.0 AND hcmt = 4.0 AND ndev = 13.0 AND app = 2.0 THEN defect = False,IF la = 1.0 AND ld = 2.0 AND ent = 0.0 AND nrev = 1.0 AND hcmt = 4.0 AND ndev = 13.0 AND app = 2.0 THEN defect = False,True,IF nrev != 1.0 THEN defect != False,IF nrev != 1.0 THEN defect != False,True
qt,IF la = 1.0 AND ld = 2.0 AND ent = 0.0 AND nrev = 1.0 AND hcmt = 4.0 AND ndev = 13.0 AND app = 2.0 THEN defect = False,IF la = 1.0 AND ld = 2.0 AND ent = 0.0 AND nrev = 1.0 AND hcmt = 4.0 AND ndev = 13.0 AND app = 2.0 THEN defect = False,True,IF nrev != 1.0 THEN defect != False,IF nrev != 1.0 THEN defect != False,True
