dataset,predrule0,predimprt0,predrule1,predimprt1,same
openstack,IF la = 9.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 2.0 AND rtime = 71.6158912037037 AND app = 5.0 AND rrexp = 547.0 AND asawr = 0.1572934973637961 THEN defect = False,"[0.045049334500574, 0.02391665029898324, 0.05164330174816878, 0.17743026968446277, 0.20059527987121903, 0.36036995479480666, 0.18126468212544153, 0.00034085322152543196]",IF la = 9.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 2.0 AND rtime = 71.6158912037037 AND app = 5.0 AND rrexp = 547.0 AND asawr = 0.1572934973637961 THEN defect = False,"[0.045049334500574, 0.02391665029898324, 0.05164330174816878, 0.17743026968446277, 0.20059527987121903, 0.36036995479480666, 0.18126468212544153, 0.00034085322152543196]",True
openstack,IF la = 2.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 2.908113425925926 AND age = 97.04549768518518 AND rrexp = 276.0 THEN defect = False,"[0.05160400798849789, 0.02391665029898324, 0.05164330174816878, 0.2919014114163742, 0.04307711709040197, 1.1664539560404814, 0.2954478225824152]",IF la = 2.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 2.908113425925926 AND age = 97.04549768518518 AND rrexp = 276.0 THEN defect = False,"[0.05160400798849789, 0.02391665029898324, 0.05164330174816878, 0.2919014114163742, 0.04307711709040197, 1.1664539560404814, 0.2954478225824152]",True
openstack,IF la = 2.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 18.957141203703703 AND app = 6.0 AND rrexp = 497.0 THEN defect = False,"[0.05160400798849789, 0.02391665029898324, 0.05164330174816878, 0.2919014114163742, 0.0798708171886679, 0.5451750598177844, 0.202331682209754]",IF la = 2.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 18.957141203703703 AND app = 6.0 AND rrexp = 497.0 THEN defect = False,"[0.05160400798849789, 0.02391665029898324, 0.05164330174816878, 0.2919014114163742, 0.0798708171886679, 0.5451750598177844, 0.202331682209754]",True
openstack,IF la = 3.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 0.0 AND rtime = 0.0 AND self = 1.0 AND rrexp = 0.0 THEN defect = False,"[0.050667626061651615, 0.02391665029898324, 0.05164330174816878, 0.4063725531482857, 0.03641003078917339, 0.04576235664817414, 0.4117376630478201]",IF la = 3.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 0.0 AND rtime = 0.0 AND self = 1.0 AND rrexp = 0.0 THEN defect = False,"[0.050667626061651615, 0.02391665029898324, 0.05164330174816878, 0.4063725531482857, 0.03641003078917339, 0.04576235664817414, 0.4117376630478201]",True
openstack,IF la = 2.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 0.1103356481481481 AND age = 97.9610648148148 AND rrexp = 474.0 AND asawr = 0.3154574132492113 AND rsawr = 0.6151419558359621 THEN defect = False,"[0.05160400798849789, 0.02391665029898324, 0.05164330174816878, 0.2919014114163742, 0.036662984226872086, 1.1787299699500242, 0.21202250224853775, 0.0019103138218129006, 0.0014031358720812685]",IF la = 2.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 0.1103356481481481 AND age = 97.9610648148148 AND rrexp = 474.0 AND asawr = 0.3154574132492113 AND rsawr = 0.6151419558359621 THEN defect = False,"[0.05160400798849789, 0.02391665029898324, 0.05164330174816878, 0.2919014114163742, 0.036662984226872086, 1.1787299699500242, 0.21202250224853775, 0.0019103138218129006, 0.0014031358720812685]",True
openstack,IF nd = 2.0 AND nrev = 2.0 AND rtime = 21.02755787037037 AND ndev = 47.0 AND app = 5.0 THEN defect = False,"[0.00828485271794844, 0.17743026968446277, 0.08461741560986724, 0.009275677967076198, 0.36036995479480666]",IF nd = 2.0 AND nrev = 2.0 AND rtime = 21.02755787037037 AND ndev = 47.0 AND app = 5.0 THEN defect = False,"[0.00828485271794844, 0.17743026968446277, 0.08461741560986724, 0.009275677967076198, 0.36036995479480666]",True
openstack,IF la = 498.0 AND nd = 6.0 AND ns = 1.0 AND ent = 0.7084472128988745 AND ndev = 0.0 AND age = 0.0 AND app = 0.0 AND asawr = 0.0 AND rsawr = 0.0 THEN defect = True,"[0.4128414277272515, 0.05424233760619076, 0.0180896231475855, 0.03333917265179943, 0.028049396044274942, 0.13474159902905775, 0.5636555703200822, 0.001219970215425544, 0.006043177733523946]",IF la = 498.0 AND nd = 6.0 AND ns = 1.0 AND ent = 0.7084472128988745 AND ndev = 0.0 AND age = 0.0 AND app = 0.0 AND asawr = 0.0 AND rsawr = 0.0 THEN defect = True,"[0.4128414277272515, 0.05424233760619076, 0.0180896231475855, 0.03333917265179943, 0.028049396044274942, 0.13474159902905775, 0.5636555703200822, 0.001219970215425544, 0.006043177733523946]",True
openstack,IF la = 1.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 26.146724537037034 AND app = 6.0 THEN defect = False,"[0.052540389915344154, 0.02391665029898324, 0.05164330174816878, 0.2919014114163742, 0.0963535211045051, 0.5451750598177844]",IF la = 1.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 26.146724537037034 AND app = 6.0 THEN defect = False,"[0.052540389915344154, 0.02391665029898324, 0.05164330174816878, 0.2919014114163742, 0.0963535211045051, 0.5451750598177844]",True
openstack,IF la = 5.0 AND nd = 1.0 AND ent = 0.0 AND rtime = 21.33666666666667 AND age = 216.92556712962963 AND app = 6.0 AND asawr = 0.2157894736842105 AND rsawr = 0.868421052631579 THEN defect = False,"[0.048794862207959075, 0.02391665029898324, 0.05164330174816878, 0.08532607263919895, 2.7738176897869007, 0.5451750598177844, 0.0009213088178369859, 0.004469087668397263]",IF la = 5.0 AND nd = 1.0 AND ent = 0.0 AND rtime = 21.33666666666667 AND age = 216.92556712962963 AND app = 6.0 AND asawr = 0.2157894736842105 AND rsawr = 0.868421052631579 THEN defect = False,"[0.048794862207959075, 0.02391665029898324, 0.05164330174816878, 0.08532607263919895, 2.7738176897869007, 0.5451750598177844, 0.0009213088178369859, 0.004469087668397263]",True
openstack,IF la = 2.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 0.4531018518518518 AND age = 10.39324074074074 AND app = 6.0 THEN defect = False,"[0.05160400798849789, 0.02391665029898324, 0.05164330174816878, 0.2919014114163742, 0.03744880359721163, 0.004611992607826521, 0.5451750598177844]",IF la = 2.0 AND nd = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 0.4531018518518518 AND age = 10.39324074074074 AND app = 6.0 THEN defect = False,"[0.05160400798849789, 0.02391665029898324, 0.05164330174816878, 0.2919014114163742, 0.03744880359721163, 0.004611992607826521, 0.5451750598177844]",True
openstack,IF la = 117.0 AND nd = 9.0 AND ns = 1.0 AND ent = 0.943305694434072 AND nrev = 13.0 AND self = 0.0 AND age = 4.0103409090909095 AND app = 3.0 AND rrexp = 1769.0 AND asawr = 0.0458350487168931 AND rsawr = 0.2636201454645259 THEN defect = True,"[0.056079913598823056, 0.10113773034929516, 0.0180896231475855, 0.06151185020812896, 1.0817522893665634, 0.0009339256458811051, 0.08097055462522001, 0.009240255251148854, 0.3336127999351557, 0.000765149008763362, 0.002852047202984112]",IF la = 117.0 AND nd = 9.0 AND ns = 1.0 AND ent = 0.943305694434072 AND nrev = 13.0 AND self = 0.0 AND age = 4.0103409090909095 AND app = 3.0 AND rrexp = 1769.0 AND asawr = 0.0458350487168931 AND rsawr = 0.2636201454645259 THEN defect = True,"[0.056079913598823056, 0.10113773034929516, 0.0180896231475855, 0.06151185020812896, 1.0817522893665634, 0.0009339256458811051, 0.08097055462522001, 0.009240255251148854, 0.3336127999351557, 0.000765149008763362, 0.002852047202984112]",True
openstack,IF la = 6.0 AND nrev = 2.0 AND rtime = 0.8985648148148148 AND ndev = 67.0 AND age = 28.74031712962963 AND rrexp = 941.0 AND rsawr = 0.7148997134670487 THEN defect = False,"[0.04785848028111281, 0.17743026968446277, 0.03847006363184369, 0.02515868818467243, 0.250611393045627, 0.015256721461059119, 0.002610706808945011]",IF la = 6.0 AND nrev = 2.0 AND rtime = 0.8985648148148148 AND ndev = 67.0 AND age = 28.74031712962963 AND rrexp = 941.0 AND rsawr = 0.7148997134670487 THEN defect = False,"[0.04785848028111281, 0.17743026968446277, 0.03847006363184369, 0.02515868818467243, 0.250611393045627, 0.015256721461059119, 0.002610706808945011]",True
openstack,IF la = 525.0 AND nd = 15.0 AND ns = 1.0 AND ent = 0.7571969251620532 AND nrev = 24.0 AND self = 0.0 AND age = 8.062711133512545 AND app = 1.0 AND asawr = 0.0207587687902648 THEN defect = True,"[0.4381237397521008, 0.19492851583550397, 0.0180896231475855, 0.03918699179623407, 2.3409348484175894, 0.0009339256458811051, 0.02663597703751045, 0.37885046529710437, 0.0010139809444568043]",IF la = 525.0 AND nd = 15.0 AND ns = 1.0 AND ent = 0.7571969251620532 AND nrev = 24.0 AND self = 0.0 AND age = 8.062711133512545 AND app = 1.0 AND asawr = 0.0207587687902648 THEN defect = True,"[0.4381237397521008, 0.19492851583550397, 0.0180896231475855, 0.03918699179623407, 2.3409348484175894, 0.0009339256458811051, 0.02663597703751045, 0.37885046529710437, 0.0010139809444568043]",True
openstack,IF nd = 5.0 AND ns = 1.0 AND ent = 0.9118515429542634 AND self = 0.0 AND age = 5.130270833333333 AND app = 2.0 AND rrexp = 1082.0 AND asawr = 0.00109679188374 AND rsawr = 0.1896078969015629 THEN defect = True,"[0.03861054002515596, 0.0180896231475855, 0.05773873687768367, 0.0009339256458811051, 0.06595442431342638, 0.1940453602741266, 0.0441522187767021, 0.0012090867491266187, 0.0037479679058840957]",IF nd = 5.0 AND ns = 1.0 AND ent = 0.9118515429542634 AND self = 0.0 AND age = 5.130270833333333 AND app = 2.0 AND rrexp = 1082.0 AND asawr = 0.00109679188374 AND rsawr = 0.1896078969015629 THEN defect = True,"[0.03861054002515596, 0.0180896231475855, 0.05773873687768367, 0.0009339256458811051, 0.06595442431342638, 0.1940453602741266, 0.0441522187767021, 0.0012090867491266187, 0.0037479679058840957]",True
openstack,IF la = 0.0 AND nrev = 2.0 AND rtime = 2.9890625 AND ndev = 45.0 AND app = 4.0 THEN defect = False,"[0.05347677184219042, 0.17743026968446277, 0.04326269941949718, 0.007687376945316575, 0.1755648497718289]",IF la = 0.0 AND nrev = 2.0 AND rtime = 2.9890625 AND ndev = 45.0 AND app = 4.0 THEN defect = False,"[0.05347677184219042, 0.17743026968446277, 0.04326269941949718, 0.007687376945316575, 0.1755648497718289]",True
openstack,IF ns = 1.0 AND ent = 0.8904916402194913 AND self = 0.0 AND ndev = 16.0 AND rrexp = 3990.0 THEN defect = True,"[0.0180896231475855, 0.055176488972273834, 0.0009339256458811051, 0.01534298787019796, 1.2694089436803164]",IF ns = 1.0 AND ent = 0.8904916402194913 AND self = 0.0 AND ndev = 16.0 AND rrexp = 3990.0 THEN defect = True,"[0.0180896231475855, 0.055176488972273834, 0.0009339256458811051, 0.01534298787019796, 1.2694089436803164]",True
openstack,IF la = 6.0 AND nrev = 1.0 AND rtime = 0.1402662037037037 AND ndev = 38.0 AND age = 12.785300925925926 AND asawr = 0.2696629213483146 THEN defect = False,"[0.04785848028111281, 0.2919014114163742, 0.03673160245721813, 0.0021283233691578945, 0.03668497027979261, 0.0014558950604519943]",IF la = 6.0 AND nrev = 1.0 AND rtime = 0.1402662037037037 AND ndev = 38.0 AND age = 12.785300925925926 AND asawr = 0.2696629213483146 THEN defect = False,"[0.04785848028111281, 0.2919014114163742, 0.03673160245721813, 0.0021283233691578945, 0.03668497027979261, 0.0014558950604519943]",True
openstack,IF la = 140.0 AND nd = 7.0 AND ns = 1.0 AND ent = 0.7222356868376102 AND nrev = 7.0 AND self = 0.0 AND ndev = 16.0 AND age = 4.884194444444445 AND rrexp = 1684.0 AND asawr = 0.0130208333333333 AND rsawr = 0.41796875 THEN defect = True,"[0.07761669791628724, 0.06987413518722556, 0.0180896231475855, 0.034993182452640444, 0.39492543897509463, 0.0009339256458811051, 0.01534298787019796, 0.06925384068066982, 0.29779889979182445, 0.0010907644810759889, 0.0009836522690102583]",IF la = 140.0 AND nd = 7.0 AND ns = 1.0 AND ent = 0.7222356868376102 AND nrev = 7.0 AND self = 0.0 AND ndev = 16.0 AND age = 4.884194444444445 AND rrexp = 1684.0 AND asawr = 0.0130208333333333 AND rsawr = 0.41796875 THEN defect = True,"[0.07761669791628724, 0.06987413518722556, 0.0180896231475855, 0.034993182452640444, 0.39492543897509463, 0.0009339256458811051, 0.01534298787019796, 0.06925384068066982, 0.29779889979182445, 0.0010907644810759889, 0.0009836522690102583]",True
openstack,IF ns = 1.0 AND ent = 0.9182958340544896 AND nrev = 7.0 AND self = 0.0 AND ndev = 22.0 AND rrexp = 1159.0 AND asawr = 0.0528694699356252 AND rsawr = 0.1699767155184221 THEN defect = True,"[0.0180896231475855, 0.05851176808379145, 0.39492543897509463, 0.0009339256458811051, 0.01057808480491909, 0.07659539890654332, 0.0006953464442098611, 0.003985604002138871]",IF ns = 1.0 AND ent = 0.9182958340544896 AND nrev = 7.0 AND self = 0.0 AND ndev = 22.0 AND rrexp = 1159.0 AND asawr = 0.0528694699356252 AND rsawr = 0.1699767155184221 THEN defect = True,"[0.0180896231475855, 0.05851176808379145, 0.39492543897509463, 0.0009339256458811051, 0.01057808480491909, 0.07659539890654332, 0.0006953464442098611, 0.003985604002138871]",True
openstack,IF ns = 1.0 AND ent = 0.954434002924965 AND nrev = 5.0 AND self = 0.0 AND age = 2.896712962962963 AND app = 3.0 AND rrexp = 2023.0 AND asawr = 0.1158110882956878 AND rsawr = 0.3170431211498973 THEN defect = True,"[0.0180896231475855, 0.06284675727561892, 0.16598315551127166, 0.0009339256458811051, 0.09590218739610447, 0.009240255251148854, 0.4406331603634631, 7.077674016930844e-05, 0.0022053603253880424]",IF ns = 1.0 AND ent = 0.954434002924965 AND nrev = 5.0 AND self = 0.0 AND age = 2.896712962962963 AND app = 3.0 AND rrexp = 2023.0 AND asawr = 0.1158110882956878 AND rsawr = 0.3170431211498973 THEN defect = True,"[0.0180896231475855, 0.06284675727561892, 0.16598315551127166, 0.0009339256458811051, 0.09590218739610447, 0.009240255251148854, 0.4406331603634631, 7.077674016930844e-05, 0.0022053603253880424]",True
openstack,IF ns = 1.0 AND ent = 0.9863676072907088 AND nrev = 4.0 AND self = 0.0 AND ndev = 6.0 AND app = 3.0 AND rrexp = 2503.0 AND asawr = 0.0010949904188338 AND rsawr = 0.4824801532986586 THEN defect = True,"[0.0180896231475855, 0.06667738384327246, 0.05151201377936018, 0.0009339256458811051, 0.023284492978996076, 0.009240255251148854, 0.642876361172863, 0.0012091046250635997, 0.00020273961048955394]",IF ns = 1.0 AND ent = 0.9863676072907088 AND nrev = 4.0 AND self = 0.0 AND ndev = 6.0 AND app = 3.0 AND rrexp = 2503.0 AND asawr = 0.0010949904188338 AND rsawr = 0.4824801532986586 THEN defect = True,"[0.0180896231475855, 0.06667738384327246, 0.05151201377936018, 0.0009339256458811051, 0.023284492978996076, 0.009240255251148854, 0.642876361172863, 0.0012091046250635997, 0.00020273961048955394]",True
openstack,IF la = 0.0 AND nd = 2.0 AND nrev = 2.0 AND rtime = 21.86555555555556 AND ndev = 49.0 AND rsawr = 0.9053380782918148 THEN defect = False,"[0.05347677184219042, 0.00828485271794844, 0.17743026968446277, 0.08653859338703067, 0.010863978988835822, 0.004915969478106885]",IF la = 0.0 AND nd = 2.0 AND nrev = 2.0 AND rtime = 21.86555555555556 AND ndev = 49.0 AND rsawr = 0.9053380782918148 THEN defect = False,"[0.05347677184219042, 0.00828485271794844, 0.17743026968446277, 0.08653859338703067, 0.010863978988835822, 0.004915969478106885]",True
openstack,IF la = 12.0 AND ns = 2.0 AND rtime = 10.262372685185186 AND ndev = 68.0 AND rrexp = 662.0 THEN defect = False,"[0.042240188720035196, 0.24033356467506423, 0.0599373539456682, 0.02595283869555224, 0.1328105819315228]",IF la = 12.0 AND ns = 2.0 AND rtime = 10.262372685185186 AND ndev = 68.0 AND rrexp = 662.0 THEN defect = False,"[0.042240188720035196, 0.24033356467506423, 0.0599373539456682, 0.02595283869555224, 0.1328105819315228]",True
openstack,IF rtime = 42.324004629629634 AND app = 5.0 AND rrexp = 792.0 THEN defect = False,"[0.13344125005445875, 0.36036995479480666, 0.07803638171231034]",IF rtime = 42.324004629629634 AND app = 5.0 AND rrexp = 792.0 THEN defect = False,"[0.13344125005445875, 0.36036995479480666, 0.07803638171231034]",True
openstack,IF ns = 1.0 AND ent = 0.9982545693874832 AND nrev = 5.0 AND self = 0.0 AND ndev = 19.0 AND age = 7.425983796296296 AND app = 3.0 AND rrexp = 1336.0 AND asawr = 0.1169239174976096 AND rsawr = 0.1961480672039338 THEN defect = True,"[0.0180896231475855, 0.06810329594185914, 0.16598315551127166, 0.0009339256458811051, 0.012960536337558524, 0.035173279650607625, 0.009240255251148854, 0.15117257920500954, 5.9734135555681407e-05, 0.0036687989292869183]",IF ns = 1.0 AND ent = 0.9982545693874832 AND nrev = 5.0 AND self = 0.0 AND ndev = 19.0 AND age = 7.425983796296296 AND app = 3.0 AND rrexp = 1336.0 AND asawr = 0.1169239174976096 AND rsawr = 0.1961480672039338 THEN defect = True,"[0.0180896231475855, 0.06810329594185914, 0.16598315551127166, 0.0009339256458811051, 0.012960536337558524, 0.035173279650607625, 0.009240255251148854, 0.15117257920500954, 5.9734135555681407e-05, 0.0036687989292869183]",True
openstack,IF la = 100.0 AND ns = 1.0 AND ent = 0.6684725699243226 AND nrev = 5.0 AND self = 0.0 AND age = 3.0180844907407405 AND app = 2.0 THEN defect = True,"[0.04016142084243648, 0.0180896231475855, 0.02854397547778268, 0.16598315551127166, 0.0009339256458811051, 0.09427482604268281, 0.1940453602741266]",IF la = 100.0 AND ns = 1.0 AND ent = 0.6684725699243226 AND nrev = 5.0 AND self = 0.0 AND age = 3.0180844907407405 AND app = 2.0 THEN defect = True,"[0.04016142084243648, 0.0180896231475855, 0.02854397547778268, 0.16598315551127166, 0.0009339256458811051, 0.09427482604268281, 0.1940453602741266]",True
openstack,IF nd = 3.0 AND ns = 1.0 AND ent = 0.8288594281974313 AND nrev = 12.0 AND self = 0.0 AND ndev = 24.0 AND age = 8.214006944444444 AND asawr = 0.095360824742268 AND rsawr = 0.1314432989690721 THEN defect = True,"[0.007346944863086359, 0.0180896231475855, 0.04778333704081755, 0.9672811476346519, 0.0009339256458811051, 0.008989783783159467, 0.024607387959386932, 0.00027370471355003616, 0.004452052276719565]",IF nd = 3.0 AND ns = 1.0 AND ent = 0.8288594281974313 AND nrev = 12.0 AND self = 0.0 AND ndev = 24.0 AND age = 8.214006944444444 AND asawr = 0.095360824742268 AND rsawr = 0.1314432989690721 THEN defect = True,"[0.007346944863086359, 0.0180896231475855, 0.04778333704081755, 0.9672811476346519, 0.0009339256458811051, 0.008989783783159467, 0.024607387959386932, 0.00027370471355003616, 0.004452052276719565]",True
openstack,IF nd = 6.0 AND ns = 1.0 AND ent = 0.8652556488184863 AND nrev = 9.0 AND self = 0.0 AND age = 2.5316319444444444 AND app = 3.0 AND asawr = 0.0021828103683492 AND rsawr = 0.0259208731241473 THEN defect = True,"[0.05424233760619076, 0.0180896231475855, 0.052149281081345394, 0.6238677224389175, 0.0009339256458811051, 0.10079722951415913, 0.009240255251148854, 0.0011983101872715563, 0.005729404711894813]",IF nd = 6.0 AND ns = 1.0 AND ent = 0.8652556488184863 AND nrev = 9.0 AND self = 0.0 AND age = 2.5316319444444444 AND app = 3.0 AND asawr = 0.0021828103683492 AND rsawr = 0.0259208731241473 THEN defect = True,"[0.05424233760619076, 0.0180896231475855, 0.052149281081345394, 0.6238677224389175, 0.0009339256458811051, 0.10079722951415913, 0.009240255251148854, 0.0011983101872715563, 0.005729404711894813]",True
openstack,IF la = 100.0 AND nd = 7.0 AND ns = 1.0 AND ent = 0.6182690802411668 AND nrev = 6.0 AND self = 0.0 AND age = 6.268891782407407 AND app = 2.0 AND rsawr = 0.22 THEN defect = True,"[0.04016142084243648, 0.06987413518722556, 0.0180896231475855, 0.022521767049111997, 0.28045429724318316, 0.0009339256458811051, 0.050687682906726185, 0.1940453602741266, 0.003380070498370573]",IF la = 100.0 AND nd = 7.0 AND ns = 1.0 AND ent = 0.6182690802411668 AND nrev = 6.0 AND self = 0.0 AND age = 6.268891782407407 AND app = 2.0 AND rsawr = 0.22 THEN defect = True,"[0.04016142084243648, 0.06987413518722556, 0.0180896231475855, 0.022521767049111997, 0.28045429724318316, 0.0009339256458811051, 0.050687682906726185, 0.1940453602741266, 0.003380070498370573]",True
openstack,IF la = 110.0 AND ns = 1.0 AND ent = 1.0 AND nrev = 20.0 AND self = 0.0 AND ndev = 7.0 AND app = 2.0 AND asawr = 0.0243589743589743 THEN defect = True,"[0.04952524011089917, 0.0180896231475855, 0.06831267076844386, 1.8830502814899437, 0.0009339256458811051, 0.02249034246811626, 0.1940453602741266, 0.000978256103165453]",IF la = 110.0 AND ns = 1.0 AND ent = 1.0 AND nrev = 20.0 AND self = 0.0 AND ndev = 7.0 AND app = 2.0 AND asawr = 0.0243589743589743 THEN defect = True,"[0.04952524011089917, 0.0180896231475855, 0.06831267076844386, 1.8830502814899437, 0.0009339256458811051, 0.02249034246811626, 0.1940453602741266, 0.000978256103165453]",True
openstack,IF la = 117.0 AND ns = 1.0 AND ent = 0.9954515828457716 AND nrev = 6.0 AND self = 0.0 AND ndev = 15.0 AND age = 1.1866319444444444 AND app = 2.0 AND asawr = 0.0509554140127388 AND rsawr = 0.4727530077848549 THEN defect = True,"[0.056079913598823056, 0.0180896231475855, 0.06776706096529715, 0.28045429724318316, 0.0009339256458811051, 0.01613713838107777, 0.1188311214855916, 0.1940453602741266, 0.0007143396218945448, 0.0003204870268313737]",IF la = 117.0 AND ns = 1.0 AND ent = 0.9954515828457716 AND nrev = 6.0 AND self = 0.0 AND ndev = 15.0 AND age = 1.1866319444444444 AND app = 2.0 AND asawr = 0.0509554140127388 AND rsawr = 0.4727530077848549 THEN defect = True,"[0.056079913598823056, 0.0180896231475855, 0.06776706096529715, 0.28045429724318316, 0.0009339256458811051, 0.01613713838107777, 0.1188311214855916, 0.1940453602741266, 0.0007143396218945448, 0.0003204870268313737]",True
openstack,IF la = 68.0 AND nd = 8.0 AND ns = 1.0 AND ent = 0.907261659251741 AND nrev = 12.0 AND self = 0.0 AND age = 1.21836566091954 AND app = 2.0 AND asawr = 0.0086730268863833 AND rsawr = 0.2220294882914137 THEN defect = True,"[0.010197199183355871, 0.08550593276826036, 0.0180896231475855, 0.057188152914409436, 0.9672811476346519, 0.0009339256458811051, 0.11840563270138049, 0.1940453602741266, 0.0011339077661797, 0.0033555034758591053]",IF la = 68.0 AND nd = 8.0 AND ns = 1.0 AND ent = 0.907261659251741 AND nrev = 12.0 AND self = 0.0 AND age = 1.21836566091954 AND app = 2.0 AND asawr = 0.0086730268863833 AND rsawr = 0.2220294882914137 THEN defect = True,"[0.010197199183355871, 0.08550593276826036, 0.0180896231475855, 0.057188152914409436, 0.9672811476346519, 0.0009339256458811051, 0.11840563270138049, 0.1940453602741266, 0.0011339077661797, 0.0033555034758591053]",True
openstack,IF la = 622.0 AND nd = 11.0 AND ent = 0.7722233238549423 AND nrev = 11.0 AND self = 0.0 AND ndev = 21.0 AND age = 1.018627683080808 AND app = 3.0 AND rrexp = 2286.0 THEN defect = True,"[0.528952786656189, 0.13240132551136477, 0.04098949806486194, 0.8528100059027405, 0.0009339256458811051, 0.0113722353157989, 0.12108373910653741, 0.009240255251148854, 0.5514455808069468]",IF la = 622.0 AND nd = 11.0 AND ent = 0.7722233238549423 AND nrev = 11.0 AND self = 0.0 AND ndev = 21.0 AND age = 1.018627683080808 AND app = 3.0 AND rrexp = 2286.0 THEN defect = True,"[0.528952786656189, 0.13240132551136477, 0.04098949806486194, 0.8528100059027405, 0.0009339256458811051, 0.0113722353157989, 0.12108373910653741, 0.009240255251148854, 0.5514455808069468]",True
openstack,IF ns = 1.0 AND ent = 0.6292492238560345 AND nrev = 5.0 AND self = 0.0 AND age = 1.729375 AND rrexp = 2767.0 AND asawr = 0.0097959183673469 AND rsawr = 0.3204081632653061 THEN defect = True,"[0.0180896231475855, 0.023838900854805535, 0.16598315551127166, 0.0009339256458811051, 0.111553969342741, 0.7541101216180329, 0.001122765313567136, 0.002164626379914674]",IF ns = 1.0 AND ent = 0.6292492238560345 AND nrev = 5.0 AND self = 0.0 AND age = 1.729375 AND rrexp = 2767.0 AND asawr = 0.0097959183673469 AND rsawr = 0.3204081632653061 THEN defect = True,"[0.0180896231475855, 0.023838900854805535, 0.16598315551127166, 0.0009339256458811051, 0.111553969342741, 0.7541101216180329, 0.001122765313567136, 0.002164626379914674]",True
openstack,IF la = 854.0 AND nd = 13.0 AND ns = 1.0 AND ent = 0.8689576913782459 AND nrev = 23.0 AND self = 0.0 AND age = 2.3203180114638444 AND app = 3.0 AND asawr = 0.0014044943820224 AND rsawr = 0.3792134831460674 THEN defect = True,"[0.7461933936845233, 0.16366492067343436, 0.0180896231475855, 0.052593363196899244, 2.2264637066856783, 0.0009339256458811051, 0.10363054746169122, 0.009240255251148854, 0.0012060334171136826, 0.0014527860488239292]",IF la = 854.0 AND nd = 13.0 AND ns = 1.0 AND ent = 0.8689576913782459 AND nrev = 23.0 AND self = 0.0 AND age = 2.3203180114638444 AND app = 3.0 AND asawr = 0.0014044943820224 AND rsawr = 0.3792134831460674 THEN defect = True,"[0.7461933936845233, 0.16366492067343436, 0.0180896231475855, 0.052593363196899244, 2.2264637066856783, 0.0009339256458811051, 0.10363054746169122, 0.009240255251148854, 0.0012060334171136826, 0.0014527860488239292]",True
openstack,IF la = 100.0 AND nd = 4.0 AND ns = 1.0 AND ent = 0.8467040254702398 AND nrev = 8.0 AND self = 0.0 AND ndev = 31.0 AND age = 1.5595171957671958 AND asawr = 0.0891959798994974 THEN defect = True,"[0.04016142084243648, 0.02297874244412116, 0.0180896231475855, 0.04992390306084459, 0.5093965807070061, 0.0009339256458811051, 0.003430730207000786, 0.11383143944834628, 0.0003348784713787398]",IF la = 100.0 AND nd = 4.0 AND ns = 1.0 AND ent = 0.8467040254702398 AND nrev = 8.0 AND self = 0.0 AND ndev = 31.0 AND age = 1.5595171957671958 AND asawr = 0.0891959798994974 THEN defect = True,"[0.04016142084243648, 0.02297874244412116, 0.0180896231475855, 0.04992390306084459, 0.5093965807070061, 0.0009339256458811051, 0.003430730207000786, 0.11383143944834628, 0.0003348784713787398]",True
openstack,IF la = 123.0 AND nd = 7.0 AND ns = 1.0 AND ent = 0.8306407454346867 AND nrev = 14.0 AND self = 0.0 AND ndev = 20.0 AND age = 0.8653838734567901 AND app = 2.0 AND rrexp = 1792.0 AND rsawr = 0.43625 THEN defect = True,"[0.06169820515990067, 0.06987413518722556, 0.0180896231475855, 0.047997016682373134, 1.1962234310984747, 0.0009339256458811051, 0.012166385826678713, 0.12313844714226255, 0.1940453602741266, 0.34330361997393943, 0.0007623571365436779]",IF la = 123.0 AND nd = 7.0 AND ns = 1.0 AND ent = 0.8306407454346867 AND nrev = 14.0 AND self = 0.0 AND ndev = 20.0 AND age = 0.8653838734567901 AND app = 2.0 AND rrexp = 1792.0 AND rsawr = 0.43625 THEN defect = True,"[0.06169820515990067, 0.06987413518722556, 0.0180896231475855, 0.047997016682373134, 1.1962234310984747, 0.0009339256458811051, 0.012166385826678713, 0.12313844714226255, 0.1940453602741266, 0.34330361997393943, 0.0007623571365436779]",True
