dataset,predrule0,predimprt0,predrule1,predimprt1,same
openstack,"{'1': 0.03700755517082143, '2': 0.005171044303715462, '5': 0.00968995015577093, '6': 0.0002817459893412888, '7': 0.004802128156825347, '8': 0.005959270100574941, '9': 0.0024078168631967854, '10': 0.00834525050009688, '11': 0.021239564002062252, '0': 0.10595728089876502, '3': 0.07356508029683027, '4': 0.021723537677171407, '12': 0.006325121426834812}","[0.03700755517082143, 0.005171044303715462, 0.00968995015577093, 0.0002817459893412888, 0.004802128156825347, 0.005959270100574941, 0.0024078168631967854, 0.00834525050009688, 0.021239564002062252]","{'1': 0.03700755517082143, '2': 0.005171044303715462, '5': 0.00968995015577093, '6': 0.0002817459893412888, '7': 0.004802128156825347, '8': 0.005959270100574941, '9': 0.0024078168631967854, '10': 0.00834525050009688, '11': 0.021239564002062252, '0': 0.10595728089876502, '3': 0.07356508029683027, '4': 0.021723537677171407, '12': 0.006325121426834812}","[0.03700755517082143, 0.005171044303715462, 0.00968995015577093, 0.0002817459893412888, 0.004802128156825347, 0.005959270100574941, 0.0024078168631967854, 0.00834525050009688, 0.021239564002062252]",True
openstack,"{'0': 0.1647859839677767, '2': 0.01623915514232067, '3': 0.11831693188973076, '4': 0.10198452239044854, '5': 0.02200633947089955, '6': 0.00037035842149634845, '10': 0.018881603862373596, '11': 0.02205674829081545, '12': 0.02796600810443124, '1': 0.04248837622175415, '7': 0.0031367968971972005, '8': 0.04259803222934352, '9': 0.017051071885143754}","[0.1647859839677767, 0.01623915514232067, 0.11831693188973076, 0.10198452239044854, 0.02200633947089955, 0.00037035842149634845, 0.018881603862373596, 0.02205674829081545, 0.02796600810443124]","{'0': 0.1647859839677767, '2': 0.01623915514232067, '3': 0.11831693188973076, '4': 0.10198452239044854, '5': 0.02200633947089955, '6': 0.00037035842149634845, '10': 0.018881603862373596, '11': 0.02205674829081545, '12': 0.02796600810443124, '1': 0.04248837622175415, '7': 0.0031367968971972005, '8': 0.04259803222934352, '9': 0.017051071885143754}","[0.1647859839677767, 0.01623915514232067, 0.11831693188973076, 0.10198452239044854, 0.02200633947089955, 0.00037035842149634845, 0.018881603862373596, 0.02205674829081545, 0.02796600810443124]",True
openstack,"{'1': 0.056172120474984696, '2': 0.0060517199929017804, '4': 0.010550289763450564, '5': 0.00809804044066368, '6': 0.0002164020993222948, '8': 0.004960473550154347, '10': 0.005719467548715329, '11': 0.017523967558399817, '12': 0.007068807520518021, '0': 0.008078286221571035, '3': 0.10882671197119635, '7': 0.003293495584921402, '9': 0.008829475795209873}","[0.056172120474984696, 0.0060517199929017804, 0.010550289763450564, 0.00809804044066368, 0.0002164020993222948, 0.004960473550154347, 0.005719467548715329, 0.017523967558399817, 0.007068807520518021]","{'1': 0.056172120474984696, '2': 0.0060517199929017804, '4': 0.010550289763450564, '5': 0.00809804044066368, '6': 0.0002164020993222948, '8': 0.004960473550154347, '10': 0.005719467548715329, '11': 0.017523967558399817, '12': 0.007068807520518021, '0': 0.008078286221571035, '3': 0.10882671197119635, '7': 0.003293495584921402, '9': 0.008829475795209873}","[0.056172120474984696, 0.0060517199929017804, 0.010550289763450564, 0.00809804044066368, 0.0002164020993222948, 0.004960473550154347, 0.005719467548715329, 0.017523967558399817, 0.007068807520518021]",True
openstack,"{'0': 0.07203028579016973, '2': 0.010401456125837285, '3': 0.133133467642474, '4': 0.08912645210528353, '5': 0.06506495365730189, '6': 0.0005689154090214288, '7': 0.09279298587456651, '8': 0.03064800693504367, '9': 0.05103121016840305, '10': 0.024641656779040205, '11': 0.011366114456332071, '12': 0.016761100639978394, '1': 0.04356655049456094}","[0.07203028579016973, 0.010401456125837285, 0.133133467642474, 0.08912645210528353, 0.06506495365730189, 0.0005689154090214288, 0.09279298587456651, 0.03064800693504367, 0.05103121016840305, 0.024641656779040205, 0.011366114456332071, 0.016761100639978394]","{'0': 0.07203028579016973, '2': 0.010401456125837285, '3': 0.133133467642474, '4': 0.08912645210528353, '5': 0.06506495365730189, '6': 0.0005689154090214288, '7': 0.09279298587456651, '8': 0.03064800693504367, '9': 0.05103121016840305, '10': 0.024641656779040205, '11': 0.011366114456332071, '12': 0.016761100639978394, '1': 0.04356655049456094}","[0.07203028579016973, 0.010401456125837285, 0.133133467642474, 0.08912645210528353, 0.06506495365730189, 0.0005689154090214288, 0.09279298587456651, 0.03064800693504367, 0.05103121016840305, 0.024641656779040205, 0.011366114456332071, 0.016761100639978394]",True
openstack,"{'1': 0.08451933407504839, '2': 0.006372234987647971, '3': 0.008715230001762393, '6': 6.679895508568734e-05, '8': 0.011774880546608983, '9': 0.017430304207991867, '10': 0.05255160543922102, '11': 0.016932276985098724, '0': 0.10155661456410599, '4': 0.02079774110106882, '5': 0.012460571989613527, '7': 0.007097343616042053, '12': 0.002450385177944554}","[0.08451933407504839, 0.006372234987647971, 0.008715230001762393, 6.679895508568734e-05, 0.011774880546608983, 0.017430304207991867, 0.05255160543922102, 0.016932276985098724]","{'1': 0.08451933407504839, '2': 0.006372234987647971, '3': 0.008715230001762393, '6': 6.679895508568734e-05, '8': 0.011774880546608983, '9': 0.017430304207991867, '10': 0.05255160543922102, '11': 0.016932276985098724, '0': 0.10155661456410599, '4': 0.02079774110106882, '5': 0.012460571989613527, '7': 0.007097343616042053, '12': 0.002450385177944554}","[0.08451933407504839, 0.006372234987647971, 0.008715230001762393, 6.679895508568734e-05, 0.011774880546608983, 0.017430304207991867, 0.05255160543922102, 0.016932276985098724]",True
openstack,"{'0': 0.014298932966376014, '1': 0.0034378188106347807, '2': 0.005395635457825847, '5': 0.01304403791720688, '6': 0.00023068784925271756, '9': 0.0023710194845989463, '3': 0.007820778751738543, '4': 0.03285266001381387, '7': 0.010377526013216993, '8': 0.01229035674907209, '10': 0.010138902043272537, '11': 0.01584101903035844, '12': 0.02879022635763249}","[0.014298932966376014, 0.0034378188106347807, 0.005395635457825847, 0.01304403791720688, 0.00023068784925271756, 0.0023710194845989463]","{'0': 0.014298932966376014, '1': 0.0034378188106347807, '2': 0.005395635457825847, '5': 0.01304403791720688, '6': 0.00023068784925271756, '9': 0.0023710194845989463, '3': 0.007820778751738543, '4': 0.03285266001381387, '7': 0.010377526013216993, '8': 0.01229035674907209, '10': 0.010138902043272537, '11': 0.01584101903035844, '12': 0.02879022635763249}","[0.014298932966376014, 0.0034378188106347807, 0.005395635457825847, 0.01304403791720688, 0.00023068784925271756, 0.0023710194845989463]",True
openstack,"{'2': 0.007178175278822891, '3': 0.11668017765508922, '6': 0.0002863756925216876, '9': 0.00039365110246762923, '10': 0.0058648152495334215, '11': 0.0004986771632684395, '0': 0.006554893507927773, '1': 0.05402765304495915, '4': 0.06508321044915646, '5': 0.00594854690705688, '7': 0.00953095291273712, '8': 0.012833466575175407, '12': 0.022923150337428522}","[0.007178175278822891, 0.11668017765508922, 0.0002863756925216876, 0.00039365110246762923, 0.0058648152495334215, 0.0004986771632684395]","{'2': 0.007178175278822891, '3': 0.11668017765508922, '6': 0.0002863756925216876, '9': 0.00039365110246762923, '10': 0.0058648152495334215, '11': 0.0004986771632684395, '0': 0.006554893507927773, '1': 0.05402765304495915, '4': 0.06508321044915646, '5': 0.00594854690705688, '7': 0.00953095291273712, '8': 0.012833466575175407, '12': 0.022923150337428522}","[0.007178175278822891, 0.11668017765508922, 0.0002863756925216876, 0.00039365110246762923, 0.0058648152495334215, 0.0004986771632684395]",True
openstack,"{'0': 0.16890118300789253, '2': 0.01540185350648244, '3': 0.09545977459481947, '4': 0.09854641454218836, '5': 0.042167043714534884, '6': 0.0004457792886751122, '7': 0.004503391119524167, '9': 0.05629680680236561, '10': 0.023826697862186847, '11': 0.060522204063245225, '12': 0.03310567914348212, '1': 0.03771471037533047, '8': 0.0074620619322740825}","[0.16890118300789253, 0.01540185350648244, 0.09545977459481947, 0.09854641454218836, 0.042167043714534884, 0.0004457792886751122, 0.004503391119524167, 0.05629680680236561, 0.023826697862186847, 0.060522204063245225, 0.03310567914348212]","{'0': 0.16890118300789253, '2': 0.01540185350648244, '3': 0.09545977459481947, '4': 0.09854641454218836, '5': 0.042167043714534884, '6': 0.0004457792886751122, '7': 0.004503391119524167, '9': 0.05629680680236561, '10': 0.023826697862186847, '11': 0.060522204063245225, '12': 0.03310567914348212, '1': 0.03771471037533047, '8': 0.0074620619322740825}","[0.16890118300789253, 0.01540185350648244, 0.09545977459481947, 0.09854641454218836, 0.042167043714534884, 0.0004457792886751122, 0.004503391119524167, 0.05629680680236561, 0.023826697862186847, 0.060522204063245225, 0.03310567914348212]",True
openstack,"{'2': 0.006655556416662875, '4': 0.03552820519678789, '5': 0.03148468398458135, '6': 0.00012805435224436224, '8': 0.005115632655306399, '9': 0.054174897990997124, '10': 0.02539050301653333, '11': 0.002919070903208194, '0': 0.08491493349254597, '1': 0.0036543531532151974, '3': 0.03986069315003988, '7': 0.011864527418474609, '12': 0.0004354250085907552}","[0.006655556416662875, 0.03552820519678789, 0.03148468398458135, 0.00012805435224436224, 0.005115632655306399, 0.054174897990997124, 0.02539050301653333, 0.002919070903208194]","{'2': 0.006655556416662875, '4': 0.03552820519678789, '5': 0.03148468398458135, '6': 0.00012805435224436224, '8': 0.005115632655306399, '9': 0.054174897990997124, '10': 0.02539050301653333, '11': 0.002919070903208194, '0': 0.08491493349254597, '1': 0.0036543531532151974, '3': 0.03986069315003988, '7': 0.011864527418474609, '12': 0.0004354250085907552}","[0.006655556416662875, 0.03552820519678789, 0.03148468398458135, 0.00012805435224436224, 0.005115632655306399, 0.054174897990997124, 0.02539050301653333, 0.002919070903208194]",True
openstack,"{'0': 0.1707713259737102, '1': 0.0012753970008634497, '2': 0.0126427262629295, '3': 0.1438349469762761, '4': 0.05607118198047829, '5': 0.06852700326237027, '6': 0.0002638889424270019, '8': 0.017467606367881673, '10': 0.024243665265894377, '11': 0.05243454101875614, '7': 0.014577490667834354, '9': 0.03657287534500938, '12': 0.07571520776930811}","[0.1707713259737102, 0.0012753970008634497, 0.0126427262629295, 0.1438349469762761, 0.05607118198047829, 0.06852700326237027, 0.0002638889424270019, 0.017467606367881673, 0.024243665265894377, 0.05243454101875614]","{'0': 0.1707713259737102, '1': 0.0012753970008634497, '2': 0.0126427262629295, '3': 0.1438349469762761, '4': 0.05607118198047829, '5': 0.06852700326237027, '6': 0.0002638889424270019, '8': 0.017467606367881673, '10': 0.024243665265894377, '11': 0.05243454101875614, '7': 0.014577490667834354, '9': 0.03657287534500938, '12': 0.07571520776930811}","[0.1707713259737102, 0.0012753970008634497, 0.0126427262629295, 0.1438349469762761, 0.05607118198047829, 0.06852700326237027, 0.0002638889424270019, 0.017467606367881673, 0.024243665265894377, 0.05243454101875614]",True
openstack,"{'2': 0.005383983160718344, '3': 0.02272193856017111, '6': 0.00027288359415251763, '7': 0.010288336509556757, '9': 0.00431333564392844, '10': 0.03261400375755329, '11': 0.00894574406920583, '0': 0.08741075077799905, '1': 0.040771720916309276, '4': 0.06440069359530753, '5': 0.03542489719944569, '8': 0.001983886122770855, '12': 0.0005482929323443386}","[0.005383983160718344, 0.02272193856017111, 0.00027288359415251763, 0.010288336509556757, 0.00431333564392844, 0.03261400375755329, 0.00894574406920583]","{'2': 0.005383983160718344, '3': 0.02272193856017111, '6': 0.00027288359415251763, '7': 0.010288336509556757, '9': 0.00431333564392844, '10': 0.03261400375755329, '11': 0.00894574406920583, '0': 0.08741075077799905, '1': 0.040771720916309276, '4': 0.06440069359530753, '5': 0.03542489719944569, '8': 0.001983886122770855, '12': 0.0005482929323443386}","[0.005383983160718344, 0.02272193856017111, 0.00027288359415251763, 0.010288336509556757, 0.00431333564392844, 0.03261400375755329, 0.00894574406920583]",True
openstack,"{'1': 0.041295507814611485, '2': 0.005037831264489796, '5': 0.010596829055903072, '6': 0.0002822751406347379, '8': 0.028132013284848652, '9': 0.03261614096340054, '11': 0.00821468251022452, '0': 0.016850004065454414, '3': 0.08039366172823065, '4': 0.010712567908085476, '7': 0.014811245665623574, '10': 0.011170239147722895, '12': 0.004904233050292532}","[0.041295507814611485, 0.005037831264489796, 0.010596829055903072, 0.0002822751406347379, 0.028132013284848652, 0.03261614096340054, 0.00821468251022452]","{'1': 0.041295507814611485, '2': 0.005037831264489796, '5': 0.010596829055903072, '6': 0.0002822751406347379, '8': 0.028132013284848652, '9': 0.03261614096340054, '11': 0.00821468251022452, '0': 0.016850004065454414, '3': 0.08039366172823065, '4': 0.010712567908085476, '7': 0.014811245665623574, '10': 0.011170239147722895, '12': 0.004904233050292532}","[0.041295507814611485, 0.005037831264489796, 0.010596829055903072, 0.0002822751406347379, 0.028132013284848652, 0.03261614096340054, 0.00821468251022452]",True
openstack,"{'1': 0.030629668627589125, '2': 0.004960594555377611, '6': 0.0001808321088174125, '7': 0.002495936665000045, '8': 0.02422834464508014, '9': 0.0007403561499904754, '11': 0.004349639451165785, '12': 0.013911281713544667, '0': 0.04763039542409388, '3': 0.06348912921857845, '4': 0.009013989215509355, '5': 0.002420466937155652, '10': 0.0049426891343046005}","[0.030629668627589125, 0.004960594555377611, 0.0001808321088174125, 0.002495936665000045, 0.02422834464508014, 0.0007403561499904754, 0.004349639451165785, 0.013911281713544667]","{'1': 0.030629668627589125, '2': 0.004960594555377611, '6': 0.0001808321088174125, '7': 0.002495936665000045, '8': 0.02422834464508014, '9': 0.0007403561499904754, '11': 0.004349639451165785, '12': 0.013911281713544667, '0': 0.04763039542409388, '3': 0.06348912921857845, '4': 0.009013989215509355, '5': 0.002420466937155652, '10': 0.0049426891343046005}","[0.030629668627589125, 0.004960594555377611, 0.0001808321088174125, 0.002495936665000045, 0.02422834464508014, 0.0007403561499904754, 0.004349639451165785, 0.013911281713544667]",True
openstack,"{'1': 0.03961943760019494, '2': 0.0054035720255342316, '6': 0.00018571424297988414, '7': 0.0004714158413844416, '8': 0.0007067331403231947, '9': 0.01960964608751965, '10': 0.007303296026693715, '12': 0.0059268402928319116, '0': 0.10256788456092181, '3': 0.0695924840689986, '4': 0.017080438766970473, '5': 0.0009371808834475814, '11': 0.0017153565801163494}","[0.03961943760019494, 0.0054035720255342316, 0.00018571424297988414, 0.0004714158413844416, 0.0007067331403231947, 0.01960964608751965, 0.007303296026693715, 0.0059268402928319116]","{'1': 0.03961943760019494, '2': 0.0054035720255342316, '6': 0.00018571424297988414, '7': 0.0004714158413844416, '8': 0.0007067331403231947, '9': 0.01960964608751965, '10': 0.007303296026693715, '12': 0.0059268402928319116, '0': 0.10256788456092181, '3': 0.0695924840689986, '4': 0.017080438766970473, '5': 0.0009371808834475814, '11': 0.0017153565801163494}","[0.03961943760019494, 0.0054035720255342316, 0.00018571424297988414, 0.0004714158413844416, 0.0007067331403231947, 0.01960964608751965, 0.007303296026693715, 0.0059268402928319116]",True
openstack,"{'1': 0.014857540830216748, '2': 0.0036162582223551, '11': 0.010821239330271055, '0': 0.04718664831572823, '3': 0.038613103440584384, '4': 0.023974079419167536, '5': 0.020162171773718, '6': 0.006094863638145398, '7': 0.0009314921166878776, '8': 0.01682982113878097, '9': 0.0003358810563440784, '10': 0.020319081898942385, '12': 0.0008479047596483724}","[0.014857540830216748, 0.0036162582223551, 0.010821239330271055]","{'1': 0.014857540830216748, '2': 0.0036162582223551, '11': 0.010821239330271055, '0': 0.04718664831572823, '3': 0.038613103440584384, '4': 0.023974079419167536, '5': 0.020162171773718, '6': 0.006094863638145398, '7': 0.0009314921166878776, '8': 0.01682982113878097, '9': 0.0003358810563440784, '10': 0.020319081898942385, '12': 0.0008479047596483724}","[0.014857540830216748, 0.0036162582223551, 0.010821239330271055]",True
openstack,"{'1': 0.030129536477907094, '2': 0.00488888936539297, '6': 0.00023624335881322622, '9': 0.00038694183207553577, '11': 0.007042893890611595, '0': 0.06670791248390742, '3': 0.05159931421567308, '4': 0.026335420317336683, '5': 0.01949163416193187, '7': 0.014035284009587486, '8': 0.001009221107533449, '10': 0.004669673224998405, '12': 0.004836075564053317}","[0.030129536477907094, 0.00488888936539297, 0.00023624335881322622, 0.00038694183207553577, 0.007042893890611595]","{'1': 0.030129536477907094, '2': 0.00488888936539297, '6': 0.00023624335881322622, '9': 0.00038694183207553577, '11': 0.007042893890611595, '0': 0.06670791248390742, '3': 0.05159931421567308, '4': 0.026335420317336683, '5': 0.01949163416193187, '7': 0.014035284009587486, '8': 0.001009221107533449, '10': 0.004669673224998405, '12': 0.004836075564053317}","[0.030129536477907094, 0.00488888936539297, 0.00023624335881322622, 0.00038694183207553577, 0.007042893890611595]",True
openstack,"{'0': 0.17148429175627825, '2': 0.011720768094382947, '3': 0.13799473929302622, '4': 0.034249751127863416, '5': 0.022847766331506137, '6': 0.0003470899946114514, '9': 0.018449617019796277, '10': 0.0016899587697662354, '11': 0.006017868740891572, '1': 0.030144303466822748, '7': 0.016227634610240783, '8': 0.0017835863567961497, '12': 0.002646284973307047}","[0.17148429175627825, 0.011720768094382947, 0.13799473929302622, 0.034249751127863416, 0.022847766331506137, 0.0003470899946114514, 0.018449617019796277, 0.0016899587697662354, 0.006017868740891572]","{'0': 0.17148429175627825, '2': 0.011720768094382947, '3': 0.13799473929302622, '4': 0.034249751127863416, '5': 0.022847766331506137, '6': 0.0003470899946114514, '9': 0.018449617019796277, '10': 0.0016899587697662354, '11': 0.006017868740891572, '1': 0.030144303466822748, '7': 0.016227634610240783, '8': 0.0017835863567961497, '12': 0.002646284973307047}","[0.17148429175627825, 0.011720768094382947, 0.13799473929302622, 0.034249751127863416, 0.022847766331506137, 0.0003470899946114514, 0.018449617019796277, 0.0016899587697662354, 0.006017868740891572]",True
openstack,"{'0': 0.13871711769939793, '1': 0.021605460863370354, '2': 0.002867111964005744, '3': 0.05638444822920974, '12': 0.0014642380476107065, '4': 0.039672046443338334, '5': 0.04485695537267475, '6': 0.039095517326204574, '7': 0.003992219775373087, '8': 0.01594837907889996, '9': 0.038941621301978556, '10': 0.02912545872966348, '11': 0.02207283709329204}","[0.13871711769939793, 0.021605460863370354, 0.002867111964005744, 0.05638444822920974, 0.0014642380476107065]","{'0': 0.13871711769939793, '1': 0.021605460863370354, '2': 0.002867111964005744, '3': 0.05638444822920974, '12': 0.0014642380476107065, '4': 0.039672046443338334, '5': 0.04485695537267475, '6': 0.039095517326204574, '7': 0.003992219775373087, '8': 0.01594837907889996, '9': 0.038941621301978556, '10': 0.02912545872966348, '11': 0.02207283709329204}","[0.13871711769939793, 0.021605460863370354, 0.002867111964005744, 0.05638444822920974, 0.0014642380476107065]",True
openstack,"{'1': 0.032321696855224215, '2': 0.004804233315007877, '6': 0.0004440476323361509, '7': 0.008900000838057167, '8': 0.007050660387303651, '9': 0.03186547966193757, '10': 0.0998437993508196, '11': 0.004339153524306312, '12': 0.02966772697523993, '0': 0.09608652030663506, '3': 0.029990482700995927, '4': 0.03520238796951162, '5': 0.003957405405326426}","[0.032321696855224215, 0.004804233315007877, 0.0004440476323361509, 0.008900000838057167, 0.007050660387303651, 0.03186547966193757, 0.0998437993508196, 0.004339153524306312, 0.02966772697523993]","{'1': 0.032321696855224215, '2': 0.004804233315007877, '6': 0.0004440476323361509, '7': 0.008900000838057167, '8': 0.007050660387303651, '9': 0.03186547966193757, '10': 0.0998437993508196, '11': 0.004339153524306312, '12': 0.02966772697523993, '0': 0.09608652030663506, '3': 0.029990482700995927, '4': 0.03520238796951162, '5': 0.003957405405326426}","[0.032321696855224215, 0.004804233315007877, 0.0004440476323361509, 0.008900000838057167, 0.007050660387303651, 0.03186547966193757, 0.0998437993508196, 0.004339153524306312, 0.02966772697523993]",True
openstack,"{'1': 0.04759987233712309, '2': 0.006369962200551527, '4': 0.012857674531260273, '5': 0.0035415478825598255, '6': 0.0003484126983676106, '7': 0.0035671980049755804, '10': 0.000885448934895976, '11': 0.019586113100922377, '12': 0.01838703867150798, '0': 0.07094339608527661, '3': 0.07617672946627863, '8': 0.005255820691272675, '9': 0.006767328534442641}","[0.04759987233712309, 0.006369962200551527, 0.012857674531260273, 0.0035415478825598255, 0.0003484126983676106, 0.0035671980049755804, 0.000885448934895976, 0.019586113100922377, 0.01838703867150798]","{'1': 0.04759987233712309, '2': 0.006369962200551527, '4': 0.012857674531260273, '5': 0.0035415478825598255, '6': 0.0003484126983676106, '7': 0.0035671980049755804, '10': 0.000885448934895976, '11': 0.019586113100922377, '12': 0.01838703867150798, '0': 0.07094339608527661, '3': 0.07617672946627863, '8': 0.005255820691272675, '9': 0.006767328534442641}","[0.04759987233712309, 0.006369962200551527, 0.012857674531260273, 0.0035415478825598255, 0.0003484126983676106, 0.0035671980049755804, 0.000885448934895976, 0.019586113100922377, 0.01838703867150798]",True
openstack,"{'1': 0.04979618169491005, '2': 0.0054285720344341825, '6': 0.0003880952490726486, '7': 0.011833478178086807, '8': 0.004387576755743794, '9': 0.027906761447920873, '10': 0.10515267174134352, '11': 0.0030785837879375322, '12': 0.01981535734164936, '0': 0.06055171870393679, '3': 0.044243250571598766, '4': 0.04629179512492556, '5': 0.02270052108955497}","[0.04979618169491005, 0.0054285720344341825, 0.0003880952490726486, 0.011833478178086807, 0.004387576755743794, 0.027906761447920873, 0.10515267174134352, 0.0030785837879375322, 0.01981535734164936]","{'1': 0.04979618169491005, '2': 0.0054285720344341825, '6': 0.0003880952490726486, '7': 0.011833478178086807, '8': 0.004387576755743794, '9': 0.027906761447920873, '10': 0.10515267174134352, '11': 0.0030785837879375322, '12': 0.01981535734164936, '0': 0.06055171870393679, '3': 0.044243250571598766, '4': 0.04629179512492556, '5': 0.02270052108955497}","[0.04979618169491005, 0.0054285720344341825, 0.0003880952490726486, 0.011833478178086807, 0.004387576755743794, 0.027906761447920873, 0.10515267174134352, 0.0030785837879375322, 0.01981535734164936]",True
openstack,"{'0': 0.19050993923336138, '2': 0.010284512809012086, '3': 0.0879861198699291, '4': 0.08689392434978799, '5': 0.06131840411797384, '6': 0.0004288360387727153, '7': 0.03410913004841859, '8': 0.021113349615070547, '9': 0.017546707335304744, '10': 0.04830357598626506, '11': 0.04548585078388896, '12': 0.00027896796164895933, '1': 0.01692592813162264}","[0.19050993923336138, 0.010284512809012086, 0.0879861198699291, 0.08689392434978799, 0.06131840411797384, 0.0004288360387727153, 0.03410913004841859, 0.021113349615070547, 0.017546707335304744, 0.04830357598626506, 0.04548585078388896, 0.00027896796164895933]","{'0': 0.19050993923336138, '2': 0.010284512809012086, '3': 0.0879861198699291, '4': 0.08689392434978799, '5': 0.06131840411797384, '6': 0.0004288360387727153, '7': 0.03410913004841859, '8': 0.021113349615070547, '9': 0.017546707335304744, '10': 0.04830357598626506, '11': 0.04548585078388896, '12': 0.00027896796164895933, '1': 0.01692592813162264}","[0.19050993923336138, 0.010284512809012086, 0.0879861198699291, 0.08689392434978799, 0.06131840411797384, 0.0004288360387727153, 0.03410913004841859, 0.021113349615070547, 0.017546707335304744, 0.04830357598626506, 0.04548585078388896, 0.00027896796164895933]",True
openstack,"{'1': 0.0066159933809831276, '2': 0.00661824246548349, '3': 0.025129357264886493, '6': 0.00028333333728369325, '7': 0.008756470479129348, '8': 0.019902779149924756, '9': 0.06554748362676037, '10': 4.416728514115675e-05, '11': 0.0005730048874102067, '12': 0.0003976069857890252, '0': 0.06486007525811147, '4': 0.017156232001234457, '5': 0.031185465753369498}","[0.0066159933809831276, 0.00661824246548349, 0.025129357264886493, 0.00028333333728369325, 0.008756470479129348, 0.019902779149924756, 0.06554748362676037, 4.416728514115675e-05, 0.0005730048874102067, 0.0003976069857890252]","{'1': 0.0066159933809831276, '2': 0.00661824246548349, '3': 0.025129357264886493, '6': 0.00028333333728369325, '7': 0.008756470479129348, '8': 0.019902779149924756, '9': 0.06554748362676037, '10': 4.416728514115675e-05, '11': 0.0005730048874102067, '12': 0.0003976069857890252, '0': 0.06486007525811147, '4': 0.017156232001234457, '5': 0.031185465753369498}","[0.0066159933809831276, 0.00661824246548349, 0.025129357264886493, 0.00028333333728369325, 0.008756470479129348, 0.019902779149924756, 0.06554748362676037, 4.416728514115675e-05, 0.0005730048874102067, 0.0003976069857890252]",True
openstack,"{'0': 0.1850953778523035, '1': 0.009016655346713379, '2': 0.013571285741854809, '3': 0.09126362220111332, '4': 0.11385965646590193, '5': 0.04294549492036822, '6': 0.0005161376675823703, '7': 0.053322744196630086, '9': 0.01144377067732421, '10': 0.03703241102233733, '11': 0.018928428620602063, '12': 0.010403692756408418, '8': 6.588456095414585e-05}","[0.1850953778523035, 0.009016655346713379, 0.013571285741854809, 0.09126362220111332, 0.11385965646590193, 0.04294549492036822, 0.0005161376675823703, 0.053322744196630086, 0.01144377067732421, 0.03703241102233733, 0.018928428620602063, 0.010403692756408418]","{'0': 0.1850953778523035, '1': 0.009016655346713379, '2': 0.013571285741854809, '3': 0.09126362220111332, '4': 0.11385965646590193, '5': 0.04294549492036822, '6': 0.0005161376675823703, '7': 0.053322744196630086, '9': 0.01144377067732421, '10': 0.03703241102233733, '11': 0.018928428620602063, '12': 0.010403692756408418, '8': 6.588456095414585e-05}","[0.1850953778523035, 0.009016655346713379, 0.013571285741854809, 0.09126362220111332, 0.11385965646590193, 0.04294549492036822, 0.0005161376675823703, 0.053322744196630086, 0.01144377067732421, 0.03703241102233733, 0.018928428620602063, 0.010403692756408418]",True
openstack,"{'0': 0.011744580449076239, '2': 0.008371573807671666, '3': 0.029935589383949263, '4': 0.018907410558058474, '5': 0.003720238563910243, '6': 0.0003902116796234623, '7': 0.03614643269249427, '8': 0.00979537155941216, '9': 0.004021560639157542, '1': 0.013534404732563416, '10': 0.013516403278408688, '11': 0.013616271619175677, '12': 0.028365876103634946}","[0.011744580449076239, 0.008371573807671666, 0.029935589383949263, 0.018907410558058474, 0.003720238563910243, 0.0003902116796234623, 0.03614643269249427, 0.00979537155941216, 0.004021560639157542]","{'0': 0.011744580449076239, '2': 0.008371573807671666, '3': 0.029935589383949263, '4': 0.018907410558058474, '5': 0.003720238563910243, '6': 0.0003902116796234623, '7': 0.03614643269249427, '8': 0.00979537155941216, '9': 0.004021560639157542, '1': 0.013534404732563416, '10': 0.013516403278408688, '11': 0.013616271619175677, '12': 0.028365876103634946}","[0.011744580449076239, 0.008371573807671666, 0.029935589383949263, 0.018907410558058474, 0.003720238563910243, 0.0003902116796234623, 0.03614643269249427, 0.00979537155941216, 0.004021560639157542]",True
openstack,"{'2': 0.0067390216558123935, '3': 0.09317117892798706, '6': 0.0002506614167941734, '8': 0.008526587256783387, '10': 0.006054365607815271, '11': 0.0076029101411040755, '12': 0.002638493312369974, '0': 0.11380331705826392, '1': 0.0657207734693293, '4': 0.020592593647161265, '5': 0.026024474958212522, '7': 0.0055228842733777124, '9': 0.005985846686198784}","[0.0067390216558123935, 0.09317117892798706, 0.0002506614167941734, 0.008526587256783387, 0.006054365607815271, 0.0076029101411040755, 0.002638493312369974]","{'2': 0.0067390216558123935, '3': 0.09317117892798706, '6': 0.0002506614167941734, '8': 0.008526587256783387, '10': 0.006054365607815271, '11': 0.0076029101411040755, '12': 0.002638493312369974, '0': 0.11380331705826392, '1': 0.0657207734693293, '4': 0.020592593647161265, '5': 0.026024474958212522, '7': 0.0055228842733777124, '9': 0.005985846686198784}","[0.0067390216558123935, 0.09317117892798706, 0.0002506614167941734, 0.008526587256783387, 0.006054365607815271, 0.0076029101411040755, 0.002638493312369974]",True
