dataset,predrule0,predimprt0,predrule1,predimprt1,same
openstack,IF la <= 58.00 AND ent <= 0.86 AND age > 9.98 AND app > 2.00 THEN defect = False,[1],IF la <= 58.00 AND nd <= 2.00 AND ent <= 0.86 AND age > 9.98 AND app > 2.00 THEN defect = False,[1],False
openstack,IF nrev <= 4.00 AND app > 3.00 THEN defect = False,[1],IF nrev <= 4.00 AND app > 3.00 THEN defect = False,[1],True
openstack,IF ent <= 0.00 AND nrev <= 1.00 THEN defect = False,[1],IF ent <= 0.00 AND nrev <= 1.00 THEN defect = False,[1],True
openstack,IF ent <= 0.00 AND nrev <= 2.00 THEN defect = False,[1],IF ent <= 0.00 AND nrev <= 1.00 THEN defect = False,[1],False
openstack,IF la <= 4.00 AND nrev <= 1.00 THEN defect = False,[1],IF nrev <= 1.00 AND app > 3.00 THEN defect = False,[1],False
openstack,IF la > 58.00 AND nd > 3.00 AND ent > 0.00 AND rtime <= 0.19 AND age <= 0.66 AND app <= 2.00 AND asawr <= 0.05 THEN defect = True,[1],IF la > 58.00 AND nd > 3.00 AND ent > 0.00 AND age <= 2.98 AND app <= 2.00 THEN defect = True,[1],False
openstack,IF la > 17.00 AND ns <= 1.00 AND nrev > 4.00 AND rtime > 8.36 AND app <= 2.00 AND rsawr <= 0.63 THEN defect = True,[1],IF la > 17.00 AND ns <= 1.00 AND nrev > 4.00 AND app <= 2.00 AND asawr <= 0.01 AND rsawr <= 0.29 THEN defect = True,[1],False
openstack,IF la > 58.00 AND nd > 3.00 AND nrev > 4.00 AND age <= 2.98 THEN defect = True,[1],IF nrev > 4.00 AND ndev > 44.00 AND age <= 2.98 AND app <= 2.00 THEN defect = True,[1],False
openstack,IF nrev <= 2.00 AND rsawr <= 0.29 THEN defect = False,[1],IF nrev <= 2.00 AND age > 9.98 THEN defect = False,[1],False
openstack,IF nrev <= 4.00 AND app > 3.00 THEN defect = False,[1],IF la <= 17.00 AND app > 3.00 THEN defect = False,[1],False
openstack,IF la <= 58.00 AND rtime > 0.19 AND age > 9.98 AND rrexp <= 1213.00 THEN defect = False,[1],IF la <= 58.00 AND rtime > 0.19 AND age > 9.98 AND rrexp <= 1213.00 THEN defect = False,[1],True
openstack,IF la > 58.00 AND nrev > 4.00 AND age <= 0.66 THEN defect = True,[1],IF la > 58.00 AND nrev > 4.00 AND age <= 0.66 AND rrexp > 1213.00 THEN defect = True,[1],False
openstack,IF ent <= 0.00 AND nrev <= 1.00 THEN defect = False,[1],IF la <= 17.00 AND nrev <= 1.00 THEN defect = False,[1],False
openstack,IF nrev <= 1.00 AND age > 9.98 THEN defect = False,[1],IF ent <= 0.00 AND nrev <= 1.00 THEN defect = False,[1],False
openstack,IF nd > 1.00 AND ns <= 1.00 AND asawr <= 0.05 AND ent > 0.86 AND nrev > 1.00 AND rtime <= 8.36 AND ndev <= 44.00 AND 0.66 < age <= 9.98 AND rrexp > 1213.00 AND rsawr <= 0.63 AND la > 4.00 THEN defect = True,[1],IF la > 4.00 AND nd > 1.00 AND ns <= 1.00 AND ent > 0.86 AND nrev > 1.00 AND rtime <= 8.36 AND ndev <= 44.00 AND age <= 9.98 AND rrexp > 1213.00 AND rsawr <= 0.63 THEN defect = True,[1],False
openstack,IF la <= 17.00 AND nrev <= 4.00 AND age > 9.98 THEN defect = False,[1],IF nrev <= 4.00 AND age > 9.98 THEN defect = False,[1],False
openstack,IF nd > 2.00 AND nrev > 4.00 AND age <= 9.98 AND rrexp > 1213.00 THEN defect = True,[1],IF nd > 3.00 AND ns <= 1.00 AND nrev > 4.00 AND age <= 9.98 THEN defect = True,[1],False
openstack,IF ent <= 0.63 AND age > 9.98 AND asawr > 0.19 THEN defect = False,[1],IF ns > 1.00 AND ndev <= 18.00 AND age > 9.98 THEN defect = False,[1],False
openstack,IF nrev > 4.00 AND age <= 0.66 AND rrexp > 1213.00 THEN defect = True,[1],IF ent > 0.63 AND nrev > 4.00 AND age <= 0.66 AND rrexp > 1213.00 THEN defect = True,[1],False
openstack,IF la > 17.00 AND nd > 1.00 AND ndev > 18.00 AND ent > 0.00 AND nrev > 2.00 AND ns <= 1.00 AND rrexp > 1213.00 AND asawr <= 0.19 AND rsawr <= 0.63 THEN defect = True,[1],IF la > 17.00 AND nd > 1.00 AND ns <= 1.00 AND nrev > 2.00 AND ndev <= 44.00 AND rrexp > 1213.00 AND asawr <= 0.19 THEN defect = True,[1],False
openstack,IF nrev <= 1.00 AND age > 9.98 THEN defect = False,[1],IF nrev <= 1.00 AND age > 9.98 THEN defect = False,[1],True
openstack,IF la <= 4.00 AND nrev <= 4.00 AND rrexp <= 1213.00 THEN defect = False,[1],IF la <= 4.00 AND ent <= 0.63 AND nrev <= 4.00 AND age > 2.98 THEN defect = False,[1],False
openstack,IF la <= 17.00 AND app > 2.00 AND rrexp <= 331.00 THEN defect = False,[1],IF la <= 17.00 AND rrexp <= 331.00 THEN defect = False,[1],False
openstack,IF la <= 17.00 AND app > 3.00 THEN defect = False,[1],IF nrev <= 4.00 AND app > 3.00 THEN defect = False,[1],False
openstack,IF la > 58.00 AND nrev > 4.00 AND rrexp > 1213.00 AND rsawr <= 0.63 THEN defect = True,[1],IF la > 58.00 AND nrev > 4.00 AND rrexp > 1213.00 THEN defect = True,[1],False
openstack,IF ent <= 0.00 AND age > 9.98 THEN defect = False,[1],IF ent <= 0.00 AND age > 9.98 THEN defect = False,[1],True
openstack,IF ent <= 0.00 AND nrev <= 1.00 THEN defect = False,[1],IF ent <= 0.00 AND nrev <= 1.00 THEN defect = False,[1],True
openstack,IF la <= 58.00 AND nrev <= 4.00 AND rtime > 0.19 AND ndev <= 18.00 AND app > 2.00 THEN defect = False,[1],IF nd <= 2.00 AND nrev <= 4.00 AND app > 2.00 AND asawr > 0.19 THEN defect = False,[1],False
openstack,IF la > 58.00 AND nrev > 4.00 AND rrexp > 703.50 THEN defect = True,[1],IF nrev > 4.00 AND ndev > 44.00 AND rrexp > 1213.00 THEN defect = True,[1],False
openstack,IF nrev <= 1.00 AND app > 2.00 AND rrexp <= 1213.00 THEN defect = False,[1],IF nrev <= 2.00 AND rtime > 0.19 AND app > 2.00 AND rrexp <= 1213.00 THEN defect = False,[1],False
openstack,IF nrev <= 4.00 AND app > 3.00 THEN defect = False,[1],IF nrev <= 4.00 AND app > 3.00 THEN defect = False,[1],True
openstack,IF nrev <= 4.00 AND app > 3.00 THEN defect = False,[1],IF nrev <= 4.00 AND app > 3.00 THEN defect = False,[1],True
openstack,IF nrev > 4.00 AND age <= 0.66 AND rrexp > 1213.00 THEN defect = True,[1],IF nrev > 4.00 AND age <= 0.66 AND app <= 2.00 THEN defect = True,[1],False
openstack,IF la > 17.00 AND nd > 1.00 AND ent > 0.00 AND nrev > 4.00 AND rtime > 0.19 AND rrexp > 1213.00 AND rsawr <= 0.43 THEN defect = True,[1],IF la > 17.00 AND nrev > 4.00 AND rrexp > 1213.00 AND asawr <= 0.05 THEN defect = True,[1],False
openstack,IF nrev <= 1.00 AND age > 9.98 THEN defect = False,[1],IF nrev <= 1.00 AND age > 9.98 THEN defect = False,[1],True
openstack,IF nrev <= 1.00 AND age > 9.98 THEN defect = False,[1],IF nrev <= 1.00 AND age > 9.98 THEN defect = False,[1],True
openstack,IF ent <= 0.00 AND nrev <= 2.00 THEN defect = False,[1],IF ent <= 0.00 AND nrev <= 2.00 THEN defect = False,[1],True
openstack,IF la <= 58.00 AND ns > 1.00 AND nrev <= 1.00 THEN defect = False,[1],IF la <= 58.00 AND nrev <= 1.00 THEN defect = False,[1],False
openstack,IF la <= 17.00 AND app > 3.00 THEN defect = False,[1],IF nrev <= 4.00 AND app > 3.00 THEN defect = False,[1],False
openstack,IF la <= 58.00 AND app > 3.00 AND rrexp <= 703.50 THEN defect = False,[1],IF la <= 58.00 AND age > 9.98 AND app > 3.00 THEN defect = False,[1],False
openstack,IF la <= 4.00 AND nrev <= 2.00 THEN defect = False,[1],IF nrev <= 2.00 AND age > 9.98 THEN defect = False,[1],False
openstack,IF rtime > 8.36 AND age <= 2.98 AND app <= 2.00 AND rrexp > 1213.00 THEN defect = True,[1],IF nrev > 1.00 AND age <= 2.98 AND app <= 2.00 AND rrexp > 1213.00 THEN defect = True,[1],False
openstack,IF la > 4.00 AND self <= 0.00 AND ndev <= 7.00 AND nrev > 4.00 AND rtime > 8.36 AND rrexp > 1213.00 AND 0.01 < asawr <= 0.05 AND ns <= 1.00 AND 0.29 < rsawr <= 0.43 THEN defect = True,[1],IF ns <= 1.00 AND nrev > 4.00 AND rrexp > 1213.00 AND 0.01 < asawr <= 0.19 AND la > 4.00 AND rsawr <= 0.43 THEN defect = True,[1],False
openstack,IF la <= 4.00 AND nrev <= 2.00 THEN defect = False,[1],IF nrev <= 2.00 AND app > 3.00 THEN defect = False,[1],False
openstack,IF nrev <= 1.00 AND age > 9.98 THEN defect = False,[1],IF nrev <= 1.00 AND age > 9.98 THEN defect = False,[1],True
openstack,IF nd <= 2.00 AND ent <= 0.86 AND age > 2.98 AND app > 2.00 AND rrexp <= 1213.00 THEN defect = False,[1],IF nd <= 2.00 AND ent <= 0.86 AND rtime > 0.19 AND age > 2.98 AND app > 2.00 AND rrexp <= 1213.00 THEN defect = False,[1],False
openstack,IF nrev <= 2.00 AND age > 9.98 THEN defect = False,[1],IF nrev <= 2.00 AND age > 9.98 THEN defect = False,[1],True
openstack,IF ns <= 1.00 AND nrev > 4.00 AND age <= 2.98 AND app <= 2.00 THEN defect = True,[1],IF nrev > 4.00 AND age <= 2.98 AND app <= 2.00 AND asawr <= 0.01 THEN defect = True,[1],False
openstack,IF nrev <= 4.00 AND age > 9.98 THEN defect = False,[1],IF ns > 1.00 AND nrev <= 4.00 THEN defect = False,[1],False
openstack,IF nd <= 1.00 AND nrev <= 1.00 THEN defect = False,[1],IF ent <= 0.00 AND nrev <= 1.00 THEN defect = False,[1],False
openstack,IF la <= 58.00 AND age > 9.98 AND app > 3.00 THEN defect = False,[1],IF la <= 58.00 AND age > 9.98 AND app > 3.00 THEN defect = False,[1],True
openstack,IF nd > 2.00 AND nrev > 4.00 AND rrexp > 703.50 THEN defect = True,[1],IF la > 17.00 AND nd > 2.00 AND ent > 0.63 AND nrev > 4.00 AND rrexp > 703.50 AND rsawr <= 0.63 THEN defect = True,[1],False
openstack,IF ent > 0.63 AND nrev > 4.00 AND age <= 0.66 AND app <= 2.00 THEN defect = True,[1],IF nrev > 4.00 AND age <= 0.66 AND app <= 2.00 THEN defect = True,[1],False
openstack,IF la > 58.00 AND nd > 2.00 AND nrev > 4.00 AND rrexp > 1213.00 THEN defect = True,[1],IF la > 58.00 AND nrev > 4.00 AND age <= 9.98 AND rrexp > 703.50 THEN defect = True,[1],False
openstack,IF la <= 17.00 AND nrev <= 4.00 AND age > 9.98 THEN defect = False,[1],IF la <= 17.00 AND app > 3.00 THEN defect = False,[1],False
openstack,IF la <= 4.00 AND app > 3.00 THEN defect = False,[1],IF la <= 4.00 AND app > 3.00 THEN defect = False,[1],True
openstack,IF la <= 4.00 AND app > 3.00 THEN defect = False,[1],IF la <= 4.00 AND app > 3.00 THEN defect = False,[1],True
openstack,IF ndev <= 18.00 AND age > 9.98 AND app > 3.00 THEN defect = False,[1],IF age > 9.98 AND app > 3.00 THEN defect = False,[1],False
openstack,IF nrev <= 1.00 AND age > 9.98 THEN defect = False,[1],IF nrev <= 1.00 AND age > 9.98 THEN defect = False,[1],True
openstack,IF nrev <= 1.00 AND age > 9.98 THEN defect = False,[1],IF nrev <= 1.00 AND age > 9.98 THEN defect = False,[1],True
openstack,IF nd <= 2.00 AND nrev <= 4.00 AND age > 9.98 THEN defect = False,[1],IF nrev <= 4.00 AND age > 9.98 THEN defect = False,[1],False
openstack,IF la <= 58.00 AND ent <= 0.63 AND nrev <= 4.00 AND rtime > 8.36 AND rrexp <= 1213.00 THEN defect = False,[1],IF ent <= 0.63 AND nrev <= 4.00 AND rrexp <= 703.50 THEN defect = False,[1],False
openstack,IF la <= 4.00 AND nrev <= 4.00 AND age > 2.98 THEN defect = False,[1],IF la <= 4.00 AND nrev <= 4.00 AND rrexp <= 1213.00 THEN defect = False,[1],False
openstack,IF la <= 17.00 AND app > 3.00 THEN defect = False,[1],IF la <= 17.00 AND app > 3.00 THEN defect = False,[1],True
openstack,IF la <= 58.00 AND nrev <= 1.00 AND age > 2.98 THEN defect = False,[1],IF nrev <= 1.00 AND app > 3.00 THEN defect = False,[1],False
openstack,IF nrev <= 2.00 AND age > 9.98 THEN defect = False,[1],IF ent <= 0.63 AND nrev <= 2.00 AND age > 9.98 THEN defect = False,[1],False
openstack,IF nrev <= 4.00 AND app > 3.00 THEN defect = False,[1],IF nrev <= 4.00 AND app > 3.00 THEN defect = False,[1],True
openstack,IF nrev <= 4.00 AND app > 3.00 THEN defect = False,[1],IF la <= 17.00 AND app > 3.00 THEN defect = False,[1],False
openstack,IF la <= 17.00 AND app > 3.00 THEN defect = False,[1],IF la <= 17.00 AND age > 9.98 AND app > 3.00 THEN defect = False,[1],False
openstack,IF ent <= 0.63 AND ndev <= 44.00 AND age > 9.98 AND app > 3.00 AND asawr > 0.05 THEN defect = False,[1],IF ent <= 0.63 AND age > 9.98 AND app > 3.00 THEN defect = False,[1],False
openstack,IF nd <= 1.00 AND nrev <= 2.00 AND app > 3.00 THEN defect = False,[1],IF la <= 4.00 AND nrev <= 2.00 AND age > 2.98 THEN defect = False,[1],False
openstack,IF ns <= 1.00 AND ent <= 0.86 AND rtime > 0.19 AND age > 2.98 AND asawr > 0.01 AND rrexp <= 703.50 AND rsawr <= 0.63 THEN defect = False,[1],IF ns <= 1.00 AND ent <= 0.86 AND rtime > 0.19 AND age > 2.98 AND rrexp <= 703.50 AND asawr > 0.01 THEN defect = False,[1],False
openstack,IF la <= 4.00 AND rrexp <= 703.50 THEN defect = False,[1],IF la <= 17.00 AND rtime > 0.19 AND rrexp <= 703.50 THEN defect = False,[1],False
openstack,IF la <= 4.00 AND app > 3.00 THEN defect = False,[1],IF ent <= 0.00 AND app > 3.00 THEN defect = False,[1],False
openstack,IF la <= 17.00 AND nrev <= 1.00 THEN defect = False,[1],IF la <= 17.00 AND nrev <= 1.00 AND app > 2.00 THEN defect = False,[1],False
openstack,IF nd > 3.00 AND ns <= 1.00 AND nrev > 4.00 AND app <= 2.00 THEN defect = True,[1],IF ent > 0.63 AND nrev > 4.00 AND age <= 9.98 AND app <= 2.00 THEN defect = True,[1],False
openstack,IF nrev <= 1.00 AND age > 9.98 THEN defect = False,[1],IF ent <= 0.00 AND nrev <= 1.00 THEN defect = False,[1],False
openstack,IF nrev > 4.00 AND self > 0.00 THEN defect = True,[1],IF nrev > 4.00 AND age <= 0.66 AND app <= 2.00 THEN defect = True,[1],False
openstack,IF nrev > 4.00 AND ndev > 44.00 AND app <= 2.00 THEN defect = True,[1],IF ns <= 1.00 AND nrev > 4.00 AND ndev > 44.00 AND app <= 2.00 THEN defect = True,[1],False
openstack,IF nrev <= 4.00 AND app > 3.00 THEN defect = False,[1],IF nd <= 1.00 AND app > 3.00 THEN defect = False,[1],False
openstack,IF nd > 3.00 AND nrev > 4.00 AND age <= 9.98 THEN defect = True,[1],IF la > 58.00 AND nd > 3.00 AND ns <= 1.00 AND nrev > 4.00 AND age <= 9.98 THEN defect = True,[1],False
openstack,IF ns <= 1.00 AND nrev > 1.00 AND age <= 2.98 AND 0.43 < rsawr <= 0.63 AND rrexp > 1213.00 AND self <= 0.00 AND asawr <= 0.01 AND ndev > 7.00 THEN defect = True,[1],IF nrev > 1.00 AND age <= 2.98 AND asawr <= 0.05 AND rrexp > 1213.00 AND rsawr > 0.43 AND ns <= 1.00 THEN defect = True,[1],False
openstack,IF la > 58.00 AND nrev > 4.00 AND app <= 2.00 THEN defect = True,[1],IF la > 58.00 AND nrev > 4.00 AND ndev > 18.00 AND app <= 2.00 THEN defect = True,[1],False
openstack,IF nrev <= 2.00 AND age > 9.98 THEN defect = False,[1],IF la <= 4.00 AND app > 3.00 THEN defect = False,[1],False
openstack,IF ent > 0.86 AND nrev > 4.00 AND age <= 2.98 AND rrexp > 1213.00 THEN defect = True,[1],IF ent > 0.86 AND nrev > 4.00 AND age <= 2.98 AND rrexp > 1213.00 THEN defect = True,[1],True
openstack,IF nd > 3.00 AND nrev > 4.00 AND age <= 0.66 AND rrexp > 1213.00 THEN defect = True,[1],IF nrev > 4.00 AND app <= 2.00 AND rrexp > 1213.00 THEN defect = True,[1],False
openstack,IF ent > 0.86 AND nrev > 4.00 AND ndev > 18.00 AND nd > 1.00 AND rrexp > 1213.00 AND rsawr <= 0.63 THEN defect = True,[1],IF ent > 0.86 AND nrev > 4.00 AND rrexp > 1213.00 AND asawr > 0.19 AND rsawr <= 0.63 THEN defect = True,[1],False
openstack,IF nd > 3.00 AND rtime > 8.36 AND app <= 3.00 AND rrexp > 1213.00 THEN defect = True,[1],IF la > 17.00 AND nd > 2.00 AND ns <= 1.00 AND nrev > 1.00 AND app <= 3.00 AND rrexp > 1213.00 THEN defect = True,[1],False
openstack,IF la <= 17.00 AND nrev <= 1.00 THEN defect = False,[1],IF la <= 17.00 AND nrev <= 1.00 THEN defect = False,[1],True
openstack,IF la <= 17.00 AND age > 9.98 THEN defect = False,[1],IF ent <= 0.00 AND age > 9.98 THEN defect = False,[1],False
openstack,IF la > 17.00 AND ent > 0.86 AND nrev > 4.00 AND rrexp > 1213.00 THEN defect = True,[1],IF la > 4.00 AND nd > 1.00 AND ns <= 1.00 AND ent > 0.86 AND nrev > 4.00 AND rrexp > 1213.00 AND asawr > 0.19 AND 0.29 < rsawr <= 0.63 THEN defect = True,[1],False
openstack,IF ent <= 0.00 AND age > 9.98 THEN defect = False,[1],IF ent <= 0.00 AND age > 9.98 THEN defect = False,[1],True
openstack,IF nd > 2.00 AND nrev > 4.00 AND age <= 0.66 THEN defect = True,[1],IF nd > 2.00 AND nrev > 4.00 AND rrexp > 1213.00 THEN defect = True,[1],False
openstack,IF la <= 4.00 AND app > 3.00 THEN defect = False,[1],IF la <= 4.00 AND app > 3.00 THEN defect = False,[1],True
openstack,IF nrev <= 4.00 AND age > 9.98 THEN defect = False,[1],IF la <= 58.00 AND nrev <= 4.00 AND age > 9.98 THEN defect = False,[1],False
openstack,IF la <= 58.00 AND ndev <= 7.00 AND age > 9.98 THEN defect = False,[1],IF la <= 58.00 AND ndev <= 7.00 AND age > 9.98 AND rrexp <= 1213.00 THEN defect = False,[1],False
openstack,IF nrev <= 4.00 AND rtime > 8.36 AND rrexp <= 703.50 THEN defect = False,[1],IF nrev <= 4.00 AND rtime > 8.36 AND rrexp <= 703.50 THEN defect = False,[1],True
openstack,IF asawr <= 0.19 AND ent > 0.86 AND nrev > 2.00 AND age <= 2.98 AND rrexp > 1213.00 AND nd > 1.00 THEN defect = True,[1],IF nd > 1.00 AND ent > 0.63 AND nrev > 2.00 AND ndev <= 44.00 AND age <= 2.98 AND rrexp > 1213.00 AND asawr <= 0.19 THEN defect = True,[1],False
openstack,IF nrev > 4.00 AND app <= 3.00 AND rrexp > 1213.00 THEN defect = True,[1],IF nrev > 4.00 AND app <= 3.00 AND rrexp > 1213.00 THEN defect = True,[1],True
openstack,IF nd > 2.00 AND nrev > 4.00 AND age <= 0.66 AND rrexp > 1213.00 THEN defect = True,[1],IF nrev > 4.00 AND age <= 0.66 AND rrexp > 1213.00 THEN defect = True,[1],False
openstack,IF ent > 0.00 AND nrev > 4.00 AND age <= 0.66 AND rrexp > 1213.00 THEN defect = True,[1],IF ent > 0.86 AND nrev > 4.00 AND age <= 0.66 AND rrexp > 1213.00 THEN defect = True,[1],False
openstack,IF ent <= 0.00 AND nrev <= 1.00 THEN defect = False,[1],IF ent <= 0.00 AND nrev <= 1.00 THEN defect = False,[1],True
openstack,IF nrev > 4.00 AND app <= 2.00 AND rrexp > 703.50 THEN defect = True,[1],IF la > 58.00 AND nrev > 4.00 AND app <= 3.00 AND rrexp > 703.50 THEN defect = True,[1],False
openstack,IF nrev > 4.00 AND age <= 2.98 AND app <= 2.00 THEN defect = True,[1],IF nrev > 4.00 AND ndev > 44.00 AND app <= 2.00 THEN defect = True,[1],False
openstack,IF la <= 4.00 AND app > 3.00 THEN defect = False,[1],IF la <= 4.00 AND app > 3.00 THEN defect = False,[1],True
openstack,IF la <= 58.00 AND nd <= 2.00 AND age > 9.98 AND rrexp <= 1213.00 THEN defect = False,[1],IF la <= 58.00 AND age > 9.98 AND app > 2.00 AND rrexp <= 1213.00 THEN defect = False,[1],False
openstack,IF la <= 4.00 AND age > 9.98 THEN defect = False,[1],IF la <= 4.00 AND age > 9.98 AND rrexp <= 703.50 THEN defect = False,[1],False
openstack,IF nrev <= 2.00 AND age > 9.98 THEN defect = False,[1],IF nrev <= 2.00 AND age > 9.98 THEN defect = False,[1],True
openstack,IF nrev > 4.00 AND app <= 3.00 AND rrexp > 1213.00 THEN defect = True,[1],IF la > 58.00 AND nrev > 4.00 AND rrexp > 1213.00 THEN defect = True,[1],False
openstack,IF la > 58.00 AND nrev > 4.00 AND ndev > 18.00 AND rrexp > 703.50 THEN defect = True,[1],IF la > 58.00 AND nrev > 4.00 AND age <= 0.66 AND rrexp > 1213.00 THEN defect = True,[1],False
openstack,IF nd > 2.00 AND nrev > 4.00 AND app <= 2.00 AND rrexp > 1213.00 THEN defect = True,[1],IF nrev > 4.00 AND app <= 2.00 AND rrexp > 1213.00 THEN defect = True,[1],False
openstack,IF ent > 0.00 AND nrev > 4.00 AND age <= 0.66 AND rrexp > 1213.00 AND rsawr > 0.29 THEN defect = True,[1],IF ent > 0.63 AND nrev > 4.00 AND age <= 0.66 AND rrexp > 1213.00 THEN defect = True,[1],False
openstack,IF ent > 0.63 AND nrev > 4.00 AND age <= 0.66 AND rrexp > 1213.00 THEN defect = True,[1],IF ent > 0.86 AND nrev > 4.00 AND age <= 9.98 AND rrexp > 1213.00 THEN defect = True,[1],False
openstack,IF la <= 4.00 AND app > 3.00 THEN defect = False,[1],IF la <= 4.00 AND app > 3.00 THEN defect = False,[1],True
openstack,IF ent <= 0.00 AND nrev <= 1.00 THEN defect = False,[1],IF la <= 4.00 AND nrev <= 1.00 THEN defect = False,[1],False
openstack,IF ns > 1.00 AND nrev <= 4.00 THEN defect = False,[1],IF ns > 1.00 AND nrev <= 4.00 THEN defect = False,[1],True
openstack,IF la <= 17.00 AND app > 3.00 THEN defect = False,[1],IF la <= 17.00 AND app > 3.00 THEN defect = False,[1],True
openstack,IF nrev <= 4.00 AND app > 3.00 THEN defect = False,[1],IF nrev <= 4.00 AND app > 3.00 THEN defect = False,[1],True
openstack,IF la <= 58.00 AND nrev <= 1.00 AND app > 2.00 THEN defect = False,[1],IF ent <= 0.00 AND nrev <= 1.00 THEN defect = False,[1],False
openstack,IF nrev > 4.00 AND app <= 3.00 AND rrexp > 1213.00 THEN defect = True,[1],IF nrev > 4.00 AND ndev > 44.00 AND app <= 3.00 AND rrexp > 1213.00 THEN defect = True,[1],False
openstack,IF ent <= 0.00 AND nrev <= 1.00 THEN defect = False,[1],IF ent <= 0.00 AND nrev <= 1.00 THEN defect = False,[1],True
openstack,IF nd <= 2.00 AND ent <= 0.63 AND age > 0.66 AND app > 3.00 THEN defect = False,[1],IF nd <= 2.00 AND ent <= 0.63 AND app > 3.00 AND rsawr <= 0.43 THEN defect = False,[1],False
openstack,IF nd <= 1.00 AND age > 9.98 AND rrexp <= 1213.00 THEN defect = False,[1],IF nd <= 1.00 AND age > 9.98 THEN defect = False,[1],False
openstack,IF nrev > 4.00 AND age <= 9.98 AND app <= 2.00 AND rrexp > 703.50 THEN defect = True,[1],IF nrev > 4.00 AND age <= 9.98 AND app <= 2.00 AND rrexp > 703.50 THEN defect = True,[1],True
openstack,IF ent <= 0.00 AND nrev <= 1.00 THEN defect = False,[1],IF la <= 4.00 AND nrev <= 1.00 THEN defect = False,[1],False
openstack,IF la <= 4.00 AND app > 3.00 THEN defect = False,[1],IF la <= 4.00 AND app > 3.00 THEN defect = False,[1],True
openstack,IF ent <= 0.00 AND nrev <= 1.00 THEN defect = False,[1],IF la <= 4.00 AND nrev <= 1.00 THEN defect = False,[1],False
openstack,IF la > 58.00 AND nd > 3.00 AND nrev > 4.00 AND app <= 3.00 AND rrexp > 703.50 THEN defect = True,[1],IF la > 58.00 AND nrev > 4.00 AND rrexp > 703.50 THEN defect = True,[1],False
openstack,IF la <= 17.00 AND age > 9.98 THEN defect = False,[1],IF ent <= 0.00 AND age > 9.98 THEN defect = False,[1],False
openstack,IF nrev > 4.00 AND ndev > 44.00 AND age <= 9.98 AND rrexp > 1213.00 AND asawr <= 0.01 THEN defect = True,[1],IF la > 4.00 AND nrev > 4.00 AND age <= 2.98 AND rrexp > 1213.00 AND asawr <= 0.01 THEN defect = True,[1],False
openstack,IF ent > 0.63 AND nrev > 1.00 AND 0.66 < age <= 2.98 AND app <= 3.00 AND rrexp > 1213.00 THEN defect = True,[1],IF ent > 0.00 AND nrev > 1.00 AND ndev <= 18.00 AND age <= 2.98 AND app <= 3.00 AND rrexp > 1213.00 THEN defect = True,[1],False
openstack,IF nrev <= 4.00 AND app > 3.00 THEN defect = False,[1],IF nrev <= 4.00 AND app > 3.00 THEN defect = False,[1],True
openstack,IF nrev <= 1.00 AND age > 9.98 THEN defect = False,[1],IF nrev <= 1.00 AND age > 9.98 THEN defect = False,[1],True
openstack,IF age > 9.98 AND app > 3.00 THEN defect = False,[1],IF ndev <= 7.00 AND age > 9.98 AND app > 3.00 THEN defect = False,[1],False
openstack,IF la <= 4.00 AND app > 3.00 THEN defect = False,[1],IF la <= 4.00 AND app > 3.00 THEN defect = False,[1],True
openstack,IF la > 58.00 AND nrev > 4.00 AND age <= 0.66 THEN defect = True,[1],IF la > 58.00 AND nrev > 4.00 AND rrexp > 703.50 THEN defect = True,[1],False
openstack,IF nd > 3.00 AND ent > 0.00 AND age <= 2.98 AND rrexp > 1213.00 AND asawr <= 0.19 THEN defect = True,[1],IF nd > 3.00 AND ns <= 1.00 AND ent > 0.86 AND rtime <= 2.06 AND age <= 2.98 AND rrexp > 1213.00 AND 0.01 < asawr <= 0.19 AND rsawr > 0.43 THEN defect = True,[1],False
openstack,IF nrev <= 2.00 AND app > 3.00 THEN defect = False,[1],IF ent <= 0.00 AND nrev <= 2.00 THEN defect = False,[1],False
openstack,IF nrev <= 1.00 AND age > 9.98 THEN defect = False,[1],IF ent <= 0.00 AND nrev <= 1.00 THEN defect = False,[1],False
openstack,IF nrev <= 1.00 AND app > 3.00 THEN defect = False,[1],IF ent <= 0.63 AND nrev <= 1.00 THEN defect = False,[1],False
openstack,IF nd <= 1.00 AND nrev <= 1.00 THEN defect = False,[1],IF la <= 17.00 AND nrev <= 1.00 THEN defect = False,[1],False
openstack,IF nd <= 1.00 AND nrev <= 1.00 THEN defect = False,[1],IF nrev <= 1.00 AND age > 9.98 THEN defect = False,[1],False
openstack,IF nrev <= 2.00 AND app > 3.00 THEN defect = False,[1],IF ent <= 0.63 AND nrev <= 2.00 AND app > 3.00 THEN defect = False,[1],False
openstack,IF la > 58.00 AND rsawr <= 0.63 AND nd > 1.00 AND ns <= 1.00 AND ent > 0.63 AND age <= 2.98 AND app <= 2.00 THEN defect = True,[1],IF la > 58.00 AND nd > 3.00 AND age <= 9.98 AND app <= 2.00 THEN defect = True,[1],False
openstack,IF la <= 4.00 AND nrev <= 1.00 THEN defect = False,[1],IF ent <= 0.00 AND nrev <= 1.00 THEN defect = False,[1],False
openstack,IF la <= 17.00 AND app > 3.00 THEN defect = False,[1],IF la <= 17.00 AND app > 3.00 THEN defect = False,[1],True
openstack,IF nrev <= 1.00 AND age > 9.98 THEN defect = False,[1],IF nrev <= 1.00 AND age > 9.98 THEN defect = False,[1],True
