dataset,predrule0,predimprt0,predrule1,predimprt1,same
qt,"{'0': 0.2416731869346629, '4': 0.000875201844898814, '5': 0.043931323026581266, '7': 0.028965398086001973, '9': 0.033282885119893496, '14': 0.001341571469878806, '1': 0.01411834022689869, '2': 0.018472105916938385, '3': 0.005197579730373203, '6': 0.014669992612134574, '8': 0.000883410185161761, '10': 0.09535452079788745, '11': 0.0008203311075991938, '12': 0.001555171780776975, '13': 0.03599346283408066, '15': 0.000152497559300601}","[0.2416731869346629, 0.000875201844898814, 0.043931323026581266, 0.028965398086001973, 0.033282885119893496, 0.001341571469878806]","{'0': 0.24070019278755048, '4': 0.00017712414378139973, '5': 0.042088596162805206, '7': 0.030321872869916527, '9': 0.03252216476181932, '11': 0.0005145177493119585, '1': 0.013478568391586052, '2': 0.01799977969470097, '3': 0.0038162631899439246, '6': 0.016626978175803813, '8': 0.0005655104937106603, '10': 0.09435500325764029, '12': 0.0026968825205584447, '13': 0.03610304066234865, '14': 0.0004683123036818972, '15': 0.00013157040710145196}","[0.24070019278755048, 0.00017712414378139973, 0.042088596162805206, 0.030321872869916527, 0.03252216476181932, 0.0005145177493119585]",False
qt,"{'0': 0.24060292175231976, '5': 0.042237052866848944, '7': 0.03070635206552389, '9': 0.032601551792906434, '1': 0.014483042743687594, '2': 0.018825597103510026, '3': 0.004445282239974023, '4': 0.00018509936233283166, '6': 0.015329258561028165, '8': 0.000540364573766432, '10': 0.09509306309728804, '11': 0.001100794541908518, '12': 0.0008609876215104485, '13': 0.035143396975253156, '14': 0.0003199724225897667, '15': 0.00023070281647126546}","[0.24060292175231976, 0.042237052866848944, 0.03070635206552389, 0.032601551792906434]","{'0': 0.2401089604264334, '4': 0.0009631648853062283, '5': 0.04338386558407071, '7': 0.029993118936423847, '9': 0.0329163346047457, '1': 0.01481473705966774, '2': 0.018335806814056204, '3': 0.004290651132827556, '6': 0.015588547307309191, '8': 0.0002748840382971348, '10': 0.09475006216937047, '11': 0.0005536461689018363, '12': 0.0028077486528829956, '13': 0.035881585279781275, '14': 0.0003772447909467576, '15': 0.001135278957258542}","[0.2401089604264334, 0.0009631648853062283, 0.04338386558407071, 0.029993118936423847, 0.0329163346047457]",False
qt,"{'0': 0.23880768360821084, '4': 0.00208314615392378, '5': 0.04293723900056357, '7': 0.029898682674946733, '9': 0.032023040110361424, '15': 0.00023837051498462242, '1': 0.013228802354695748, '2': 0.018068103365468876, '3': 0.004059990689533231, '6': 0.015343939791537713, '8': 0.0005565645803736325, '10': 0.09518314208545697, '11': 0.001053520319669668, '12': 0.0013524100376200773, '13': 0.03555844004598351, '14': 0.0006185454924506825}","[0.23880768360821084, 0.00208314615392378, 0.04293723900056357, 0.029898682674946733, 0.032023040110361424, 0.00023837051498462242]","{'0': 0.2388903744806496, '4': 0.0005137657697442523, '5': 0.04265501827601675, '7': 0.029870868092798323, '8': 0.00010397468878758117, '9': 0.03390130265290828, '15': 8.618565083882599e-05, '1': 0.0130392244483354, '2': 0.018538437081641358, '3': 0.003885359038770189, '6': 0.016738032339061903, '10': 0.09591174554056643, '11': 0.0010037657332257585, '12': 0.0003027302432817612, '13': 0.03570420427849631, '14': 0.0005052310919648635}","[0.2388903744806496, 0.0005137657697442523, 0.04265501827601675, 0.029870868092798323, 0.00010397468878758117, 0.03390130265290828, 8.618565083882599e-05]",False
qt,"{'0': 0.23961444222313236, '4': 0.002317116046346737, '5': 0.042627501829660394, '7': 0.02978305080825021, '9': 0.03336975472227422, '11': 0.00016850199400902214, '1': 0.01407759787319314, '2': 0.016982653253488827, '3': 0.00372887097794255, '6': 0.016114608276482943, '8': 0.0016618452897194337, '10': 0.0947573533213216, '12': 0.002568345735350888, '13': 0.03460863851072426, '14': 0.000560117213086599, '15': 0.0006606720492897019}","[0.23961444222313236, 0.002317116046346737, 0.042627501829660394, 0.02978305080825021, 0.03336975472227422, 0.00016850199400902214]","{'0': 0.23840666075107778, '4': 0.001152909203081289, '5': 0.04404553289782732, '7': 0.02930236923940246, '9': 0.030777077432176274, '1': 0.014012041566941557, '2': 0.017969399812661872, '3': 0.006011816961719768, '6': 0.015379868506725942, '8': 0.0004176098293642754, '10': 0.09477664658503374, '11': 0.0005081206016377386, '12': 0.0008497993706145305, '13': 0.033739329319666916, '14': 4.042229529527087e-05, '15': 0.0010204829436308049}","[0.23840666075107778, 0.001152909203081289, 0.04404553289782732, 0.02930236923940246, 0.030777077432176274]",False
qt,"{'0': 0.2380782495663793, '5': 0.042553095876720744, '7': 0.03010833434887175, '8': 7.893743309304837e-05, '9': 0.032367965405355886, '14': 0.0005151774814552288, '15': 0.0004192871322677154, '1': 0.013922759176032945, '2': 0.017080338082669226, '3': 0.006009835613092668, '4': 6.614185871242443e-06, '6': 0.016005135381340213, '10': 0.09358018189738163, '11': 0.0002918821093044199, '12': 0.000827526864451992, '13': 0.03589008438953166}","[0.2380782495663793, 0.042553095876720744, 0.03010833434887175, 7.893743309304837e-05, 0.032367965405355886, 0.0005151774814552288, 0.0004192871322677154]","{'0': 0.24071016503717724, '4': 0.001267255560845304, '5': 0.04325246803427774, '7': 0.030579300448702426, '8': 0.00030023365927476354, '9': 0.03193170803658486, '14': 0.00030437899701301783, '1': 0.014292972283258792, '2': 0.017707623535352945, '3': 0.004591705211163405, '6': 0.014461416020446963, '10': 0.0951491640023743, '11': 0.0013866503611133002, '12': 0.0009802589843491175, '13': 0.03638008980432726, '15': 0.0012153420339952638}","[0.24071016503717724, 0.001267255560845304, 0.04325246803427774, 0.030579300448702426, 0.00030023365927476354, 0.03193170803658486, 0.00030437899701301783]",False
qt,"{'0': 0.2366705987365192, '4': 0.001722115101368713, '5': 0.04275864936345564, '7': 0.02959490081825014, '8': 0.0008352376975112354, '9': 0.03303117030767804, '14': 0.0021749335497243914, '1': 0.013685580504956617, '2': 0.017444896338339084, '3': 0.004694418369409818, '6': 0.016490991364095473, '10': 0.09390185792302354, '11': 8.1294801860773e-05, '12': 0.0014308791228635075, '13': 0.035518642665009544, '15': 0.00010047081338895442}","[0.2366705987365192, 0.001722115101368713, 0.04275864936345564, 0.02959490081825014, 0.0008352376975112354, 0.03303117030767804, 0.0021749335497243914]","{'0': 0.23892012766179735, '4': 0.001421818521444653, '5': 0.04341549804999525, '7': 0.02966479400949101, '9': 0.03230728612194699, '11': 0.00048183232343538217, '15': 0.000287063481677761, '1': 0.013756722163022303, '2': 0.018490321729140693, '3': 0.004144177089860311, '6': 0.015527666137807903, '8': 0.00041436620008761916, '10': 0.09552710970719476, '12': 0.002191803849951161, '13': 0.03517238246943065, '14': 0.0003728713714257506}","[0.23892012766179735, 0.001421818521444653, 0.04341549804999525, 0.02966479400949101, 0.03230728612194699, 0.00048183232343538217, 0.000287063481677761]",False
qt,"{'0': 0.23956349277204342, '4': 0.001104001276856722, '5': 0.042950334326216255, '7': 0.02931422822262421, '9': 0.031954654406676206, '11': 0.0002076868614061636, '14': 0.0003231085943324954, '15': 0.0006173318176349841, '1': 0.014195201533304837, '2': 0.018783490840552204, '3': 0.0051453417472185035, '6': 0.016940384408574698, '8': 0.0014171406449699463, '10': 0.09524705450127383, '12': 0.0021984577916728605, '13': 0.03482326977455272}","[0.23956349277204342, 0.001104001276856722, 0.042950334326216255, 0.02931422822262421, 0.031954654406676206, 0.0002076868614061636, 0.0003231085943324954, 0.0006173318176349841]","{'0': 0.23815813323186202, '4': 0.0006310219933629047, '5': 0.04243738508837031, '7': 0.030031558121208272, '9': 0.03182469604115961, '11': 0.0002283955763487097, '15': 2.643351364939147e-05, '1': 0.014172528029263207, '2': 0.017236656843570303, '3': 0.005635679955526629, '6': 0.01708163540177363, '8': 0.0006193214656316594, '10': 0.09368553957306791, '12': 0.0025583163076368653, '13': 0.03569897939121561, '14': 0.001448608516938741}","[0.23815813323186202, 0.0006310219933629047, 0.04243738508837031, 0.030031558121208272, 0.03182469604115961, 0.0002283955763487097, 2.643351364939147e-05]",False
qt,"{'0': 0.23973186447771777, '5': 0.04246858319784773, '7': 0.03010774698198655, '9': 0.0323688603132454, '14': 0.001444920885138487, '1': 0.01452187537527514, '2': 0.017466712594437668, '3': 0.005294882918419527, '4': 1.3815408278415137e-05, '6': 0.01616729609679408, '8': 0.000546619855208106, '10': 0.09459461090769432, '11': 0.0008545743171821132, '12': 0.0018982300567006373, '13': 0.03547453011737567, '15': 0.0008093730546260585}","[0.23973186447771777, 0.04246858319784773, 0.03010774698198655, 0.0323688603132454, 0.001444920885138487]","{'0': 0.2404511298997287, '4': 0.00032931073245354457, '5': 0.04359108370388648, '7': 0.029215754218219685, '9': 0.031988870725764125, '1': 0.014992392162172874, '2': 0.017956492604427072, '3': 0.004385114810617873, '6': 0.01572769636666252, '8': 0.0011385825591722569, '10': 0.09374093527777916, '11': 0.0013457147697506868, '12': 0.002230358721820258, '13': 0.03538518872859976, '14': 0.001133712714568143, '15': 0.0004047708393546385}","[0.2404511298997287, 0.00032931073245354457, 0.04359108370388648, 0.029215754218219685, 0.031988870725764125]",False
qt,"{'0': 0.2405500857406544, '4': 0.001138880318093593, '5': 0.04361609205843276, '7': 0.029976891538671238, '8': 5.61022257835241e-05, '9': 0.03222120488215373, '14': 0.0006062257781516192, '1': 0.01257782259598386, '2': 0.016872125216613108, '3': 0.004701538194179228, '6': 0.015384654919563073, '10': 0.09542881009264267, '11': 0.0015638647658206843, '12': 0.0016911399353290344, '13': 0.033355196788213415, '15': 0.001016364899563035}","[0.2405500857406544, 0.001138880318093593, 0.04361609205843276, 0.029976891538671238, 5.61022257835241e-05, 0.03222120488215373, 0.0006062257781516192]","{'0': 0.23861739202539878, '4': 0.0010355235351625163, '5': 0.04269072218948345, '7': 0.030793537779092845, '9': 0.03238770322157991, '14': 0.0009269463377712075, '1': 0.014859708413626481, '2': 0.01715845324121557, '3': 0.0029835220786845226, '6': 0.016992629731370196, '8': 0.0009108578952358265, '10': 0.09479038229410469, '11': 8.635483463994646e-05, '12': 0.0007685140376738808, '13': 0.035267820952872356, '15': 0.0019536247288567026}","[0.23861739202539878, 0.0010355235351625163, 0.04269072218948345, 0.030793537779092845, 0.03238770322157991, 0.0009269463377712075]",False
qt,"{'0': 0.23806152374570874, '5': 0.043826334055523816, '7': 0.028103711589901326, '9': 0.03288212135197868, '14': 0.0011443860936605039, '15': 0.0001944966396683907, '1': 0.015410642092755247, '2': 0.01711180658318372, '3': 0.004729547800990928, '4': 0.00031269001083903655, '6': 0.01647524125380905, '8': 0.0004546643327484935, '10': 0.09421086757522033, '11': 0.0019444424382954603, '12': 0.0014593397622962457, '13': 0.03522714165550591}","[0.23806152374570874, 0.043826334055523816, 0.028103711589901326, 0.03288212135197868, 0.0011443860936605039, 0.0001944966396683907]","{'0': 0.23805107118419214, '4': 0.0005110765887449514, '5': 0.042184743635097874, '7': 0.030649052817733845, '9': 0.03253824871131946, '15': 0.00020974443873106668, '1': 0.012628577502286725, '2': 0.01871637816508737, '3': 0.006666196424648782, '6': 0.015466016723876524, '8': 0.0026915547809676877, '10': 0.09610399836060184, '11': 0.001100383518876024, '12': 0.0012451394786981893, '13': 0.03480536414621981, '14': 0.0006017678651092475}","[0.23805107118419214, 0.0005110765887449514, 0.042184743635097874, 0.030649052817733845, 0.03253824871131946, 0.00020974443873106668]",False
qt,"{'0': 0.23642065226467365, '4': 0.0017607730597319184, '5': 0.043079181398916554, '7': 0.0298929512863947, '9': 0.030465496509676202, '15': 0.0009248590333082331, '1': 0.013189126431947626, '2': 0.017262921662685806, '3': 0.0031661395678793227, '6': 0.017165508106396703, '8': 0.00016362722656831178, '10': 0.09583408737170317, '11': 0.0007348601717349295, '12': 0.0018757673937771528, '13': 0.03590151574292549, '14': 0.0001434992003626691}","[0.23642065226467365, 0.0017607730597319184, 0.043079181398916554, 0.0298929512863947, 0.030465496509676202, 0.0009248590333082331]","{'0': 0.2392479923309074, '4': 0.0014025122033614493, '5': 0.04409912963795114, '7': 0.030227660997958143, '9': 0.0323129515165692, '15': 5.830782502591686e-06, '1': 0.014343682920681314, '2': 0.016600463517883586, '3': 0.005681339414089612, '6': 0.015519989606772965, '8': 0.00025161278490161475, '10': 0.09420013424412324, '11': 0.0011204787723319849, '12': 0.0013482679937357655, '13': 0.03530499074531653, '14': 0.0006330506493097931}","[0.2392479923309074, 0.0014025122033614493, 0.04409912963795114, 0.030227660997958143, 0.0323129515165692, 5.830782502591686e-06]",False
qt,"{'0': 0.24010165018108065, '4': 0.0011904488043186076, '5': 0.04334765365596282, '7': 0.028786265684766766, '9': 0.03273468177226086, '15': 0.0003262526001925076, '1': 0.01398601696954527, '2': 0.017186516540704248, '3': 0.005191517585612865, '6': 0.015912099882698618, '8': 0.00047498922140134093, '10': 0.09452991660406974, '11': 0.0005686600235557546, '12': 0.0011464208311110023, '13': 0.03572612925570341, '14': 0.0003048500493235522}","[0.24010165018108065, 0.0011904488043186076, 0.04334765365596282, 0.028786265684766766, 0.03273468177226086, 0.0003262526001925076]","{'0': 0.24089658286832089, '5': 0.043428433133025614, '7': 0.029841975732129395, '8': 0.0006710226577542564, '9': 0.03215021491833981, '1': 0.01354586080950361, '2': 0.017468350026465497, '3': 0.005455812909697797, '4': 0.0003796166445623637, '6': 0.016505288779307393, '10': 0.09574393173375391, '11': 0.0005673206725537364, '12': 0.0030811786435590207, '13': 0.03594958955436753, '14': 0.00013325953582314285, '15': 0.0008160662670468865}","[0.24089658286832089, 0.043428433133025614, 0.029841975732129395, 0.0006710226577542564, 0.03215021491833981]",False
qt,"{'0': 0.24005162971295238, '4': 0.0012761122293021606, '5': 0.043590863962257094, '7': 0.029295961934470812, '8': 0.00033826339448451157, '9': 0.03210585245910408, '14': 0.0009792688831162133, '1': 0.01389327238652762, '2': 0.017488779071347375, '3': 0.004519853945636403, '6': 0.01710276162850084, '10': 0.09438516402521746, '11': 0.0007360959805683873, '12': 0.0022559048736483724, '13': 0.035221348749526225, '15': 0.0009825874963921575}","[0.24005162971295238, 0.0012761122293021606, 0.043590863962257094, 0.029295961934470812, 0.00033826339448451157, 0.03210585245910408, 0.0009792688831162133]","{'0': 0.239524412089024, '4': 0.0016267380481063908, '5': 0.042219263420332755, '7': 0.03038888075565485, '9': 0.03297070844636867, '1': 0.013959381488079086, '2': 0.017721949765512415, '3': 0.004544443325080053, '6': 0.01614479914492379, '8': 0.00143161792238722, '10': 0.0942275791244732, '11': 0.001235815861278482, '12': 0.001975099853947438, '13': 0.03467106308387596, '14': 0.0015537858209295884, '15': 0.00014475336622918106}","[0.239524412089024, 0.0016267380481063908, 0.042219263420332755, 0.03038888075565485, 0.03297070844636867]",False
qt,"{'0': 0.23723127298921393, '5': 0.04275295281342869, '7': 0.02881117170074334, '8': 0.00046983669030547696, '9': 0.03293091391828613, '15': 0.00157070228691472, '1': 0.013257499678018017, '2': 0.01896764510872735, '3': 0.003984853540515072, '4': 0.000445584570279568, '6': 0.015666435465799555, '10': 0.09394536574895856, '11': 0.0017486727914247462, '12': 0.0017616982167885705, '13': 0.03564390709267752, '14': 0.00018198542209727322}","[0.23723127298921393, 0.04275295281342869, 0.02881117170074334, 0.00046983669030547696, 0.03293091391828613, 0.00157070228691472]","{'0': 0.23983848023821314, '4': 0.0012150969921666413, '5': 0.0439304136424323, '7': 0.028734150443120943, '8': 0.0002766397021333494, '9': 0.03267564698780589, '11': 0.000589358953293596, '15': 0.0022087930489283563, '1': 0.013150774450094653, '2': 0.017994152192476135, '3': 0.004516220345463281, '6': 0.01641973788576959, '10': 0.09553334242284994, '12': 0.0008757764045960808, '13': 0.03563990478054528, '14': 0.0008215327075144879}","[0.23983848023821314, 0.0012150969921666413, 0.0439304136424323, 0.028734150443120943, 0.0002766397021333494, 0.03267564698780589, 0.000589358953293596, 0.0022087930489283563]",False
qt,"{'0': 0.23654420919111044, '4': 5.301011880836724e-05, '5': 0.041731426126538074, '7': 0.029432782331371844, '9': 0.03150725614735087, '1': 0.013247355143911796, '2': 0.016627912755870188, '3': 0.003728234969418082, '6': 0.015890307265968864, '8': 0.0002663332735410696, '10': 0.09470555186632498, '11': 0.0008860214093989981, '12': 0.001974497069471507, '13': 0.03553505193190355, '14': 0.0003360851404855287, '15': 0.0018357260489111277}","[0.23654420919111044, 5.301011880836724e-05, 0.041731426126538074, 0.029432782331371844, 0.03150725614735087]","{'0': 0.2418430654072484, '4': 0.001057646012876349, '5': 0.042996596971242494, '7': 0.03031446275585467, '9': 0.03116673663537578, '15': 0.0007797747748283809, '1': 0.012739006595430128, '2': 0.019119312462480897, '3': 0.004066280137836333, '6': 0.016635801521077045, '8': 0.0013995717718405666, '10': 0.09445611322383343, '11': 4.959117400918835e-05, '12': 0.0023616265728992995, '13': 0.03592317599164908, '14': 0.001498540013213229}","[0.2418430654072484, 0.001057646012876349, 0.042996596971242494, 0.03031446275585467, 0.03116673663537578, 0.0007797747748283809]",False
qt,"{'0': 0.23682943341036125, '4': 0.0004989675750511625, '5': 0.043075146304818984, '7': 0.029367578941122265, '9': 0.03255654200907898, '11': 0.00038834380780037144, '15': 0.0007809786954450374, '1': 0.013215878120661858, '2': 0.017689808261762738, '3': 0.0047104803326350345, '6': 0.017041769466080044, '8': 0.00042923463963601377, '10': 0.0934978662260729, '12': 0.002768929520531408, '13': 0.036550406616562336, '14': 0.001839953423864889}","[0.23682943341036125, 0.0004989675750511625, 0.043075146304818984, 0.029367578941122265, 0.03255654200907898, 0.00038834380780037144, 0.0007809786954450374]","{'0': 0.24067739444908146, '4': 0.0010812309376814439, '5': 0.042350313832660955, '7': 0.0298791729199899, '9': 0.03209869169629684, '11': 0.0008605350474150893, '14': 0.00045556273051927155, '1': 0.013256709855292387, '2': 0.018608258814249615, '3': 0.003117974739658239, '6': 0.01595387302349259, '8': 0.0014108643468019185, '10': 0.09394667826183509, '12': 0.0016843937508120822, '13': 0.03591314088911907, '15': 0.00012600862340289787}","[0.24067739444908146, 0.0010812309376814439, 0.042350313832660955, 0.0298791729199899, 0.03209869169629684, 0.0008605350474150893, 0.00045556273051927155]",False
qt,"{'0': 0.23776426724345415, '4': 0.0024314983491465956, '5': 0.04269655679547527, '7': 0.031279901928503405, '8': 0.0006157785411905809, '9': 0.03445550066688169, '11': 0.00010436065227473628, '1': 0.011954816576103566, '2': 0.017065436237774387, '3': 0.005170643210568352, '6': 0.016918925649796277, '10': 0.09255705598736615, '12': 0.0012287496467828555, '13': 0.03486976292231924, '14': 0.0009756486046707924, '15': 0.00023310688323720233}","[0.23776426724345415, 0.0024314983491465956, 0.04269655679547527, 0.031279901928503405, 0.0006157785411905809, 0.03445550066688169, 0.00010436065227473628]","{'0': 0.23587427101130054, '4': 0.0007353798359906797, '5': 0.041227411035832766, '7': 0.027691511348304755, '9': 0.032807893271169376, '14': 0.0004462261231085481, '1': 0.013755911354867183, '2': 0.016638464804953852, '3': 0.0050354884530130735, '6': 0.01650774188233694, '8': 0.001111850903182721, '10': 0.09416089608804466, '11': 0.0018057442633280735, '12': 0.0015448750003580578, '13': 0.034799578523600896, '15': 0.00048811236998606773}","[0.23587427101130054, 0.0007353798359906797, 0.041227411035832766, 0.027691511348304755, 0.032807893271169376, 0.0004462261231085481]",False
qt,"{'0': 0.23882073050302732, '4': 0.00038423744243642626, '5': 0.042920193650744926, '7': 0.029728560569205042, '9': 0.03131587445094684, '11': 0.00027097054253293605, '14': 0.0009009673074966418, '1': 0.013281382860233084, '2': 0.016437631791589902, '3': 0.002674500037403659, '6': 0.016800524567998132, '8': 0.0004613108076948554, '10': 0.0937390967010001, '12': 0.0014154182162995875, '13': 0.036803963871041574, '15': 3.5217177135838995e-05}","[0.23882073050302732, 0.00038423744243642626, 0.042920193650744926, 0.029728560569205042, 0.03131587445094684, 0.00027097054253293605, 0.0009009673074966418]","{'0': 0.23751756361350368, '4': 0.0016407510857410826, '5': 0.042134466991612135, '7': 0.030080500250320417, '9': 0.031480767550351764, '14': 0.0005090114042825634, '1': 0.013304375727341554, '2': 0.018749593682669236, '3': 0.00367439833468158, '6': 0.01590439331834925, '8': 0.0005695962988093923, '10': 0.09461321833296435, '11': 0.000292074052315481, '12': 0.005203983406649416, '13': 0.03485523410338338, '15': 0.0014601912940260498}","[0.23751756361350368, 0.0016407510857410826, 0.042134466991612135, 0.030080500250320417, 0.031480767550351764, 0.0005090114042825634]",False
qt,"{'0': 0.24078585223920254, '4': 0.00023983549909401293, '5': 0.04296868306118515, '7': 0.02968310170213166, '9': 0.032458628449910674, '14': 0.0014644049628756255, '15': 0.0003573142638343805, '1': 0.013205716221575325, '2': 0.01777067320461833, '3': 0.0038226381026275876, '6': 0.016018590845813037, '8': 0.0005772673052655757, '10': 0.09523033467458401, '11': 0.0012768130498491785, '12': 0.0024716371675410796, '13': 0.03530828854675848}","[0.24078585223920254, 0.00023983549909401293, 0.04296868306118515, 0.02968310170213166, 0.032458628449910674, 0.0014644049628756255, 0.0003573142638343805]","{'0': 0.23972137694109433, '4': 0.0012097994487219835, '5': 0.04389548192598115, '7': 0.029616344371783315, '9': 0.032950987548867806, '15': 0.001337830927411446, '1': 0.01392933902149605, '2': 0.017667761370292027, '3': 0.004819895627528763, '6': 0.01751670028339051, '8': 0.0013708892125647387, '10': 0.09335741588785108, '11': 0.001022607510387699, '12': 0.002077284877901615, '13': 0.035858326282971975, '14': 0.0010157943689886257}","[0.23972137694109433, 0.0012097994487219835, 0.04389548192598115, 0.029616344371783315, 0.032950987548867806, 0.001337830927411446]",False
qt,"{'0': 0.23654722231581574, '4': 0.0016452532516870546, '5': 0.04260585137192519, '7': 0.029182372516835132, '9': 0.031859945040302214, '15': 0.00026722607344488165, '1': 0.01280834284297047, '2': 0.0178960711301631, '3': 0.005681436554190172, '6': 0.015844138958016788, '8': 0.0004027671582058383, '10': 0.09496393694515737, '11': 0.0007238867947068157, '12': 0.0015794754099080043, '13': 0.03578240858741921, '14': 0.0014122324465559609}","[0.23654722231581574, 0.0016452532516870546, 0.04260585137192519, 0.029182372516835132, 0.031859945040302214, 0.00026722607344488165]","{'0': 0.2410106011290045, '4': 0.0016214898751284327, '5': 0.04286857035635914, '7': 0.03014590111490477, '9': 0.03251251566306002, '11': 0.0005502725192690697, '14': 0.00013041825280849092, '15': 0.0010207251870975218, '1': 0.013559262435799076, '2': 0.01824434270274685, '3': 0.0037118391539619883, '6': 0.0162549378288607, '8': 0.001191785500031757, '10': 0.09544472104497391, '12': 0.0022839457424179434, '13': 0.034951629014271866}","[0.2410106011290045, 0.0016214898751284327, 0.04286857035635914, 0.03014590111490477, 0.03251251566306002, 0.0005502725192690697, 0.00013041825280849092, 0.0010207251870975218]",False
qt,"{'0': 0.23770036361570676, '4': 0.0012602965935695541, '5': 0.042515749058350844, '7': 0.03020320813177767, '9': 0.03351568101759377, '14': 0.0014694202252868048, '15': 0.0004319782378995259, '1': 0.014123998721744436, '2': 0.017551520703943824, '3': 0.004112871194902582, '6': 0.015587805823063534, '8': 0.001301217511190678, '10': 0.09597012547491603, '11': 0.0016837540709336075, '12': 0.001214965496584396, '13': 0.036518221012767055}","[0.23770036361570676, 0.0012602965935695541, 0.042515749058350844, 0.03020320813177767, 0.03351568101759377, 0.0014694202252868048, 0.0004319782378995259]","{'0': 0.23746378371244112, '4': 0.000412192844412023, '5': 0.04366651746922835, '7': 0.029722359699331156, '8': 0.00017750394598243136, '9': 0.030866548186721514, '1': 0.01361543964439875, '2': 0.018437640725741836, '3': 0.004398115745776837, '6': 0.01574328747960886, '10': 0.09493796462396603, '11': 0.0011325418839493637, '12': 0.0011930128815876824, '13': 0.03674604966676715, '14': 0.0012025607059783243, '15': 0.0006818892594738788}","[0.23746378371244112, 0.000412192844412023, 0.04366651746922835, 0.029722359699331156, 0.00017750394598243136, 0.030866548186721514]",False
qt,"{'0': 0.2399023531120659, '4': 0.00010882073857015285, '5': 0.04346313104846293, '7': 0.02961081841550968, '9': 0.03257745838797469, '1': 0.014336720592844663, '2': 0.017013513476309975, '3': 0.004618044857950617, '6': 0.01589208248598166, '8': 0.0001580808542649249, '10': 0.09490664475183477, '11': 0.0006762526992522275, '12': 0.000873053556418896, '13': 0.03588309521391286, '14': 0.0005749148670033532, '15': 0.0003954590110876247}","[0.2399023531120659, 0.00010882073857015285, 0.04346313104846293, 0.02961081841550968, 0.03257745838797469]","{'0': 0.23935128893130153, '4': 0.0013990580077985083, '5': 0.04227121331284606, '7': 0.02902387944031903, '9': 0.031876325519739145, '15': 0.00021345622503388416, '1': 0.014822362242954678, '2': 0.01923105349911076, '3': 0.004927593034425788, '6': 0.015267125282946638, '8': 0.0012443191066849118, '10': 0.09427214913719133, '11': 0.0016370810198721335, '12': 0.0017882325191224031, '13': 0.0364771337848849, '14': 3.635625393178878e-05}","[0.23935128893130153, 0.0013990580077985083, 0.04227121331284606, 0.02902387944031903, 0.031876325519739145, 0.00021345622503388416]",False
qt,"{'0': 0.2385987378817526, '4': 0.0004991887285190185, '5': 0.041683142761479726, '7': 0.029697523152892088, '9': 0.03108911387795478, '14': 0.00031924884046080057, '1': 0.013931195094608738, '2': 0.01736362917695476, '3': 0.004717347799225832, '6': 0.01561007250535169, '8': 0.00011603959049105058, '10': 0.0937602996910447, '11': 0.0013210763139407155, '12': 0.0017619246331145734, '13': 0.034934630941856115, '15': 9.731822886313978e-05}","[0.2385987378817526, 0.0004991887285190185, 0.041683142761479726, 0.029697523152892088, 0.03108911387795478, 0.00031924884046080057]","{'0': 0.24134524360096862, '4': 0.0013586783375444918, '5': 0.043568539242175075, '7': 0.029554474485773453, '8': 0.00016819853550853396, '9': 0.03314222935328403, '15': 0.00013318659865270654, '1': 0.014526457975560571, '2': 0.017029977412403877, '3': 0.004488699815254886, '6': 0.01494290499218005, '10': 0.09586335837109622, '11': 0.000485954091948634, '12': 0.001143254719029348, '13': 0.037467111623816114, '14': 0.000106573218982703}","[0.24134524360096862, 0.0013586783375444918, 0.043568539242175075, 0.029554474485773453, 0.00016819853550853396, 0.03314222935328403, 0.00013318659865270654]",False
qt,"{'0': 0.2371236367062279, '4': 0.0004894931161543393, '5': 0.04363569681285693, '7': 0.029527859229471525, '8': 0.00113727551263297, '9': 0.03255418850560918, '11': 0.00010503471696121961, '14': 0.001722190099879644, '15': 0.0013445133389243676, '1': 0.013169987341665093, '2': 0.017584681738992313, '3': 0.004636635334054031, '6': 0.01517373508755068, '10': 0.09400706429036278, '12': 0.0015770436219346214, '13': 0.03533318289082488}","[0.2371236367062279, 0.0004894931161543393, 0.04363569681285693, 0.029527859229471525, 0.00113727551263297, 0.03255418850560918, 0.00010503471696121961, 0.001722190099879644, 0.0013445133389243676]","{'0': 0.23984693410244615, '5': 0.04247224200375488, '7': 0.02932212351086347, '9': 0.03225340436636987, '11': 1.612529707550926e-05, '1': 0.012283006294260998, '2': 0.01744053864066649, '3': 0.005072467779899149, '4': 0.00012256422679311651, '6': 0.015953602472132736, '8': 2.6204095242808437e-06, '10': 0.09593724716574073, '12': 0.001287135007888333, '13': 0.03497821296493492, '14': 0.0006173940458138605, '15': 0.00019657110426932165}","[0.23984693410244615, 0.04247224200375488, 0.02932212351086347, 0.03225340436636987, 1.612529707550926e-05]",False
